symbol,pair,date,entry_tag,side,close,initial_stop,risk_pct,trend_up_4h,trend_down_4h,compression_width_pct,volume_ratio,body_pct_of_range,close_position,forward_ret_6h,forward_ret_24h,forward_ret_72h,mfe_24h,mae_24h
ETH,ETH/USDT:USDT,2025-02-02 16:00:00+00:00,short_compression_breakdown,short,3014.7,3144.8443749386342,0.04316992567706055,False,True,0.02958503333665028,2.566716455568467,0.826486348558307,0.16203113039040318,0.04878829414916175,0.11480902142199434,0.08815864513474292,0.4492426172609232,-0.007015810276679857
ETH,ETH/USDT:USDT,2025-02-02 16:00:00+00:00,short_pullback_restart,short,3014.7,3144.8443749386342,0.04316992567706055,False,True,0.02958503333665028,2.566716455568467,0.826486348558307,0.16203113039040318,0.04878829414916175,0.11480902142199434,0.08815864513474292,0.4492426172609232,-0.007015810276679857
SOL,SOL/USDT:USDT,2025-02-05 15:00:00+00:00,short_compression_breakdown,short,201.64,209.59395348186558,0.03944630768630032,False,True,0.03025193414005155,1.8233828735104847,0.48416289592760653,0.08371040723981384,0.014540880503144615,0.05493355655540433,0.04303745085867994,0.058588828223435474,-0.010889826351417775
SOL,SOL/USDT:USDT,2025-02-05 15:00:00+00:00,short_pullback_restart,short,201.64,209.59395348186558,0.03944630768630032,False,True,0.03025193414005155,1.8233828735104847,0.48416289592760653,0.08371040723981384,0.014540880503144615,0.05493355655540433,0.04303745085867994,0.058588828223435474,-0.010889826351417775
SOL,SOL/USDT:USDT,2025-02-06 14:00:00+00:00,short_pullback_restart,short,195.18,204.41165872226264,0.047298179743122434,False,True,0.032021723537247665,2.289501829754567,0.8981818181818177,0.021818181818182646,0.01108578532946547,-0.039373954129343414,-0.020868867261964463,0.04285103654627065,-0.03998819536668141
BTC,BTC/USDT:USDT,2025-02-09 13:00:00+00:00,short_pullback_restart,short,95835.5,97377.74292726553,0.01609260584298645,False,True,0.010352113778297095,2.7352489549625827,0.8861492859067632,0.0926973861492902,-0.0018320741078663438,-0.023832878534621238,0.00966623822667989,0.012524022689886172,-0.025348832479049732
ETH,ETH/USDT:USDT,2025-02-09 21:00:00+00:00,short_pullback_restart,short,2550.75,2673.23084753961,0.04801758209922958,False,True,0.022906988140742855,5.257526992493835,0.6988021004266491,0.2677223498523144,-0.028182053704776,-0.04201500777429745,-0.0486677805791349,0.010198019801980207,-0.05281861425404466
SOL,SOL/USDT:USDT,2025-02-09 21:00:00+00:00,short_pullback_restart,short,195.01,203.470976707823,0.04338739914785407,False,True,0.0343572124506435,2.2745428702784984,0.6549079754601232,0.27453987730061186,-0.033886549417884604,-0.025047495250475005,-0.0035258048032702494,0.005465326114978186,-0.06649114408808054
SOL,SOL/USDT:USDT,2025-02-11 13:00:00+00:00,short_pullback_restart,short,198.18,206.55544025820367,0.042261783521059984,False,True,0.029316782722777282,1.9477376362369567,0.8234086242299768,0.11498973305954861,0.013604746317512184,0.03277919641461269,0.0026307801274916276,0.046964974377938784,-0.013440860215053752
BTC,BTC/USDT:USDT,2025-02-13 06:00:00+00:00,short_pullback_restart,short,96010.0,98229.51040316076,0.023117491960845355,False,True,0.0186563899593792,1.2622518434763141,0.6127339340528829,0.3002277453213178,0.0024526207751283113,-0.008023838010633777,-0.01470502212064706,0.008931264258864813,-0.012364728634325028
SOL,SOL/USDT:USDT,2025-02-16 13:00:00+00:00,short_pullback_restart,short,190.56,196.48048188738852,0.031068859610561075,False,True,0.021620486985726304,3.6486766839355447,0.7122302158273341,0.23021582733813473,0.007720782654680125,0.03077838481094819,0.11113702623906696,0.05573407202216063,-0.003138731952291196
BTC,BTC/USDT:USDT,2025-02-16 23:00:00+00:00,short_pullback_restart,short,96067.0,97362.96531148042,0.013490223609360386,False,True,0.0080881051765955,3.9801495630443178,0.9026737967914508,0.07724301841948901,-0.0013669651813698058,0.0033819634188119174,-0.005497008219631838,0.009631048043837742,-0.009618556701030956
SOL,SOL/USDT:USDT,2025-02-24 01:00:00+00:00,short_compression_breakdown,short,163.53,170.14150763241744,0.0404299372128505,False,True,0.021525102427689173,3.9575782562014648,0.8305555555555594,0.11944444444444653,0.016345556246115667,0.16740434037692742,0.19452154857560267,0.19225721784776906,-0.008187772925764114
SOL,SOL/USDT:USDT,2025-02-24 01:00:00+00:00,short_pullback_restart,short,163.53,170.14150763241744,0.0404299372128505,False,True,0.021525102427689173,3.9575782562014648,0.8305555555555594,0.11944444444444653,0.016345556246115667,0.16740434037692742,0.19452154857560267,0.19225721784776906,-0.008187772925764114
ETH,ETH/USDT:USDT,2025-02-26 12:00:00+00:00,short_pullback_restart,short,2431.95,2513.312967876517,0.03345585553836113,False,True,0.020473282756635607,1.9004859164725418,0.7266071837108257,0.22260352322123106,0.061226894276587895,0.036632409921526055,0.1154557088013648,0.0795328438640257,-0.011844297265450443
BTC,BTC/USDT:USDT,2025-02-26 13:00:00+00:00,short_pullback_restart,short,87150.0,89539.72384709388,0.02742081293280408,False,True,0.020756167527251963,1.5079550108409123,0.7171128107074626,0.14340344168260039,0.03957915831663317,0.012444411399787247,0.031545282056320234,0.059935297122424736,-0.015254237288135575
ETH,ETH/USDT:USDT,2025-02-26 13:00:00+00:00,short_pullback_restart,short,2415.74,2513.447184456766,0.04044606806062172,False,True,0.03486716285692998,1.5252928643310435,0.5311475409836155,0.2373770491803207,0.052399083408118496,0.03432123926390873,0.12269662085856492,0.07233728992622424,-0.018430782983218985
BTC,BTC/USDT:USDT,2025-03-02 14:00:00+00:00,short_pullback_restart,short,85076.3,86618.09756440739,0.01812252724210372,False,True,0.012654523057537831,2.890160476308339,0.7018096906012741,0.0715703444249888,-0.09752519359287148,-0.04664237224698731,-0.038439238087057404,0.0005433370065424104,-0.10418654115466819
BTC,BTC/USDT:USDT,2025-03-09 09:00:00+00:00,short_pullback_restart,short,85533.0,86564.59540828729,0.012060788330671111,False,True,0.008710088503852314,1.837139439466601,0.42397379071112445,0.38523800346886955,0.030139527041267877,0.037243911726399404,0.035200170409297016,0.07005331938839099,-0.0006496192249902943
BTC,BTC/USDT:USDT,2025-03-09 10:00:00+00:00,short_pullback_restart,short,84816.7,86565.29430769534,0.020616155871371333,False,True,0.013411273959019863,4.315750820017811,0.7762844136136924,0.16334272707565156,0.02868595477341218,0.031337739164270184,0.028578670168966536,0.06109210918089314,-0.00298926778808295
ETH,ETH/USDT:USDT,2025-03-09 10:00:00+00:00,short_pullback_restart,short,2132.84,2220.969447671335,0.04132023390002751,False,True,0.02681401324056169,2.6590183469350697,0.7549575070821511,0.1373937677053859,0.04142578125000007,0.01616069216549465,0.12288423369115997,0.07350513388363211,-0.009359077376113967
BTC,BTC/USDT:USDT,2025-03-13 13:00:00+00:00,short_pullback_restart,short,81730.6,84464.42238667223,0.033449190225842286,False,True,0.025634217783792185,3.0923127211580175,0.4741368245411306,0.1120523681170621,0.01936568555674323,-0.021874521292892024,-0.010059216749776834,0.022867612642265778,-0.025345830948292236
BTC,BTC/USDT:USDT,2025-03-16 11:00:00+00:00,short_pullback_restart,short,82367.9,84447.80542142695,0.025251407665206428,False,True,0.009496417900662723,8.462194480070696,0.9525575060532712,0.026104721549636688,-0.01790634758440779,-0.013262653489068632,-0.01765686643990827,0.005398800863222197,-0.03251386017665858
ETH,ETH/USDT:USDT,2025-03-18 13:00:00+00:00,short_pullback_restart,short,1878.79,1926.9290352348523,0.025622360793304398,False,True,0.021173201901223647,2.9493976701744766,0.5198728139904684,0.24324324324324031,-0.012996905748793086,-0.06795880502832652,-0.037233851751261926,0.003439527866050618,-0.0757306676243279
SOL,SOL/USDT:USDT,2025-03-18 13:00:00+00:00,short_compression_breakdown,short,122.28,127.12700483211394,0.03963857402775547,False,True,0.033284265619888724,1.7978213277078179,0.5939086294416256,0.3147208121827436,-0.014903729960525247,-0.06306030189257517,-0.038149925273342156,0.003940886699507429,-0.06777464359228469
SOL,SOL/USDT:USDT,2025-03-18 13:00:00+00:00,short_pullback_restart,short,122.28,127.12700483211394,0.03963857402775547,False,True,0.033284265619888724,1.7978213277078179,0.5939086294416256,0.3147208121827436,-0.014903729960525247,-0.06306030189257517,-0.038149925273342156,0.003940886699507429,-0.06777464359228469
BTC,BTC/USDT:USDT,2025-03-21 12:00:00+00:00,short_pullback_restart,short,83428.6,84916.31728312376,0.017832221601749937,False,True,0.013943659608335785,2.0321605493094252,0.5718672610202955,0.0928182268449843,-0.007632897705848518,-0.0090956168106191,-0.04419703413131926,0.0036885541733837623,-0.013263157894736755
ETH,ETH/USDT:USDT,2025-03-28 04:00:00+00:00,short_pullback_restart,short,1936.31,2023.9309812348465,0.04525152544522652,False,True,0.01555019599134431,6.0020690796696865,0.5850905019593208,0.3695652173913032,0.014417510569523007,0.022473927392739235,0.07333662230253712,0.0442832488404703,0.0
SOL,SOL/USDT:USDT,2025-03-28 04:00:00+00:00,short_compression_breakdown,short,134.2,140.19331259452713,0.044659557336267815,False,True,0.02906110283159447,3.295441562851755,0.6331658291457283,0.23618090452261142,0.026072329688814122,0.04403298584098336,0.07428754402817783,0.061792863359442896,-0.0022304832713755385
SOL,SOL/USDT:USDT,2025-03-30 13:00:00+00:00,short_pullback_restart,short,123.37,126.72798976767966,0.027218851971140916,False,True,0.016049282645699842,1.831877898238259,0.7871287128712834,0.18316831683168577,-0.019082452095094182,-0.016345080529421074,-0.02203725723345229,0.0064447707619514905,-0.033074692374010506
BTC,BTC/USDT:USDT,2025-04-03 12:00:00+00:00,short_pullback_restart,short,81912.3,84029.52331450437,0.025847440671356706,False,True,0.021387508347342148,1.8485927833478741,0.8936817472698885,0.06419656786271678,-0.001971389268965562,-0.011229729631856089,-0.009081451193399648,0.009117653580905882,-0.03275504155340536
BTC,BTC/USDT:USDT,2025-04-03 14:00:00+00:00,short_compression_breakdown,short,81494.9,83997.08489873081,0.030703576527252856,False,True,0.025644549536228578,1.7769890541151814,0.7471765228990767,0.21778568252556174,-0.01007238463584792,-0.012598337426561246,-0.013737141474040926,0.003975499000889338,-0.03768382570005502
BTC,BTC/USDT:USDT,2025-04-03 14:00:00+00:00,short_pullback_restart,short,81494.9,83997.08489873081,0.030703576527252856,False,True,0.025644549536228578,1.7769890541151814,0.7471765228990767,0.21778568252556174,-0.01007238463584792,-0.012598337426561246,-0.013737141474040926,0.003975499000889338,-0.03768382570005502
ETH,ETH/USDT:USDT,2025-04-05 12:00:00+00:00,short_pullback_restart,short,1797.03,1829.4715919403998,0.01805289390850448,False,True,0.013127215461066396,1.550055188502327,0.6030245746691872,0.3333333333333333,0.0026390671204596927,0.011163690995335207,0.1440877055599059,0.02035567062991861,-0.010653057179665137
BTC,BTC/USDT:USDT,2025-04-05 13:00:00+00:00,short_pullback_restart,short,82714.1,84349.66565685358,0.019773722459091952,False,True,0.013939582247766704,2.5248907517600787,0.6383928571428443,0.29307432432433383,-0.0012629997814501692,0.0055667536307295595,0.0357906732117812,0.006800526806515661,-0.012846325060716812
ETH,ETH/USDT:USDT,2025-04-05 13:00:00+00:00,short_pullback_restart,short,1786.13,1829.4953353732283,0.024278935672783147,False,True,0.0195338525191336,1.7664223801999948,0.6931385006353143,0.2509529860228744,0.0026946158207632465,0.02206492443793384,0.1393678435875354,0.02946380712503105,-0.016654004118081045
SOL,SOL/USDT:USDT,2025-04-05 13:00:00+00:00,short_pullback_restart,short,117.8,123.07238569736626,0.04475709420514653,False,True,0.03387096774193544,1.7498570379382068,0.7303370786516833,0.18539325842696522,-0.006494054145230632,0.02756454989532453,0.06993642143505907,0.031523642732048884,-0.027089527585067774
ETH,ETH/USDT:USDT,2025-04-06 12:00:00+00:00,short_pullback_restart,short,1777.19,1818.6728774396593,0.0233418359543207,False,True,0.01933951912851193,1.3958296271404194,0.7382864792503414,0.0689424364123149,0.09865850642927798,0.16919625528779414,0.2164535647793231,0.26041843971631207,-0.0016459564523738646
SOL,SOL/USDT:USDT,2025-04-06 12:00:00+00:00,short_pullback_restart,short,116.39,121.29675635559744,0.0421578860348607,False,True,0.02560357419022256,3.0987505738837484,0.7912087912087888,0.11721611721611976,0.08108861229797504,0.13120808630576342,0.1147399674360694,0.22271246979724757,-8.59106529209619e-05
BTC,BTC/USDT:USDT,2025-04-08 14:00:00+00:00,short_pullback_restart,short,78440.5,81017.41020095168,0.032851781936011105,False,True,0.026059242355670933,2.6237390741225837,0.780620967297198,0.009595764628023102,0.017299427026998826,0.02080641110230519,-0.041733908159014454,0.05178436144465226,-0.004751633572289582
BTC,BTC/USDT:USDT,2025-04-08 16:00:00+00:00,short_pullback_restart,short,77393.5,80576.9367549022,0.04113312816841465,False,True,0.029038614353918534,2.2312339787215016,0.9091219096334137,0.056692242114237,0.00910355654127426,-0.0106662712408232,-0.06471642454805937,0.03774546283446312,-0.011979793672820316
SOL,SOL/USDT:USDT,2025-04-21 00:00:00+00:00,long_pullback_restart,long,141.16,135.25659264103328,0.04182068120548822,True,False,0.021110796259563545,4.468149329832382,0.5957820738137061,0.6326889279437602,-0.003046188722017562,-0.028690847265514186,0.06340323037687745,0.0071550014168320075,-0.05249362425616322
BTC,BTC/USDT:USDT,2025-04-24 23:00:00+00:00,long_pullback_restart,long,93931.6,92128.35024051259,0.01919747730782202,True,False,0.014496718889063925,1.65394188620631,0.8283059110298665,0.9253503960999401,-0.008214487989132602,0.007028518624190294,-0.0024964974513369542,0.019567429917088708,-0.012174816568652158
SOL,SOL/USDT:USDT,2025-04-25 07:00:00+00:00,long_compression_breakout,long,154.8,149.4967843042156,0.03425849932677271,True,False,0.030038759689922517,1.438119196863151,0.6523605150214601,0.9141630901287607,-0.009043927648578864,-0.02273901808785539,-0.024354005167958714,0.015762273901808843,-0.032622739018087876
SOL,SOL/USDT:USDT,2025-04-25 07:00:00+00:00,long_pullback_restart,long,154.8,149.4967843042156,0.03425849932677271,True,False,0.030038759689922517,1.438119196863151,0.6523605150214601,0.9141630901287607,-0.009043927648578864,-0.02273901808785539,-0.024354005167958714,0.015762273901808843,-0.032622739018087876
BTC,BTC/USDT:USDT,2025-04-26 22:00:00+00:00,long_pullback_restart,long,94733.7,93761.6804020879,0.010260547174997818,True,False,0.005562962282693487,1.7850342304655598,0.9562655789712151,0.9562655789712151,-0.008084768144810073,-0.008899684061743462,-0.006624886392065266,0.005771969214756867,-0.012523526474739088
ETH,ETH/USDT:USDT,2025-05-01 10:00:00+00:00,long_pullback_restart,long,1847.0,1785.301313196945,0.03340481147972653,True,False,0.019426096372496,3.5669466712145383,0.8878177037686265,0.8878177037686265,0.006329182458040039,-0.01001624255549538,-0.011174878180833847,0.013919870059555972,-0.018949648077964287
BTC,BTC/USDT:USDT,2025-05-02 14:00:00+00:00,long_pullback_restart,long,97690.1,96191.97707417166,0.015335463120913398,True,False,0.010020462667148402,4.943231706902355,0.7930114049988012,0.8582059370702985,-0.0074449713942355,-0.014079215805900547,-0.03941341036604529,0.0016265721910408981,-0.019298782578787477
SOL,SOL/USDT:USDT,2025-05-02 14:00:00+00:00,long_pullback_restart,long,151.46,148.0603261219174,0.02244601794587752,True,False,0.01769444077644267,2.21353049804841,0.7101449275362328,0.7101449275362328,-0.021787930806813738,-0.02026937805361162,-0.0465469430872838,0.0015185527532020071,-0.03208767991548933
BTC,BTC/USDT:USDT,2025-05-08 15:00:00+00:00,long_compression_breakout,long,100730.8,98379.41097118692,0.02334329747021843,True,False,0.013712786952947885,5.466346864548046,0.6325779672425386,0.657886470720218,0.020540887196368818,0.021067042056649887,0.03327879854026761,0.036157759096522524,-0.0017948829950720224
BTC,BTC/USDT:USDT,2025-05-08 15:00:00+00:00,long_pullback_restart,long,100730.8,98379.41097118692,0.02334329747021843,True,False,0.013712786952947885,5.466346864548046,0.6325779672425386,0.657886470720218,0.020540887196368818,0.021067042056649887,0.03327879854026761,0.036157759096522524,-0.0017948829950720224
BTC,BTC/USDT:USDT,2025-05-10 06:00:00+00:00,long_pullback_restart,long,103908.0,102600.50517778572,0.012583196887768842,True,False,0.006409516110405359,1.5422993977808226,0.9801666666666764,0.9801666666666764,-0.0025147245640374516,-0.0009518035184971074,-0.01349366747507419,0.01051025907533587,-0.009315933325634185
ETH,ETH/USDT:USDT,2025-05-10 07:00:00+00:00,long_pullback_restart,long,2399.17,2300.1690202918503,0.041264678913186546,True,False,0.030293809942605082,1.3460894619212866,0.5209599999999991,0.7227200000000011,0.015767953083774877,0.030610586161047282,0.025312920718415066,0.0870426022332722,-0.016326479574186092
ETH,ETH/USDT:USDT,2025-05-13 11:00:00+00:00,long_pullback_restart,long,2512.26,2407.789276025698,0.041584359888826,True,False,0.03382611672358753,1.483314632221159,0.6578891931746398,0.7322519485991229,0.03874598966667442,0.044541568149793154,0.042885688583187864,0.09010213910980536,-0.008808801636773333
BTC,BTC/USDT:USDT,2025-05-13 19:00:00+00:00,long_compression_breakout,long,104744.7,102372.68576224848,0.02264567312476445,True,False,0.01796749620744534,1.9853696614062393,0.5004713646005202,0.7590148479849138,-0.01016471477793146,-0.013995934877850669,-0.007355026077691673,0.0013795447406885764,-0.02108650843431692
BTC,BTC/USDT:USDT,2025-05-13 19:00:00+00:00,long_pullback_restart,long,104744.7,102372.68576224848,0.02264567312476445,True,False,0.01796749620744534,1.9853696614062393,0.5004713646005202,0.7590148479849138,-0.01016471477793146,-0.013995934877850669,-0.007355026077691673,0.0013795447406885764,-0.02108650843431692
ETH,ETH/USDT:USDT,2025-05-18 05:00:00+00:00,long_pullback_restart,long,2511.34,2446.8354101188665,0.025685327307785322,True,False,0.017628039214124723,1.7683031339943207,0.8751245433410911,0.8860843573563659,-0.004320402653563593,-0.053226564304315604,0.03231342629831069,0.030334403147323608,-0.07912907053604856
ETH,ETH/USDT:USDT,2025-05-18 13:00:00+00:00,long_pullback_restart,long,2541.19,2462.5558251869643,0.03094383923005984,True,False,0.02404778863445871,2.0321244678612356,0.8284600389863556,0.9286062378167681,-0.052892542470259984,-0.04520716672110314,0.0016606393067812864,0.018231615896489473,-0.08994604889835078
SOL,SOL/USDT:USDT,2025-05-23 01:00:00+00:00,long_compression_breakout,long,183.07,176.50991278783812,0.03583376420037076,True,False,0.02676571803135416,1.356677880229438,0.7286585365853614,0.8536585365853604,-0.0032228109466324595,-0.051073359916971595,-0.03610640738515314,0.025127000600863036,-0.05762822963893588
SOL,SOL/USDT:USDT,2025-05-23 01:00:00+00:00,long_pullback_restart,long,183.07,176.50991278783812,0.03583376420037076,True,False,0.02676571803135416,1.356677880229438,0.7286585365853614,0.8536585365853604,-0.0032228109466324595,-0.051073359916971595,-0.03610640738515314,0.025127000600863036,-0.05762822963893588
BTC,BTC/USDT:USDT,2025-05-24 10:00:00+00:00,long_pullback_restart,long,109043.5,106583.77748014407,0.022557259441011446,True,False,0.01661171917629211,1.6621891390842582,0.8322493224932276,0.8387533875338753,-0.0007685006442383902,-0.019626112514730454,0.0055427421166780455,0.003637997679825089,-0.02192244379536612
BTC,BTC/USDT:USDT,2025-05-25 22:00:00+00:00,long_pullback_restart,long,109122.6,106390.69784321578,0.02503516372212748,True,False,0.012747130291983511,4.286372338554721,0.9142644002770851,0.9752757499866818,0.003431003293543178,0.0001942768958951291,-0.016263358827594,0.011706099378130608,-0.0057128404198580895
SOL,SOL/USDT:USDT,2025-06-05 13:00:00+00:00,short_pullback_restart,short,150.26,154.87076350765662,0.030685235642597022,False,True,0.022827099693864015,3.9512285651153354,0.7443298969072202,0.15670103092783336,0.028262505987818987,-0.0029197080291970545,0.004478909017982424,0.062433712790779694,-0.015076035658101783
SOL,SOL/USDT:USDT,2025-06-14 16:00:00+00:00,short_pullback_restart,short,143.32,147.3255196025243,0.027948085420906477,False,True,0.023444041306167913,2.2785883352036937,0.5588235294117742,0.2352941176470547,-0.00624046595479133,-0.05629814973332459,-0.018221674201945426,0.010220624515401289,-0.06277792309704422
SOL,SOL/USDT:USDT,2025-06-19 14:00:00+00:00,short_pullback_restart,short,143.09,147.37923781163389,0.029975804120720397,False,True,0.02362149695995524,1.7780557375854091,0.44571428571428634,0.14285714285714285,-0.015074339207048482,-0.005698005698005604,0.10230336645867033,0.0018203458657144456,-0.038050420168067256
SOL,SOL/USDT:USDT,2025-06-21 17:00:00+00:00,short_pullback_restart,short,138.58,142.79018423614164,0.030380893607603033,False,True,0.02496752778178675,1.7709666237944486,0.5522388059701441,0.1529850746268746,0.02409104345255697,0.0625670909369731,-0.04255907143844129,0.09627402895340564,-0.007164350193437419
ETH,ETH/USDT:USDT,2025-06-22 13:00:00+00:00,short_pullback_restart,short,2198.9,2306.19426019406,0.04879451552779113,False,True,0.030337896220837705,4.477001172271152,0.639762991432462,0.31723917047001304,0.007302011947081022,-0.04146432899451613,-0.0964823253386804,0.0416390336333492,-0.04395652173913045
BTC,BTC/USDT:USDT,2025-07-03 09:00:00+00:00,long_pullback_restart,long,109894.7,108392.32447900916,0.013671046201416823,True,False,0.009550961056356597,2.1898162239307997,0.6059574468085014,0.6059574468085014,-0.007324284064654574,-0.008626439673614872,-0.01913286082040344,0.00536240601230098,-0.01308798331493699
ETH,ETH/USDT:USDT,2025-07-03 13:00:00+00:00,long_compression_breakout,long,2623.76,2550.4013741690787,0.027959350638366878,True,False,0.02315379455437997,2.874728149939003,0.7210843373494011,0.7742971887550253,-0.014913711619965242,-0.03779309083147864,-0.02529575875842316,0.002873738451687702,-0.03916516754581223
ETH,ETH/USDT:USDT,2025-07-03 13:00:00+00:00,long_pullback_restart,long,2623.76,2550.4013741690787,0.027959350638366878,True,False,0.02315379455437997,2.874728149939003,0.7210843373494011,0.7742971887550253,-0.014913711619965242,-0.03779309083147864,-0.02529575875842316,0.002873738451687702,-0.03916516754581223
BTC,BTC/USDT:USDT,2025-07-09 12:00:00+00:00,long_pullback_restart,long,109286.7,108212.80769905845,0.009826376868745646,True,False,0.007630388693226113,3.43268953271057,0.5128016209246586,0.6586848406704644,0.0018199835844618928,0.013929416845782638,0.07509788473803303,0.025164086755296022,-0.00784816450675152
SOL,SOL/USDT:USDT,2025-07-09 19:00:00+00:00,long_pullback_restart,long,157.22,151.9638281665451,0.03343195416266942,True,False,0.020671670270957895,3.085793881821367,0.7957317073170684,0.8231707317073134,0.002035364457448008,0.012975448416231883,0.021943773056863014,0.025314845439511346,-0.01163974049103178
ETH,ETH/USDT:USDT,2025-07-13 12:00:00+00:00,long_pullback_restart,long,2985.01,2931.284357030766,0.017998480061786823,True,False,0.011058589418460829,3.0344053758205822,0.619537275064265,0.7752070836903787,0.0025963062100293754,0.021966425573113568,0.05990264689230518,0.032827360712359255,-0.018428748982415533
ETH,ETH/USDT:USDT,2025-07-15 13:00:00+00:00,long_pullback_restart,long,3050.52,2925.424203587415,0.041008023685333996,True,False,0.027264204135688367,3.624992717892516,0.7539823008849572,0.7628318584070798,-0.0031633950932955512,0.047162450991961924,0.19335064185778172,0.04819833995515532,-0.027778870487654483
ETH,ETH/USDT:USDT,2025-07-15 17:00:00+00:00,long_pullback_restart,long,3096.41,2950.3402843778676,0.04717389351608224,True,False,0.03507287471620357,1.5161366291420457,0.7790790951387775,0.9744906144713598,0.013308961022603594,0.07096282469052873,0.1626076650056032,0.0735173959520865,-0.021650879566982417
SOL,SOL/USDT:USDT,2025-07-16 09:00:00+00:00,long_compression_breakout,long,167.27,160.14411686211022,0.0426010829072146,True,False,0.030728761881987122,2.85527731043453,0.8388625592417056,0.8483412322274924,0.0068751120942187605,0.05912596401028258,0.05619656842231113,0.06516410593650979,-0.011538231601602278
SOL,SOL/USDT:USDT,2025-07-16 09:00:00+00:00,long_pullback_restart,long,167.27,160.14411686211022,0.0426010829072146,True,False,0.030728761881987122,2.85527731043453,0.8388625592417056,0.8483412322274924,0.0068751120942187605,0.05912596401028258,0.05619656842231113,0.06516410593650979,-0.011538231601602278
ETH,ETH/USDT:USDT,2025-07-16 13:00:00+00:00,long_compression_breakout,long,3194.39,3093.4452074756796,0.03160064754908458,True,False,0.025169124621602278,1.9386896496840578,0.7696374622356373,0.9204431017119766,0.05889387332166707,0.06472910320906333,0.1137713303635437,0.0902300595731893,-0.005168435914212011
ETH,ETH/USDT:USDT,2025-07-16 13:00:00+00:00,long_pullback_restart,long,3194.39,3093.4452074756796,0.03160064754908458,True,False,0.025169124621602278,1.9386896496840578,0.7696374622356373,0.9204431017119766,0.05889387332166707,0.06472910320906333,0.1137713303635437,0.0902300595731893,-0.005168435914212011
