signal_date,candidate_pair,candidate_side,candidate_tag,candidate_counterfactual_return,occupant_count,same_candle_occupants,older_occupants,valued_occupants,weakest_occupant_remaining,mean_occupant_remaining,weakest_older_remaining,candidate_minus_weakest,candidate_minus_weakest_older
2025-09-28 12:00:00+00:00,SOL/USDT:USDT,short,short_pullback_restart,-0.0234798987399186,3,0,3,3,-0.01640400345933477,-0.009252676532292814,-0.01640400345933477,-0.007075895280583833,-0.007075895280583833
2025-11-06 13:00:00+00:00,SOL/USDT:USDT,short,short_pullback_restart,8.000883445842738e-05,3,2,1,3,-0.014584548104956534,-0.004006499121859603,-0.014584548104956534,0.014664556939414961,0.014664556939414961
2025-11-06 15:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,-0.0389597556616748,3,0,3,3,-0.018567007099265242,-0.008708186444689604,-0.018567007099265242,-0.020392748562409555,-0.020392748562409555
2025-11-06 15:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,-0.0344304665488493,3,0,3,3,-0.018567007099265242,-0.008708186444689604,-0.018567007099265242,-0.015863459449584057,-0.015863459449584057
2025-11-06 15:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,4.751838181879525e-05,3,0,3,3,-0.018567007099265242,-0.008708186444689604,-0.018567007099265242,0.018614525481084037,0.018614525481084037
2025-12-15 15:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,0.0036205116903102,3,1,2,3,0.0010676260258028702,0.024328656211250355,0.03173326913540375,0.0025528856645073298,-0.02811275744509355
2025-12-21 02:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,-0.0196728673673841,3,2,1,3,-0.01384027666719973,0.005077105955435839,0.027988802325714886,-0.005832590700184369,-0.047661669693098985
2025-12-21 02:00:00+00:00,SUI/USDT:USDT,short,short_pullback_restart,-0.0193074863048838,3,2,1,3,-0.01384027666719973,0.005077105955435839,0.027988802325714886,-0.005467209637684071,-0.04729628863059869
2025-12-21 03:00:00+00:00,TAO/USDT:USDT,short,short_pullback_restart,0.0001208089742884,3,0,3,3,-0.01562780358859344,0.003047790495199707,-0.01562780358859344,0.01574861256288184,0.01574861256288184
2026-01-22 15:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,-0.030818020207303,3,1,2,3,-0.027954735959765428,0.01449205285839745,0.02480849353192788,-0.002863284247537571,-0.05562651373923088
2026-01-22 15:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,0.0517839281332348,3,1,2,3,-0.027954735959765428,0.01449205285839745,0.02480849353192788,0.07973866409300023,0.026975434601306917
2026-01-25 09:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,0.0501764943970575,3,0,3,3,-0.005471651356547652,0.008409874674814142,-0.005471651356547652,0.055648145753605154,0.055648145753605154
2026-01-25 15:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,-7.455118052495136e-05,3,0,3,3,-0.009484836135895677,0.006845759376230572,-0.009484836135895677,0.009410284955370725,0.009410284955370725
2026-01-29 12:00:00+00:00,ZEC/USDT:USDT,short,short_compression_breakdown,0.0001217609946929,3,0,3,3,0.043035363741339365,0.06102991528917187,0.043035363741339365,-0.04291360274664646,-0.04291360274664646
2026-01-29 15:00:00+00:00,BTC/USDT:USDT,short,short_compression_breakdown,0.1000002735471803,3,0,3,3,0.021846267335497084,0.04105468193939307,0.021846267335497084,0.07815400621168322,0.07815400621168322
2026-01-29 15:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,0.0999651019626407,3,0,3,3,0.021846267335497084,0.04105468193939307,0.021846267335497084,0.07811883462714361,0.07811883462714361
2026-02-03 18:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,0.0533589790729308,3,0,3,3,-0.020032072289349813,-0.017484148727106418,-0.020032072289349813,0.07339105136228061,0.07339105136228061
2026-02-03 18:00:00+00:00,XRP/USDT:USDT,short,short_compression_breakdown,-0.0410328093869693,3,0,3,3,-0.020032072289349813,-0.017484148727106418,-0.020032072289349813,-0.021000737097619487,-0.021000737097619487
2026-02-10 19:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,3.237069942429039e-05,3,0,3,3,-0.003452645705521456,0.02475758360954561,-0.003452645705521456,0.0034850164049457467,0.0034850164049457467
2026-02-10 19:00:00+00:00,SUI/USDT:USDT,short,short_compression_breakdown,0.0001755378857687,3,0,3,3,-0.003452645705521456,0.02475758360954561,-0.003452645705521456,0.0036281835912901563,0.0036281835912901563
2026-02-10 19:00:00+00:00,TAO/USDT:USDT,short,short_compression_breakdown,5.607223550166097e-06,3,0,3,3,-0.003452645705521456,0.02475758360954561,-0.003452645705521456,0.0034582529290716224,0.0034582529290716224
2026-02-11 05:00:00+00:00,BTC/USDT:USDT,short,short_pullback_restart,-9.37813675148992e-05,3,0,3,3,-0.011602241979126559,0.014431540632907526,-0.011602241979126559,0.011508460611611659,0.011508460611611659
2026-02-11 05:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,9.43269214699894e-05,3,0,3,3,-0.011602241979126559,0.014431540632907526,-0.011602241979126559,0.011696568900596548,0.011696568900596548
2026-02-22 13:00:00+00:00,SUI/USDT:USDT,short,short_compression_breakdown,-0.0003218402665889,3,3,0,3,0.0010287917737788856,0.022216090736545343,,-0.0013506320403677856,
2026-03-22 00:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,0.0014900486204686,3,3,0,3,-0.035252115539237225,-0.011025793316462813,,0.036742164159705826,
2026-03-29 11:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,0.0008284372114591,3,0,3,3,-0.012789896907216769,0.0011405050223531044,-0.012789896907216769,0.013618334118675869,0.013618334118675869
2026-03-29 14:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,1.6810031085109482e-05,3,0,3,3,-0.020791770573566376,-0.004755897924914896,-0.020791770573566376,0.020808580604651485,0.020808580604651485
2026-03-29 14:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,2.15996899311906e-05,3,0,3,3,-0.020791770573566376,-0.004755897924914896,-0.020791770573566376,0.020813370263497565,0.020813370263497565
2026-05-31 15:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,0.0002718579550928,3,3,0,3,-0.014911923577073228,0.030161710332967783,,0.015183781532166029,
2026-05-31 15:00:00+00:00,TAO/USDT:USDT,short,short_pullback_restart,0.0009625009455879,3,3,0,3,-0.014911923577073228,0.030161710332967783,,0.015874424522661128,
2026-06-10 09:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,-0.0343776795601323,3,0,3,3,-0.0141393045429601,-0.01180324189514882,-0.0141393045429601,-0.020238375017172204,-0.020238375017172204
