signal_date,candidate_pair,candidate_side,candidate_tag,candidate_counterfactual_return,occupant_pair,occupant_side,occupant_tag,occupant_open_date,occupant_close_date,occupant_age_hours,occupant_total_return,occupant_same_candle,mark_price,mark_basis,current_amount,current_notional,future_order_count,current_mark_return,hold_minus_close_abs,hold_minus_close_ratio,valuation_status,candidate_minus_remaining
2022-04-24 00:00:00+00:00,XRP/USDT:USDT,short,short_pullback_restart,0.0003744724673637,ETH/USDT:USDT,short,short_compression_breakdown,2022-04-22 16:00:00+00:00,2022-04-25 18:35:00+00:00,32.0,-0.000640792327490936,False,2930.28,collision_5m_open,0.077,225.63156,1,0.005209480495696314,-1.1825409750000233,-0.005241026454809883,valued_without_funding,0.005615498922173582
2022-04-24 00:00:00+00:00,XRP/USDT:USDT,short,short_pullback_restart,0.0003744724673637,ADA/USDT:USDT,short,short_pullback_restart,2022-04-24 00:00:00+00:00,2022-04-25 07:05:00+00:00,0.0,0.06183436539702065,True,0.8864,collision_5m_open,354.0,313.7856,1,-0.000999999999999873,19.58598810000001,0.062418377707581255,valued_without_funding,-0.06204390524021756
2022-04-29 11:00:00+00:00,BTC/USDT:USDT,short,short_pullback_restart,7.270133406002099e-05,ADA/USDT:USDT,short,short_compression_breakdown,2022-04-29 10:00:00+00:00,2022-04-29 12:40:00+00:00,1.0,9.64198158984521e-05,False,0.8111,collision_5m_open,223.0,180.8753,1,0.01142554486789244,-2.0749369499999943,-0.011471643447170478,valued_without_funding,0.011544344781230498
2022-04-29 11:00:00+00:00,BTC/USDT:USDT,short,short_pullback_restart,7.270133406002099e-05,ETH/USDT:USDT,short,short_pullback_restart,2022-04-29 10:00:00+00:00,2022-04-30 23:10:00+00:00,1.0,0.05274173172674781,False,2860.94,collision_5m_open,0.11099999999999999,317.56433999999996,1,0.0038169694065514717,15.651051614999915,0.04928466343229821,valued_without_funding,-0.049211962098238186
2022-04-29 11:00:00+00:00,BTC/USDT:USDT,short,short_pullback_restart,7.270133406002099e-05,XRP/USDT:USDT,short,short_compression_breakdown,2022-04-29 10:00:00+00:00,2022-04-30 23:05:00+00:00,1.0,0.09994898514676435,False,0.6171,collision_5m_open,435.3,268.62363,1,0.021349572243346243,21.51457191,0.08009188138065144,valued_without_funding,-0.08001918004659142
2022-04-29 11:00:00+00:00,LINK/USDT:USDT,short,short_compression_breakdown,0.0002327185936162,ADA/USDT:USDT,short,short_compression_breakdown,2022-04-29 10:00:00+00:00,2022-04-29 12:40:00+00:00,1.0,9.64198158984521e-05,False,0.8111,collision_5m_open,223.0,180.8753,1,0.01142554486789244,-2.0749369499999943,-0.011471643447170478,valued_without_funding,0.011704362040786677
2022-04-29 11:00:00+00:00,LINK/USDT:USDT,short,short_compression_breakdown,0.0002327185936162,ETH/USDT:USDT,short,short_pullback_restart,2022-04-29 10:00:00+00:00,2022-04-30 23:10:00+00:00,1.0,0.05274173172674781,False,2860.94,collision_5m_open,0.11099999999999999,317.56433999999996,1,0.0038169694065514717,15.651051614999915,0.04928466343229821,valued_without_funding,-0.04905194483868201
2022-04-29 11:00:00+00:00,LINK/USDT:USDT,short,short_compression_breakdown,0.0002327185936162,XRP/USDT:USDT,short,short_compression_breakdown,2022-04-29 10:00:00+00:00,2022-04-30 23:05:00+00:00,1.0,0.09994898514676435,False,0.6171,collision_5m_open,435.3,268.62363,1,0.021349572243346243,21.51457191,0.08009188138065144,valued_without_funding,-0.07985916278703524
2022-04-29 17:00:00+00:00,SOL/USDT:USDT,short,short_pullback_restart,9.51708700678745e-05,ETH/USDT:USDT,short,short_pullback_restart,2022-04-29 10:00:00+00:00,2022-04-30 23:10:00+00:00,7.0,0.05274173172674781,False,2814.4,collision_5m_open,0.11099999999999999,312.3984,1,0.02001412427307046,10.482528644999945,0.03355500106594639,valued_without_funding,-0.03345983019587851
2022-04-29 17:00:00+00:00,SOL/USDT:USDT,short,short_pullback_restart,9.51708700678745e-05,XRP/USDT:USDT,short,short_compression_breakdown,2022-04-29 10:00:00+00:00,2022-04-30 23:05:00+00:00,7.0,0.09994898514676435,False,0.6115,collision_5m_open,435.3,266.18595000000005,1,0.03022599809885927,19.07567307000008,0.07166295993458736,valued_without_funding,-0.0715677890645195
2022-04-29 17:00:00+00:00,SOL/USDT:USDT,short,short_pullback_restart,9.51708700678745e-05,BTC/USDT:USDT,short,short_pullback_restart,2022-04-29 17:00:00+00:00,2022-05-01 15:50:00+00:00,0.0,3.584987534449936e-05,True,38505.3,collision_5m_open,0.006,231.03180000000003,1,-0.000999999999999924,0.23117553000003,0.0010006221221495481,valued_without_funding,-0.0009054512520816736
2022-04-30 14:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,-0.0007854529339363,ETH/USDT:USDT,short,short_pullback_restart,2022-04-29 10:00:00+00:00,2022-04-30 23:10:00+00:00,28.0,0.05274173172674781,False,2819.59,collision_5m_open,0.11099999999999999,312.97449,1,0.018207866564492123,11.058906689999958,0.03533485010231971,valued_without_funding,-0.03612030303625601
2022-04-30 14:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,-0.0007854529339363,XRP/USDT:USDT,short,short_compression_breakdown,2022-04-29 10:00:00+00:00,2022-04-30 23:05:00+00:00,28.0,0.09994898514676435,False,0.6191,collision_5m_open,435.3,269.49423,1,0.018179420152091428,22.385607210000018,0.08306525601679864,valued_without_funding,-0.08385070895073493
2022-04-30 14:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,-0.0007854529339363,BTC/USDT:USDT,short,short_pullback_restart,2022-04-29 17:00:00+00:00,2022-05-01 15:50:00+00:00,21.0,3.584987534449936e-05,False,38490.3,collision_5m_open,0.006,230.94180000000003,1,-0.000610248459302914,0.1411305300000265,0.0006111086429569116,valued_without_funding,-0.0013965615768932117
2022-04-30 15:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,-3.823365325570071e-05,ETH/USDT:USDT,short,short_pullback_restart,2022-04-29 10:00:00+00:00,2022-04-30 23:10:00+00:00,29.0,0.05274173172674781,False,2781.51,collision_5m_open,0.11099999999999999,308.74761,1,0.031460716958068576,6.829913249999947,0.02212134775715332,valued_without_funding,-0.02215958141040902
2022-04-30 15:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,-3.823365325570071e-05,XRP/USDT:USDT,short,short_compression_breakdown,2022-04-29 10:00:00+00:00,2022-04-30 23:05:00+00:00,29.0,0.09994898514676435,False,0.6104,collision_5m_open,435.3,265.70712000000003,1,0.03196958174904948,18.596603655000052,0.06998910550458734,valued_without_funding,-0.07002733915784304
2022-04-30 15:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,-3.823365325570071e-05,BTC/USDT:USDT,short,short_pullback_restart,2022-04-29 17:00:00+00:00,2022-05-01 15:50:00+00:00,22.0,3.584987534449936e-05,False,38238.3,collision_5m_open,0.006,229.42980000000003,1,0.005937577424406583,-1.3716254699999695,-0.005978410258824134,valued_without_funding,0.005940176605568433
2022-04-30 15:00:00+00:00,DOGE/USDT:USDT,short,short_compression_breakdown,9.384760502048438e-06,ETH/USDT:USDT,short,short_pullback_restart,2022-04-29 10:00:00+00:00,2022-04-30 23:10:00+00:00,29.0,0.05274173172674781,False,2781.51,collision_5m_open,0.11099999999999999,308.74761,1,0.031460716958068576,6.829913249999947,0.02212134775715332,valued_without_funding,-0.02211196299665127
2022-04-30 15:00:00+00:00,DOGE/USDT:USDT,short,short_compression_breakdown,9.384760502048438e-06,XRP/USDT:USDT,short,short_compression_breakdown,2022-04-29 10:00:00+00:00,2022-04-30 23:05:00+00:00,29.0,0.09994898514676435,False,0.6104,collision_5m_open,435.3,265.70712000000003,1,0.03196958174904948,18.596603655000052,0.06998910550458734,valued_without_funding,-0.06997972074408529
2022-04-30 15:00:00+00:00,DOGE/USDT:USDT,short,short_compression_breakdown,9.384760502048438e-06,BTC/USDT:USDT,short,short_pullback_restart,2022-04-29 17:00:00+00:00,2022-05-01 15:50:00+00:00,22.0,3.584987534449936e-05,False,38238.3,collision_5m_open,0.006,229.42980000000003,1,0.005937577424406583,-1.3716254699999695,-0.005978410258824134,valued_without_funding,0.005987795019326183
2022-04-30 15:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,0.0776312550857828,ETH/USDT:USDT,short,short_pullback_restart,2022-04-29 10:00:00+00:00,2022-04-30 23:10:00+00:00,29.0,0.05274173172674781,False,2781.51,collision_5m_open,0.11099999999999999,308.74761,1,0.031460716958068576,6.829913249999947,0.02212134775715332,valued_without_funding,0.055509907328629475
2022-04-30 15:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,0.0776312550857828,XRP/USDT:USDT,short,short_compression_breakdown,2022-04-29 10:00:00+00:00,2022-04-30 23:05:00+00:00,29.0,0.09994898514676435,False,0.6104,collision_5m_open,435.3,265.70712000000003,1,0.03196958174904948,18.596603655000052,0.06998910550458734,valued_without_funding,0.007642149581195454
2022-04-30 15:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,0.0776312550857828,BTC/USDT:USDT,short,short_pullback_restart,2022-04-29 17:00:00+00:00,2022-05-01 15:50:00+00:00,22.0,3.584987534449936e-05,False,38238.3,collision_5m_open,0.006,229.42980000000003,1,0.005937577424406583,-1.3716254699999695,-0.005978410258824134,valued_without_funding,0.08360966534460693
2022-04-30 15:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,0.099969911643975,ETH/USDT:USDT,short,short_pullback_restart,2022-04-29 10:00:00+00:00,2022-04-30 23:10:00+00:00,29.0,0.05274173172674781,False,2781.51,collision_5m_open,0.11099999999999999,308.74761,1,0.031460716958068576,6.829913249999947,0.02212134775715332,valued_without_funding,0.07784856388682168
2022-04-30 15:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,0.099969911643975,XRP/USDT:USDT,short,short_compression_breakdown,2022-04-29 10:00:00+00:00,2022-04-30 23:05:00+00:00,29.0,0.09994898514676435,False,0.6104,collision_5m_open,435.3,265.70712000000003,1,0.03196958174904948,18.596603655000052,0.06998910550458734,valued_without_funding,0.029980806139387667
2022-04-30 15:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,0.099969911643975,BTC/USDT:USDT,short,short_pullback_restart,2022-04-29 17:00:00+00:00,2022-05-01 15:50:00+00:00,22.0,3.584987534449936e-05,False,38238.3,collision_5m_open,0.006,229.42980000000003,1,0.005937577424406583,-1.3716254699999695,-0.005978410258824134,valued_without_funding,0.10594832190279914
2022-05-03 19:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,-0.0407783920424804,ETH/USDT:USDT,short,short_pullback_restart,2022-05-03 17:00:00+00:00,2022-05-04 10:25:00+00:00,2.0,-0.01930467187713787,False,2782.93,collision_5m_open,0.127,353.43210999999997,1,0.007048934236321647,-9.454795035000018,-0.026751375349002723,valued_without_funding,-0.014027016693477674
2022-05-03 19:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,-0.0407783920424804,SOL/USDT:USDT,short,short_pullback_restart,2022-05-03 17:00:00+00:00,2022-05-04 18:45:00+00:00,2.0,-0.0306764338853594,False,85.97,collision_5m_open,2.92,251.0324,1,0.003864104641741034,-8.705950799999982,-0.03468058625101773,valued_without_funding,-0.006097805791462671
2022-05-03 19:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,-0.0407783920424804,XRP/USDT:USDT,short,short_pullback_restart,2022-05-03 17:00:00+00:00,2022-05-04 18:05:00+00:00,2.0,-0.026013410869159863,False,0.6027,collision_5m_open,606.3,365.41701,2,0.008709135800702629,-14.01602975999998,-0.03835625977017321,valued_without_funding,-0.002422132272307191
2022-09-01 15:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,-0.0357285968856026,XRP/USDT:USDT,short,short_pullback_restart,2022-08-30 15:00:00+00:00,2022-09-02 15:05:00+00:00,48.0,-0.026971288760084654,False,0.3223,collision_5m_open,599.2,193.12216,1,0.0036348054354540522,-5.755196159999997,-0.029800806701830575,valued_without_funding,-0.005927790183772024
2022-09-01 15:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,-0.0357285968856026,BTC/USDT:USDT,short,short_pullback_restart,2022-08-31 15:00:00+00:00,2022-09-01 20:05:00+00:00,24.0,0.00017285691048171464,False,19685.9,collision_5m_open,0.017,334.66030000000006,2,0.019466017316017197,-6.649503499999923,-0.019869412356350372,valued_without_funding,-0.015859184529252227
2022-09-01 15:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,-0.0357285968856026,BNB/USDT:USDT,short,short_compression_breakdown,2022-09-01 15:00:00+00:00,2022-09-02 03:00:00+00:00,0.0,-0.03127349472913704,True,271.64,collision_5m_open,0.83,225.4612,1,-0.0009999999999999282,-6.726361499999996,-0.029833787365630964,valued_without_funding,-0.005894809519971636
2022-09-16 14:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,-0.0367522391010404,ADA/USDT:USDT,short,short_compression_breakdown,2022-09-16 14:00:00+00:00,2022-09-16 23:20:00+00:00,0.0,-0.034715721109476426,True,0.4553,collision_5m_open,470.0,213.99099999999999,1,-0.0009999999999998341,-7.194595500000048,-0.033621019108280484,valued_without_funding,-0.0031312199927599135
2022-09-16 14:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,-0.0367522391010404,ETH/USDT:USDT,short,short_compression_breakdown,2022-09-16 14:00:00+00:00,2022-09-19 03:40:00+00:00,0.0,0.1000019768348979,True,1430.19,collision_5m_open,0.131,187.35489,1,-0.0009999999999999712,18.8472189,0.1005963543305435,valued_without_funding,-0.1373485934315839
2022-09-16 14:00:00+00:00,SOL/USDT:USDT,short,short_compression_breakdown,-0.0367522391010404,ZEC/USDT:USDT,short,short_compression_breakdown,2022-09-16 14:00:00+00:00,2022-09-17 00:25:00+00:00,0.0,6.9088897845506e-05,True,57.16,collision_5m_open,4.304,246.01664,1,-0.0009999999999999733,0.25836911999996914,0.0010502099370187689,valued_without_funding,-0.03780244903805917
2022-09-18 10:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,-0.0200647463311423,ETH/USDT:USDT,short,short_compression_breakdown,2022-09-16 14:00:00+00:00,2022-09-19 03:40:00+00:00,44.0,0.1000019768348979,False,1423.46,collision_5m_open,0.131,186.47326,1,0.0037080213118538055,17.96514808499998,0.09634168504910559,valued_without_funding,-0.1164064313802479
2022-09-18 10:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,-0.0200647463311423,BTC/USDT:USDT,short,short_pullback_restart,2022-09-18 10:00:00+00:00,2022-09-19 02:30:00+00:00,0.0,0.05119422499867107,True,19824.5,collision_5m_open,0.017,337.0165,1,-0.0010000000000000126,17.55787454999995,0.052097967161845046,valued_without_funding,-0.07216271349298735
2022-09-18 10:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,-0.0200647463311423,ZEC/USDT:USDT,short,short_pullback_restart,2022-09-18 10:00:00+00:00,2022-09-21 18:45:00+00:00,0.0,0.00043277723649398663,True,57.3,collision_5m_open,4.677,267.99209999999994,1,-0.001000000000000056,0.2807603099999483,0.001047643979057399,valued_without_funding,-0.021112390310199698
2023-03-04 20:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,-0.0237655458895977,BNB/USDT:USDT,short,short_pullback_restart,2023-03-02 03:00:00+00:00,2023-03-09 19:10:00+00:00,65.0,0.051090753058633066,False,288.3,collision_5m_open,1.31,377.67300000000006,1,0.03260488736926783,7.850823450000064,0.020787356919875297,valued_without_funding,-0.044552902809472994
2023-03-04 20:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,-0.0237655458895977,SOL/USDT:USDT,short,short_pullback_restart,2023-03-04 16:00:00+00:00,2023-03-04 23:40:00+00:00,4.0,0.00010296524071655329,False,20.675,collision_5m_open,19.43,401.71525,1,0.01213305489260146,-4.937687609999955,-0.012291511487303394,valued_without_funding,-0.011474034402294307
2023-03-04 20:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,-0.0237655458895977,DOGE/USDT:USDT,short,short_pullback_restart,2023-03-04 19:00:00+00:00,2023-03-05 01:15:00+00:00,1.0,6.655225789636389e-05,False,0.07478,collision_5m_open,4852.0,362.83256,1,0.00656848042468496,-2.3786687399999664,-0.006555830435945347,valued_without_funding,-0.017209715453652352
2023-05-24 04:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,0.0004302152026029,LINK/USDT:USDT,short,short_pullback_restart,2023-05-23 19:00:00+00:00,2023-05-28 00:45:00+00:00,9.0,0.0020090113781508915,False,6.39,collision_5m_open,78.48,501.4872,4,0.010603610056219332,-4.8210881800001175,-0.009613581722524758,valued_without_funding,0.01004379692512766
2023-05-24 04:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,0.0004302152026029,SOL/USDT:USDT,short,short_pullback_restart,2023-05-24 04:00:00+00:00,2023-05-25 12:05:00+00:00,0.0,0.0002975494450287179,True,19.546,collision_5m_open,13.85,270.71209999999996,1,-0.0009999999999998849,0.2771384999999782,0.0010237388724034804,valued_without_funding,-0.0005935236698005803
2023-05-24 04:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,0.0004302152026029,ZEC/USDT:USDT,short,short_pullback_restart,2023-05-24 04:00:00+00:00,2023-05-25 04:20:00+00:00,0.0,0.00043127874383623235,True,31.55,collision_5m_open,9.769,308.21195,1,-0.0009999999999999554,0.3909553800000367,0.0012684627575278529,valued_without_funding,-0.0008382475549249529
2023-05-24 04:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,0.0003601602790112,LINK/USDT:USDT,short,short_pullback_restart,2023-05-23 19:00:00+00:00,2023-05-28 00:45:00+00:00,9.0,0.0020090113781508915,False,6.39,collision_5m_open,78.48,501.4872,4,0.010603610056219332,-4.8210881800001175,-0.009613581722524758,valued_without_funding,0.009973742001535958
2023-05-24 04:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,0.0003601602790112,SOL/USDT:USDT,short,short_pullback_restart,2023-05-24 04:00:00+00:00,2023-05-25 12:05:00+00:00,0.0,0.0002975494450287179,True,19.546,collision_5m_open,13.85,270.71209999999996,1,-0.0009999999999998849,0.2771384999999782,0.0010237388724034804,valued_without_funding,-0.0006635785933922804
2023-05-24 04:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,0.0003601602790112,ZEC/USDT:USDT,short,short_pullback_restart,2023-05-24 04:00:00+00:00,2023-05-25 04:20:00+00:00,0.0,0.00043127874383623235,True,31.55,collision_5m_open,9.769,308.21195,1,-0.0009999999999999554,0.3909553800000367,0.0012684627575278529,valued_without_funding,-0.0009083024785166529
2023-08-17 15:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,0.0998843655544292,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17 14:00:00+00:00,2023-08-17 21:40:00+00:00,1.0,0.10000033122846687,False,28388.0,collision_5m_open,0.014,397.432,1,-0.0008097198644754086,40.013796900000045,0.10068086339298306,valued_without_funding,-0.0007964978385538585
2023-08-17 15:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,0.0998843655544292,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,0.0,0.09999793599482833,True,1778.48,collision_5m_open,0.23,409.0504,1,-0.0009999999999998912,41.26422180000003,0.10087808690567232,valued_without_funding,-0.0009937213512431209
2023-08-17 15:00:00+00:00,ADA/USDT:USDT,short,short_pullback_restart,0.0998843655544292,ZEC/USDT:USDT,short,short_pullback_restart,2023-08-17 15:00:00+00:00,2023-08-17 16:30:00+00:00,0.0,0.00022277056131061787,True,26.7,collision_5m_open,13.584,362.6928,1,-0.0009999999999999744,0.4077237600000103,0.001124157303370815,valued_without_funding,0.09876020825105838
2023-08-17 15:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,0.0999788688766229,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17 14:00:00+00:00,2023-08-17 21:40:00+00:00,1.0,0.10000033122846687,False,28388.0,collision_5m_open,0.014,397.432,1,-0.0008097198644754086,40.013796900000045,0.10068086339298306,valued_without_funding,-0.0007019945163601604
2023-08-17 15:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,0.0999788688766229,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,0.0,0.09999793599482833,True,1778.48,collision_5m_open,0.23,409.0504,1,-0.0009999999999998912,41.26422180000003,0.10087808690567232,valued_without_funding,-0.0008992180290494228
2023-08-17 15:00:00+00:00,BNB/USDT:USDT,short,short_pullback_restart,0.0999788688766229,ZEC/USDT:USDT,short,short_pullback_restart,2023-08-17 15:00:00+00:00,2023-08-17 16:30:00+00:00,0.0,0.00022277056131061787,True,26.7,collision_5m_open,13.584,362.6928,1,-0.0009999999999999744,0.4077237600000103,0.001124157303370815,valued_without_funding,0.09885471157325208
2023-08-17 15:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,0.0999532454243395,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17 14:00:00+00:00,2023-08-17 21:40:00+00:00,1.0,0.10000033122846687,False,28388.0,collision_5m_open,0.014,397.432,1,-0.0008097198644754086,40.013796900000045,0.10068086339298306,valued_without_funding,-0.0007276179686435541
2023-08-17 15:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,0.0999532454243395,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,0.0,0.09999793599482833,True,1778.48,collision_5m_open,0.23,409.0504,1,-0.0009999999999998912,41.26422180000003,0.10087808690567232,valued_without_funding,-0.0009248414813328165
2023-08-17 15:00:00+00:00,DOGE/USDT:USDT,short,short_pullback_restart,0.0999532454243395,ZEC/USDT:USDT,short,short_pullback_restart,2023-08-17 15:00:00+00:00,2023-08-17 16:30:00+00:00,0.0,0.00022277056131061787,True,26.7,collision_5m_open,13.584,362.6928,1,-0.0009999999999999744,0.4077237600000103,0.001124157303370815,valued_without_funding,0.09882908812096869
2023-08-17 15:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,0.1003161862032356,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17 14:00:00+00:00,2023-08-17 21:40:00+00:00,1.0,0.10000033122846687,False,28388.0,collision_5m_open,0.014,397.432,1,-0.0008097198644754086,40.013796900000045,0.10068086339298306,valued_without_funding,-0.00036467718974746155
2023-08-17 15:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,0.1003161862032356,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17 15:00:00+00:00,2023-08-17 21:40:00+00:00,0.0,0.09999793599482833,True,1778.48,collision_5m_open,0.23,409.0504,1,-0.0009999999999998912,41.26422180000003,0.10087808690567232,valued_without_funding,-0.000561900702436724
2023-08-17 15:00:00+00:00,NEAR/USDT:USDT,short,short_pullback_restart,0.1003161862032356,ZEC/USDT:USDT,short,short_pullback_restart,2023-08-17 15:00:00+00:00,2023-08-17 16:30:00+00:00,0.0,0.00022277056131061787,True,26.7,collision_5m_open,13.584,362.6928,1,-0.0009999999999999744,0.4077237600000103,0.001124157303370815,valued_without_funding,0.09919202889986478
2023-08-17 16:00:00+00:00,LINK/USDT:USDT,short,short_pullback_restart,0.099978574832937,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17 14:00:00+00:00,2023-08-17 21:40:00+00:00,2.0,0.10000033122846687,False,27920.9,collision_5m_open,0.014,390.8926,1,0.015649511858389847,33.47112720000001,0.08562742605001991,valued_without_funding,0.014351148782917086
