close_date,profit_abs,engine,year
2022-10-16 05:30:00+00:00,-6.921834128,short,2022
2022-10-16 08:20:00+00:00,-6.858411224,short,2022
2022-10-17 13:35:00+00:00,-0.149722944,short,2022
2022-10-20 04:45:00+00:00,0.021023272000000003,short,2022
2022-10-21 14:05:00+00:00,-6.1844702080000005,short,2022
2022-10-23 03:20:00+00:00,-7.287889984,short,2022
2022-10-23 18:00:00+00:00,0.01176396,short,2022
2022-11-19 12:50:00+00:00,10.421327944,short,2022
2022-11-20 11:35:00+00:00,8.305420536000002,short,2022
2022-11-20 20:30:00+00:00,13.548183456000002,short,2022
2022-11-26 01:20:00+00:00,-6.793818848,short,2022
2022-12-08 18:35:00+00:00,-6.789509576,short,2022
2022-12-12 02:55:00+00:00,25.766494496000004,short,2022
2022-12-16 09:00:00+00:00,-0.26383852,short,2022
2022-12-16 09:00:00+00:00,-0.21924000000000002,short,2022
2022-12-16 09:10:00+00:00,11.2089996,short,2022
2022-12-23 02:55:00+00:00,-9.215930744000001,short,2022
2022-12-26 00:45:00+00:00,-6.0756752480000005,short,2022
2023-01-01 20:05:00+00:00,-0.37669620800000003,short,2023
2023-01-02 01:05:00+00:00,31.843175104,short,2023
2023-02-16 14:35:00+00:00,-0.012586416000000001,long,2023
2023-02-24 16:00:00+00:00,-0.22341602400000002,short,2023
2023-03-02 19:30:00+00:00,-4.772295088,short,2023
2023-03-03 01:30:00+00:00,31.417037240000003,short,2023
2023-03-04 23:40:00+00:00,0.03480716,short,2023
2023-03-05 01:15:00+00:00,0.020193168,short,2023
2023-03-06 15:50:00+00:00,0.063895848,short,2023
2023-03-07 19:40:00+00:00,0.08211740000000001,short,2023
2023-03-09 14:15:00+00:00,0.10574343200000001,short,2023
2023-03-09 18:50:00+00:00,9.583727872,short,2023
2023-03-09 19:10:00+00:00,16.57434476,short,2023
2023-03-10 23:10:00+00:00,-7.413589784,short,2023
2023-03-27 15:00:00+00:00,-0.209930448,short,2023
2023-04-09 12:20:00+00:00,0.053153568,short,2023
2023-04-19 08:10:00+00:00,-0.117562448,long,2023
2023-04-25 21:15:00+00:00,-7.594643968,short,2023
2023-05-03 21:20:00+00:00,-7.270964952,short,2023
2023-05-03 21:50:00+00:00,0.19486656000000002,short,2023
2023-05-08 01:40:00+00:00,0.0315012,short,2023
2023-05-11 21:55:00+00:00,0.016695447999999998,short,2023
2023-05-11 22:05:00+00:00,0.033216544,short,2023
2023-05-12 22:10:00+00:00,-0.245797952,short,2023
2023-05-14 15:05:00+00:00,-6.297131168,short,2023
2023-05-22 03:00:00+00:00,0.073381712,short,2023
2023-05-25 04:20:00+00:00,0.11044321600000001,short,2023
2023-05-25 12:05:00+00:00,0.066919184,short,2023
2023-05-28 00:45:00+00:00,0.9699942239999999,short,2023
2023-06-02 05:05:00+00:00,-6.974011711999999,short,2023
2023-06-05 16:00:00+00:00,-0.7508663440000001,short,2023
2023-06-09 20:00:00+00:00,13.91247324,short,2023
2023-06-10 03:25:00+00:00,12.327307144,short,2023
2023-06-10 04:20:00+00:00,19.63223928,short,2023
2023-06-10 04:20:00+00:00,20.902639624000003,short,2023
2023-06-11 18:15:00+00:00,-7.6778473840000006,short,2023
2023-06-11 19:20:00+00:00,-6.544921736000001,short,2023
2023-06-14 20:05:00+00:00,0.08101788800000001,short,2023
2023-06-16 17:55:00+00:00,-7.420762632000001,short,2023
2023-06-16 18:05:00+00:00,-7.6887898240000006,short,2023
2023-06-19 18:15:00+00:00,-6.673762256000001,short,2023
2023-07-10 19:45:00+00:00,-7.2363530560000004,short,2023
2023-07-26 18:35:00+00:00,-7.686689728000001,short,2023
2023-07-28 03:35:00+00:00,-7.258905808000001,short,2023
2023-07-30 20:00:00+00:00,-0.249496928,short,2023
2023-07-31 00:40:00+00:00,0.213818312,short,2023
2023-08-06 00:25:00+00:00,0.14243948,short,2023
2023-08-07 01:30:00+00:00,-0.116790384,short,2023
2023-08-07 02:50:00+00:00,-4.906489336,short,2023
2023-08-08 18:15:00+00:00,-6.543280288,short,2023
2023-08-16 13:40:00+00:00,17.175671112,short,2023
2023-08-17 16:30:00+00:00,0.069894176,short,2023
2023-08-17 21:40:00+00:00,33.986833824,short,2023
2023-08-17 21:40:00+00:00,19.249150800000002,short,2023
2023-08-17 21:40:00+00:00,31.784812976,short,2023
2023-08-21 15:25:00+00:00,0.1808848,short,2023
2023-08-21 15:35:00+00:00,0.052258200000000005,short,2023
2023-08-22 20:45:00+00:00,-8.1364848,short,2023
2023-08-22 21:25:00+00:00,0.052127472,short,2023
2023-08-24 23:25:00+00:00,0.018205168,short,2023
2023-08-26 21:50:00+00:00,-4.807602912,short,2023
2023-08-27 15:05:00+00:00,-3.3379629520000003,short,2023
2023-08-29 14:25:00+00:00,-0.308711304,short,2023
2023-09-03 04:10:00+00:00,-8.045890432,short,2023
2023-09-04 03:20:00+00:00,-7.899880968,short,2023
2023-09-05 02:45:00+00:00,-7.543069384000001,short,2023
2023-09-06 17:55:00+00:00,-4.646454848,short,2023
2023-09-07 21:05:00+00:00,-5.1634036640000005,short,2023
2023-09-12 01:50:00+00:00,-0.011049952000000002,short,2023
2023-09-17 20:40:00+00:00,0.034460712,short,2023
2023-09-27 11:10:00+00:00,-3.7157125520000003,short,2023
2023-10-09 16:45:00+00:00,15.249390104,short,2023
2023-10-13 20:50:00+00:00,-7.8131316,short,2023
2023-10-13 21:00:00+00:00,-7.08720436,short,2023
2023-10-13 21:00:00+00:00,-6.987466024,short,2023
2023-11-03 01:15:00+00:00,-1.397750446,long,2023
2023-11-07 00:30:00+00:00,-1.393920322,long,2023
2023-11-09 02:20:00+00:00,6.61808274,long,2023
2023-11-10 12:10:00+00:00,-1.4722563,long,2023
2023-11-11 22:10:00+00:00,-0.048406428,long,2023
2023-12-03 04:45:00+00:00,-1.417651484,long,2023
2023-12-05 07:40:00+00:00,-1.410302608,long,2023
2023-12-16 20:00:00+00:00,-0.43464563800000006,long,2023
2023-12-24 22:10:00+00:00,0.158575438,long,2023
2024-01-01 18:10:00+00:00,0.154689072,short,2024
2024-01-03 11:50:00+00:00,-1.3456195960000001,long,2024
2024-01-19 03:30:00+00:00,13.807873848,short,2024
2024-01-19 18:55:00+00:00,0.07124812800000001,short,2024
2024-01-22 19:15:00+00:00,31.208710344000004,short,2024
2024-01-23 08:15:00+00:00,18.404813736,short,2024
2024-01-23 09:10:00+00:00,17.10185752,short,2024
2024-01-26 10:30:00+00:00,-6.420295760000001,short,2024
2024-01-26 10:40:00+00:00,-7.909890352,short,2024
2024-01-29 16:00:00+00:00,-6.372999848,short,2024
2024-02-06 19:50:00+00:00,18.07124984,short,2024
2024-02-12 15:00:00+00:00,6.208759048000001,long,2024
2024-02-13 00:05:00+00:00,6.1265292140000005,long,2024
2024-02-14 09:45:00+00:00,6.585253229999999,long,2024
2024-02-28 13:20:00+00:00,6.544620748,long,2024
2024-03-27 08:55:00+00:00,-0.16042713,long,2024
2024-03-28 00:00:00+00:00,-0.14561928,long,2024
2024-04-09 07:45:00+00:00,-1.519352556,long,2024
2024-04-12 17:30:00+00:00,14.163705816000002,short,2024
2024-04-25 17:05:00+00:00,-7.758064304,short,2024
2024-04-25 19:00:00+00:00,-7.3698212000000005,short,2024
2024-04-27 17:40:00+00:00,0.11237305600000001,short,2024
2024-04-27 18:00:00+00:00,-7.9969514880000006,short,2024
2024-04-30 12:15:00+00:00,17.674925144,short,2024
2024-04-30 15:00:00+00:00,0.04078580800000001,short,2024
2024-05-08 14:50:00+00:00,-8.03863956,short,2024
2024-05-13 06:45:00+00:00,0.07255928,short,2024
2024-05-13 07:00:00+00:00,0.14842028000000002,short,2024
2024-05-13 15:05:00+00:00,-1.0769046560000002,short,2024
2024-06-02 14:50:00+00:00,-8.445405880000001,short,2024
2024-06-03 06:30:00+00:00,-8.00090816,short,2024
2024-06-05 00:15:00+00:00,7.400303752000001,long,2024
2024-06-06 19:30:00+00:00,-1.65439071,long,2024
2024-06-10 09:55:00+00:00,-7.602108928,short,2024
2024-06-10 15:15:00+00:00,0.023798936000000003,short,2024
2024-06-14 16:05:00+00:00,-0.27620480000000003,short,2024
2024-06-14 16:05:00+00:00,0.09366724,short,2024
2024-06-14 16:05:00+00:00,-0.27382096,short,2024
2024-06-15 09:15:00+00:00,0.234122504,short,2024
2024-06-16 13:15:00+00:00,-7.228999128,short,2024
2024-06-16 14:10:00+00:00,0.15599236000000002,short,2024
2024-06-20 11:05:00+00:00,-7.994764112,short,2024
2024-06-23 04:00:00+00:00,-7.952044832,short,2024
2024-06-23 09:15:00+00:00,-7.8825018,short,2024
2024-06-27 13:05:00+00:00,-7.6403523600000005,short,2024
2024-06-28 07:50:00+00:00,-5.9536041840000005,short,2024
2024-06-30 13:55:00+00:00,-7.752237344,short,2024
2024-06-30 22:25:00+00:00,-4.146308176000001,short,2024
2024-07-01 01:10:00+00:00,1.643690272,short,2024
2024-07-05 02:55:00+00:00,19.759431776,short,2024
2024-07-05 02:55:00+00:00,16.32777616,short,2024
2024-07-08 01:00:00+00:00,10.933275080000001,short,2024
2024-07-08 08:25:00+00:00,0.07836432800000001,short,2024
2024-07-10 04:25:00+00:00,-8.05471204,short,2024
2024-07-11 12:30:00+00:00,-7.976164168,short,2024
2024-07-26 01:00:00+00:00,-7.119933904,short,2024
2024-07-31 13:35:00+00:00,0.014919560000000002,short,2024
2024-08-01 08:40:00+00:00,-0.011042384,short,2024
2024-08-04 14:35:00+00:00,10.050417016,short,2024
2024-08-05 00:55:00+00:00,28.08151896,short,2024
2024-08-08 15:50:00+00:00,-8.0344314,short,2024
2024-08-20 00:30:00+00:00,-9.995323864,short,2024
2024-09-01 17:25:00+00:00,18.890681912,short,2024
2024-09-01 22:20:00+00:00,12.067102728000002,short,2024
2024-09-02 06:15:00+00:00,21.830610944,short,2024
2024-09-04 01:05:00+00:00,16.057656592,short,2024
2024-09-04 01:05:00+00:00,23.350177096,short,2024
2024-09-04 01:05:00+00:00,21.58040948,short,2024
2024-09-06 15:20:00+00:00,18.10069964,short,2024
2024-09-06 16:45:00+00:00,30.054152456000004,short,2024
2024-09-06 17:40:00+00:00,12.122297896000001,short,2024
2024-09-30 23:00:00+00:00,-0.036659357999999996,long,2024
2024-10-01 15:00:00+00:00,0.080803184,short,2024
2024-10-10 12:50:00+00:00,-9.348936176,short,2024
2024-10-11 15:10:00+00:00,-8.942888576,short,2024
2024-10-14 13:45:00+00:00,-9.124292448,short,2024
2024-10-21 08:45:00+00:00,-0.015099938,long,2024
2024-10-23 22:40:00+00:00,0.14096516,short,2024
2024-10-29 16:20:00+00:00,7.639197724000001,long,2024
2024-10-31 20:45:00+00:00,-0.064551144,long,2024
2024-11-04 10:00:00+00:00,-9.197194472,short,2024
2024-11-04 21:55:00+00:00,25.298792928,short,2024
2024-11-05 14:30:00+00:00,0.045902392,short,2024
2024-11-23 01:05:00+00:00,7.899705288,long,2024
2024-11-24 11:25:00+00:00,-0.040242768000000005,long,2024
2024-11-24 15:35:00+00:00,-1.719667302,long,2024
2024-11-30 00:30:00+00:00,-0.005059368000000001,long,2024
2024-12-03 03:40:00+00:00,8.092404546000001,long,2024
2024-12-18 20:10:00+00:00,0.000642976,short,2024
2024-12-31 08:20:00+00:00,0.06337530400000001,short,2024
2025-01-07 15:00:00+00:00,-0.031503052,long,2025
2025-01-12 15:15:00+00:00,-5.145820400000001,short,2025
2025-01-15 13:30:00+00:00,-9.15077308,short,2025
2025-01-15 13:45:00+00:00,-9.028713600000001,short,2025
2025-01-18 03:50:00+00:00,-1.7612645400000002,long,2025
2025-01-27 01:15:00+00:00,13.661404208,short,2025
2025-01-27 05:15:00+00:00,48.319403888000004,short,2025
2025-01-27 07:25:00+00:00,32.470397808,short,2025
2025-01-29 04:05:00+00:00,-9.83641092,short,2025
2025-01-29 06:35:00+00:00,0.0371712,short,2025
2025-02-02 22:30:00+00:00,27.081974392000003,short,2025
2025-02-06 04:15:00+00:00,-0.036629640000000005,short,2025
2025-02-07 01:50:00+00:00,0.01164472,short,2025
2025-02-07 02:25:00+00:00,0.019912592000000003,short,2025
2025-02-09 23:45:00+00:00,0.015086176000000001,short,2025
2025-02-10 05:45:00+00:00,-6.537323928000001,short,2025
2025-02-10 13:50:00+00:00,-9.790716552000001,short,2025
2025-02-17 02:00:00+00:00,-0.025286920000000004,short,2025
2025-02-18 06:00:00+00:00,30.627186704000003,short,2025
2025-02-18 09:25:00+00:00,0.00233992,short,2025
2025-02-24 04:35:00+00:00,20.685248672,short,2025
2025-02-24 14:50:00+00:00,16.993848672,short,2025
2025-02-24 22:00:00+00:00,24.05811516,short,2025
2025-02-26 14:45:00+00:00,0.001350624,short,2025
2025-02-26 20:20:00+00:00,22.349752392,short,2025
2025-03-01 15:35:00+00:00,-0.11113544,short,2025
2025-03-02 15:25:00+00:00,-10.779514144,short,2025
2025-03-02 15:25:00+00:00,-9.11370432,short,2025
2025-03-02 15:25:00+00:00,-7.579461120000001,short,2025
2025-03-09 16:55:00+00:00,26.771452992000004,short,2025
2025-03-09 22:45:00+00:00,23.938030048,short,2025
2025-03-10 09:20:00+00:00,-0.011718224,short,2025
2025-03-14 00:50:00+00:00,0.022598624,short,2025
2025-03-19 08:30:00+00:00,-9.561436328000001,short,2025
2025-03-24 00:30:00+00:00,-10.828148976000001,short,2025
2025-03-30 18:45:00+00:00,-10.828404632000002,short,2025
2025-04-04 08:00:00+00:00,-10.499110072,short,2025
2025-04-06 17:30:00+00:00,31.312181376,short,2025
2025-04-06 18:05:00+00:00,17.48710832,short,2025
2025-04-06 20:35:00+00:00,34.033176384,short,2025
2025-04-09 17:00:00+00:00,0.053615992,short,2025
2025-04-18 17:35:00+00:00,-10.979324792,short,2025
2025-04-19 18:05:00+00:00,-10.141845488000001,short,2025
2025-05-09 04:00:00+00:00,-1.74934946,long,2025
2025-05-12 14:25:00+00:00,-0.072100996,long,2025
2025-05-23 11:45:00+00:00,-0.030956916,long,2025
2025-05-23 11:50:00+00:00,0.00074054,long,2025
2025-05-31 10:10:00+00:00,0.018334,short,2025
2025-06-01 16:10:00+00:00,-10.028288912,short,2025
2025-06-02 22:00:00+00:00,-10.692454592,short,2025
2025-06-02 22:20:00+00:00,-14.411733856000001,short,2025
2025-06-03 00:15:00+00:00,-10.377178800000001,short,2025
2025-06-05 13:00:00+00:00,0.380671408,short,2025
2025-06-05 16:45:00+00:00,18.397756056,short,2025
2025-06-05 20:45:00+00:00,23.150191632000002,short,2025
2025-06-06 22:10:00+00:00,-1.6997807080000003,long,2025
2025-06-08 14:10:00+00:00,0.249632528,short,2025
2025-06-11 09:50:00+00:00,-1.7300891060000003,long,2025
2025-06-12 20:15:00+00:00,-1.7779114900000001,long,2025
2025-06-15 06:00:00+00:00,-10.106085592,short,2025
2025-06-17 14:35:00+00:00,-1.661535116,long,2025
2025-06-17 15:25:00+00:00,29.731630344000003,short,2025
2025-06-17 17:00:00+00:00,26.909093632000005,short,2025
2025-06-19 22:35:00+00:00,-11.360040776,short,2025
2025-06-22 13:20:00+00:00,19.723430272,short,2025
2025-06-22 13:25:00+00:00,30.696239904,short,2025
2025-06-22 22:05:00+00:00,0.010971960000000001,short,2025
2025-06-22 22:35:00+00:00,0.00338288,short,2025
2025-07-02 15:10:00+00:00,-11.33606512,short,2025
2025-07-14 03:40:00+00:00,8.030390062,long,2025
2025-07-14 05:20:00+00:00,6.675325566,long,2025
2025-07-14 20:15:00+00:00,-0.009079932,long,2025
2025-08-09 22:20:00+00:00,8.52447579,long,2025
2025-08-11 13:00:00+00:00,-0.014456296,long,2025
2025-08-14 09:35:00+00:00,6.459434592,long,2025
2025-08-22 02:15:00+00:00,0.11961952000000001,short,2025
2025-08-22 14:00:00+00:00,-10.876569600000002,short,2025
2025-08-22 14:00:00+00:00,-7.346852392,short,2025
2025-08-29 12:30:00+00:00,0.027981328,short,2025
2025-08-29 12:30:00+00:00,0.08374911200000001,short,2025
2025-09-01 07:30:00+00:00,0.050505952,short,2025
2025-09-01 09:05:00+00:00,-10.964114760000001,short,2025
2025-09-02 14:00:00+00:00,0.344741464,short,2025
2025-09-05 12:20:00+00:00,-10.076652880000001,short,2025
2025-09-05 12:30:00+00:00,-11.380538816000001,short,2025
2025-09-11 12:30:00+00:00,-0.00028569200000000004,long,2025
2025-09-13 16:45:00+00:00,-1.92503486,long,2025
2025-09-24 14:45:00+00:00,-11.100689512,short,2025
2025-09-25 11:50:00+00:00,23.162374672000002,short,2025
2025-09-25 17:15:00+00:00,14.739889816,short,2025
2025-09-25 17:55:00+00:00,14.375971432,short,2025
2025-09-28 18:05:00+00:00,-3.416217984,short,2025
2025-09-28 18:05:00+00:00,-7.071562488,short,2025
2025-09-28 20:15:00+00:00,-11.296346560000002,short,2025
2025-09-30 20:25:00+00:00,-11.000980920000002,short,2025
2025-10-06 06:10:00+00:00,8.950209304000001,long,2025
2025-10-10 20:55:00+00:00,40.476572248000004,short,2025
2025-10-10 21:15:00+00:00,-0.212707684,long,2025
2025-10-19 09:45:00+00:00,-11.703879720000002,short,2025
2025-10-19 09:50:00+00:00,-10.8925154,short,2025
2025-10-21 12:20:00+00:00,-0.029204328,short,2025
2025-10-29 18:35:00+00:00,0.020101304,short,2025
2025-10-31 00:10:00+00:00,-0.00891168,short,2025
2025-11-03 00:05:00+00:00,-11.201407544,short,2025
2025-11-03 15:25:00+00:00,17.853094856000002,short,2025
2025-11-05 18:15:00+00:00,0.061759328,short,2025
2025-11-07 02:45:00+00:00,0.02933244,short,2025
2025-11-07 05:05:00+00:00,0.045571072000000004,short,2025
2025-11-07 17:15:00+00:00,0.24715524000000003,short,2025
2025-11-13 03:45:00+00:00,0.017002328,short,2025
2025-11-14 11:55:00+00:00,-0.022349684,long,2025
2025-11-19 17:40:00+00:00,11.628578824000002,short,2025
2025-11-19 18:20:00+00:00,12.898648223999999,short,2025
2025-11-21 03:00:00+00:00,23.382868456,short,2025
2025-11-21 03:00:00+00:00,19.629882152,short,2025
2025-11-21 07:35:00+00:00,20.421503960000003,short,2025
2025-11-25 23:10:00+00:00,-11.98150524,short,2025
2025-11-28 15:30:00+00:00,-11.807930896000002,short,2025
2025-12-01 03:35:00+00:00,46.003520120000005,short,2025
2025-12-01 11:40:00+00:00,44.140116992,short,2025
2025-12-07 03:25:00+00:00,-0.11149052,short,2025
2025-12-07 15:50:00+00:00,0.007784704000000001,short,2025
2025-12-11 18:40:00+00:00,-12.07757248,short,2025
2025-12-15 01:35:00+00:00,-0.099785592,short,2025
2025-12-16 02:10:00+00:00,22.711839424,short,2025
2025-12-16 10:45:00+00:00,0.032995000000000003,short,2025
2025-12-17 14:50:00+00:00,1.490826016,short,2025
2025-12-17 14:55:00+00:00,0.021584976000000002,short,2025
2025-12-18 14:00:00+00:00,0.00416992,short,2025
2025-12-21 09:30:00+00:00,-11.123451008000002,short,2025
2025-12-22 00:10:00+00:00,0.05981008,short,2025
2025-12-22 00:10:00+00:00,-8.482156864,short,2025
2025-12-22 12:00:00+00:00,-12.066069584000001,short,2025
2025-12-25 04:15:00+00:00,0.082506576,short,2025
2025-12-29 01:40:00+00:00,-7.990507112,short,2025
2025-12-29 09:00:00+00:00,3.9761547880000006,long,2025
2026-01-21 02:05:00+00:00,0.074154744,short,2026
2026-01-21 15:15:00+00:00,0.131050616,short,2026
2026-01-22 23:05:00+00:00,9.380688096,long,2026
2026-01-23 17:25:00+00:00,-11.2257706,short,2026
2026-01-23 17:35:00+00:00,-14.856045216000002,short,2026
2026-01-25 19:20:00+00:00,35.785092928000005,short,2026
2026-01-26 07:00:00+00:00,-0.006184304000000001,short,2026
2026-01-26 15:10:00+00:00,0.025080696000000003,short,2026
2026-01-27 16:00:00+00:00,-10.475165288,short,2026
2026-01-29 15:15:00+00:00,18.769301328,short,2026
2026-01-30 01:40:00+00:00,40.47004676,short,2026
2026-01-30 01:45:00+00:00,24.702359904,short,2026
2026-01-31 17:10:00+00:00,28.545198256,short,2026
2026-01-31 18:40:00+00:00,54.56542330400001,short,2026
2026-01-31 18:40:00+00:00,38.11971444,short,2026
2026-02-03 19:15:00+00:00,0.029810568,short,2026
2026-02-03 20:30:00+00:00,0.00038424000000000005,short,2026
2026-02-03 20:30:00+00:00,-0.022597936,short,2026
2026-02-04 16:05:00+00:00,0.18444452,short,2026
2026-02-11 08:40:00+00:00,20.513560960000003,short,2026
2026-02-11 14:10:00+00:00,-0.060841864,short,2026
2026-02-11 15:10:00+00:00,17.175192696000003,short,2026
2026-02-17 16:35:00+00:00,-13.293803528000002,short,2026
2026-02-20 15:00:00+00:00,-12.846386576,short,2026
2026-02-23 01:20:00+00:00,40.241606312,short,2026
2026-02-23 12:35:00+00:00,-0.102424944,short,2026
2026-02-23 12:40:00+00:00,-0.16766020800000003,short,2026
2026-02-24 16:10:00+00:00,-11.11830516,short,2026
2026-03-07 22:20:00+00:00,33.948800248,short,2026
2026-03-08 22:45:00+00:00,-0.172800528,short,2026
2026-03-23 11:05:00+00:00,-0.0082106,short,2026
2026-03-23 11:05:00+00:00,0.029155904,short,2026
2026-03-23 11:05:00+00:00,-19.468538576,short,2026
2026-03-25 11:15:00+00:00,-14.04170212,short,2026
2026-03-29 22:10:00+00:00,27.015641304000003,short,2026
2026-03-29 23:00:00+00:00,-0.121456288,short,2026
2026-03-30 02:15:00+00:00,-0.191967504,short,2026
2026-04-02 12:50:00+00:00,46.528591680000005,short,2026
2026-04-02 14:35:00+00:00,0.45126172000000003,short,2026
2026-04-05 23:10:00+00:00,-0.20782600800000003,short,2026
2026-04-18 18:35:00+00:00,-1.922016428,long,2026
