entry_tag,side,signals,avg_risk_pct,avg_forward_ret_24h,median_forward_ret_24h,avg_forward_ret_72h,tp1_before_stop_24h_rate,tp2_before_stop_24h_rate,stop_before_tp1_24h_rate,avg_max_r_24h,avg_min_r_24h,tp1_before_stop_72h_rate,tp2_before_stop_72h_rate,stop_before_tp1_72h_rate,avg_max_r_72h,avg_min_r_72h
short_pullback_restart,short,631,0.02988359709557813,0.0077946833049546155,0.0013619339462034308,0.010937971739509809,0.43898573692551507,0.19968304278922344,0.2662440570522979,1.3647485788252902,-0.854772014210954,0.5736925515055468,0.3502377179080824,0.375594294770206,2.301886192484593,-1.4714980167602545
long_pullback_restart,long,605,0.028610836888855632,0.0004995162712385687,-0.002668247850578065,0.006568198956572314,0.3586776859504132,0.1371900826446281,0.35537190082644626,1.0804770931551548,-1.0052037495834487,0.4628099173553719,0.29256198347107437,0.4925619834710744,2.014237805961622,-1.7920338542127343
long_compression_breakout,long,166,0.03143020489372551,-0.0014614508474114012,-0.007402985074627,-0.0010252167695701826,0.3132530120481928,0.12048192771084337,0.45180722891566266,1.0148389837317267,-1.0734555217007105,0.3855421686746988,0.22289156626506024,0.5903614457831325,1.7384710123071152,-1.906884146881349
short_compression_breakdown,short,143,0.03364087794465134,0.008177350610543482,-0.0021392454297938235,0.012963157970603606,0.4125874125874126,0.13986013986013987,0.2727272727272727,1.2326382258179467,-0.8150469622104063,0.5524475524475524,0.34265734265734266,0.3706293706293706,2.184342946503301,-1.3025231813015132
