"open_time","open","high","low","close","volume","close_time"
"2025/12/2 6:00:00","326.89","336.69","326.27","336.53","137898.329","2025/12/2 6:59:59"
"2025/12/2 7:00:00","336.52","337.67","325.01","327.13","163111.725","2025/12/2 7:59:59"
"2025/12/2 8:00:00","327.12","328.42","314.67","317.03","307687.897","2025/12/2 8:59:59"
"2025/12/2 9:00:00","317.03","327.02","315.51","326.12","164419.889","2025/12/2 9:59:59"
"2025/12/2 10:00:00","326.09","336.55","325.47","335.54","221740.393","2025/12/2 10:59:59"
"2025/12/2 11:00:00","335.44","337.66","324.3","328.3","266442.918","2025/12/2 11:59:59"
"2025/12/2 12:00:00","328.29","331","322.6","327.79","168587.996","2025/12/2 12:59:59"
"2025/12/2 13:00:00","327.77","335","326.33","332.51","198042.034","2025/12/2 13:59:59"
"2025/12/2 14:00:00","332.51","346.1","326.41","344.12","401009.379","2025/12/2 14:59:59"
"2025/12/2 15:00:00","344.06","385.51","342.8","372.88","874004.338","2025/12/2 15:59:59"
"2025/12/2 16:00:00","372.88","374.7","350.25","353.42","550971.561","2025/12/2 16:59:59"
"2025/12/2 17:00:00","353.39","356.48","341","341.91","292512.55","2025/12/2 17:59:59"
"2025/12/2 18:00:00","341.94","346.76","334.89","338.62","205160.453","2025/12/2 18:59:59"
"2025/12/2 19:00:00","338.59","343.89","328.19","329.89","199446.059","2025/12/2 19:59:59"
"2025/12/2 20:00:00","329.89","334.78","305.19","312.84","459886.834","2025/12/2 20:59:59"
"2025/12/2 21:00:00","312.83","317.34","306.22","308.79","303274.215","2025/12/2 21:59:59"
"2025/12/2 22:00:00","308.78","321.34","306.26","315.82","217443.593","2025/12/2 22:59:59"
"2025/12/2 23:00:00","315.81","323.65","309.37","312.73","224360.817","2025/12/2 23:59:59"
"2025/12/3 0:00:00","312.72","314.08","303","304.73","203046.055","2025/12/3 0:59:59"
"2025/12/3 1:00:00","304.74","309","300.78","307.68","228455.509","2025/12/3 1:59:59"
"2025/12/3 2:00:00","307.69","321.05","306.77","315.22","275034.23","2025/12/3 2:59:59"
"2025/12/3 3:00:00","315.24","317.92","309","309.43","134991.808","2025/12/3 3:59:59"
"2025/12/3 4:00:00","309.43","338.88","309","327.1","397498.204","2025/12/3 4:59:59"
"2025/12/3 5:00:00","327.12","340.74","323.08","330.11","400044.958","2025/12/3 5:59:59"
"2025/12/3 6:00:00","330.14","338","328.13","333.88","257375.184","2025/12/3 6:59:59"
"2025/12/3 7:00:00","333.91","335.6","326.19","328.04","157842.317","2025/12/3 7:59:59"
"2025/12/3 8:00:00","328.02","336.1","327.66","333.14","230370.405","2025/12/3 8:59:59"
"2025/12/3 9:00:00","333.13","338.66","331.03","336.72","204725.982","2025/12/3 9:59:59"
"2025/12/3 10:00:00","336.71","352.25","327.9","328.29","390423.135","2025/12/3 10:59:59"
"2025/12/3 11:00:00","328.33","338.2","318.46","334.85","371241.688","2025/12/3 11:59:59"
"2025/12/3 12:00:00","334.84","345.45","332.51","342.22","286436.087","2025/12/3 12:59:59"
"2025/12/3 13:00:00","342.21","346.09","336.81","343.75","213864.402","2025/12/3 13:59:59"
"2025/12/3 14:00:00","343.74","348.57","330.36","333.43","396254.763","2025/12/3 14:59:59"
"2025/12/3 15:00:00","333.45","337.77","327.49","331.36","212925.763","2025/12/3 15:59:59"
"2025/12/3 16:00:00","331.37","347.93","331.35","343","255122.108","2025/12/3 16:59:59"
"2025/12/3 17:00:00","342.99","359.8","341.3","358.35","356082.389","2025/12/3 17:59:59"
"2025/12/3 18:00:00","358.34","380","355.57","362.17","513572.25","2025/12/3 18:59:59"
"2025/12/3 19:00:00","362.17","378.21","361.83","374.26","228251.14","2025/12/3 19:59:59"
"2025/12/3 20:00:00","374.28","374.35","337.32","344.43","613643.932","2025/12/3 20:59:59"
"2025/12/3 21:00:00","344.39","349.89","343.37","349.09","110217.567","2025/12/3 21:59:59"
"2025/12/3 22:00:00","349.1","349.16","338.74","342.97","143451.457","2025/12/3 22:59:59"
"2025/12/3 23:00:00","342.97","346.99","335","338.66","183814.82","2025/12/3 23:59:59"
"2025/12/4 0:00:00","338.67","344.37","335","343.58","119588.608","2025/12/4 0:59:59"
"2025/12/4 1:00:00","343.57","352.98","343","345.22","190147.648","2025/12/4 1:59:59"
"2025/12/4 2:00:00","345.22","351.93","344.01","351.6","104085.956","2025/12/4 2:59:59"
"2025/12/4 3:00:00","351.57","356.92","349.3","355.57","148330.873","2025/12/4 3:59:59"
"2025/12/4 4:00:00","355.57","358.56","351.26","357.85","127460.309","2025/12/4 4:59:59"
"2025/12/4 5:00:00","357.86","361.25","353.13","354.61","136046.981","2025/12/4 5:59:59"
"2025/12/4 6:00:00","354.61","363.56","352.3","363.22","150590.94","2025/12/4 6:59:59"
"2025/12/4 7:00:00","363.22","364.98","359.06","360.87","131312.967","2025/12/4 7:59:59"
"2025/12/4 8:00:00","360.83","366.45","356.39","363.77","165798.183","2025/12/4 8:59:59"
"2025/12/4 9:00:00","363.75","365.36","360.12","363.41","104063.126","2025/12/4 9:59:59"
"2025/12/4 10:00:00","363.41","363.62","358.02","359.35","104843.035","2025/12/4 10:59:59"
"2025/12/4 11:00:00","359.44","369.33","358.99","368.54","144797.823","2025/12/4 11:59:59"
"2025/12/4 12:00:00","368.54","369.28","359.38","364.25","184355.083","2025/12/4 12:59:59"
"2025/12/4 13:00:00","364.24","365.88","350.05","353.78","246751.817","2025/12/4 13:59:59"
"2025/12/4 14:00:00","353.78","356.64","346.04","347.04","188944.518","2025/12/4 14:59:59"
"2025/12/4 15:00:00","347.05","357","346.32","352.93","174916.954","2025/12/4 15:59:59"
"2025/12/4 16:00:00","352.93","361.3","349.31","356.58","167019.424","2025/12/4 16:59:59"
"2025/12/4 17:00:00","356.58","364.38","355.74","362.33","133974.415","2025/12/4 17:59:59"
"2025/12/4 18:00:00","362.33","363.52","357.4","361.31","86863.047","2025/12/4 18:59:59"
"2025/12/4 19:00:00","361.31","362.29","346.35","353.48","246534.502","2025/12/4 19:59:59"
"2025/12/4 20:00:00","353.5","367.72","349.05","363.75","172360.176","2025/12/4 20:59:59"
"2025/12/4 21:00:00","363.77","366.68","357.8","358.56","111878.865","2025/12/4 21:59:59"
"2025/12/4 22:00:00","358.55","367.21","358.4","364.07","84711.341","2025/12/4 22:59:59"
"2025/12/4 23:00:00","364.05","368.99","363.03","367.32","76374.884","2025/12/4 23:59:59"
"2025/12/5 0:00:00","367.32","399.7","366.59","385.89","534568.301","2025/12/5 0:59:59"
"2025/12/5 1:00:00","385.86","391.13","381.02","385.16","219890.218","2025/12/5 1:59:59"
"2025/12/5 2:00:00","385.15","398.78","384.3","393.92","239365.858","2025/12/5 2:59:59"
"2025/12/5 3:00:00","393.91","397.8","384.68","386.41","212912.52","2025/12/5 3:59:59"
"2025/12/5 4:00:00","386.41","394.4","384.01","386.93","151761","2025/12/5 4:59:59"
"2025/12/5 5:00:00","386.93","389.66","381.3","385.49","108383.865","2025/12/5 5:59:59"
"2025/12/5 6:00:00","385.48","409.23","385.19","392.12","396324.364","2025/12/5 6:59:59"
"2025/12/5 7:00:00","392.12","404.87","391.87","399.59","250131.746","2025/12/5 7:59:59"
"2025/12/5 8:00:00","399.59","399.98","387.03","393.12","211585.694","2025/12/5 8:59:59"
"2025/12/5 9:00:00","393.11","393.92","383.55","385.84","177467.232","2025/12/5 9:59:59"
"2025/12/5 10:00:00","385.83","390.45","375.51","379.27","243893.159","2025/12/5 10:59:59"
"2025/12/5 11:00:00","379.28","380.69","368.88","378.17","305200.374","2025/12/5 11:59:59"
"2025/12/5 12:00:00","378.17","388.14","377.54","387.42","236531.285","2025/12/5 12:59:59"
"2025/12/5 13:00:00","387.42","388.8","379.54","382.21","209565.466","2025/12/5 13:59:59"
"2025/12/5 14:00:00","382.24","384.32","373.3","378.76","269570.346","2025/12/5 14:59:59"
"2025/12/5 15:00:00","378.76","387.5","373.9","377.48","260245.932","2025/12/5 15:59:59"
"2025/12/5 16:00:00","377.47","377.67","361.13","367","358557.415","2025/12/5 16:59:59"
"2025/12/5 17:00:00","367.11","374.18","366.41","372.76","149526.885","2025/12/5 17:59:59"
"2025/12/5 18:00:00","372.76","378.76","360.23","362.88","229368.291","2025/12/5 18:59:59"
"2025/12/5 19:00:00","362.88","371.38","360.86","368.65","141090.723","2025/12/5 19:59:59"
"2025/12/5 20:00:00","368.65","369.15","354.14","356.99","175112.355","2025/12/5 20:59:59"
"2025/12/5 21:00:00","356.99","359.49","353","356.21","97078.741","2025/12/5 21:59:59"
"2025/12/5 22:00:00","356.2","360.92","353.31","357.97","71407.334","2025/12/5 22:59:59"
"2025/12/5 23:00:00","357.97","360.58","351.68","359.77","91861.35","2025/12/5 23:59:59"
"2025/12/6 0:00:00","359.79","361.83","353.05","358.35","100516.469","2025/12/6 0:59:59"
"2025/12/6 1:00:00","358.36","360","352.76","354.05","100384.544","2025/12/6 1:59:59"
"2025/12/6 2:00:00","354.05","354.23","346.8","351.73","157952.595","2025/12/6 2:59:59"
"2025/12/6 3:00:00","351.73","357.39","350","352.79","119688.741","2025/12/6 3:59:59"
"2025/12/6 4:00:00","352.79","354.57","351.03","352.67","59993.669","2025/12/6 4:59:59"
"2025/12/6 5:00:00","352.66","355.85","349.84","350.02","81496.643","2025/12/6 5:59:59"
"2025/12/6 6:00:00","350.02","355.27","348.02","351.29","88418.458","2025/12/6 6:59:59"
