group_type,group_value,window_h,trades,stop_trades,take_profit_trades,stopped_too_early_pct,took_profit_too_early_pct,hold_would_help_pct,hold_would_hurt_pct,avg_future_favorable_pct,avg_future_adverse_pct,avg_future_close_return_pct,period
exit_reason_group,trailing_stop_loss,168,33,33,0,78.78787878787878,0.0,54.54545454545454,45.45454545454545,8.123722114945672,7.580298940292016,-0.5196016299649532,3y
exit_reason_group,trailing_stop_loss,336,33,33,0,78.78787878787878,0.0,63.63636363636363,36.36363636363637,13.25042991413432,10.281697505210612,2.5390346373982693,3y
exit_reason_group,exit_signal,6,3,0,1,0.0,0.0,0.0,100.0,0.5623657504098232,1.4829032324397982,-1.1303365008412316,1y
exit_reason_group,exit_signal,12,3,0,1,0.0,0.0,33.33333333333333,66.66666666666666,0.6217519620112404,1.4829032324397982,-0.7046561643506402,1y
exit_reason_group,exit_signal,24,3,0,1,0.0,0.0,66.66666666666666,33.33333333333333,0.8666587354749294,1.4829032324397982,0.06055420334472768,1y
exit_reason_group,exit_signal,48,3,0,1,0.0,0.0,66.66666666666666,33.33333333333333,2.5481410801475946,1.759811635074749,1.031116580190319,1y
exit_reason_group,exit_signal,72,3,0,1,0.0,0.0,33.33333333333333,66.66666666666666,3.752552346840762,2.3632893976001768,1.2464857216195937,1y
exit_reason_group,exit_signal,168,3,0,1,0.0,0.0,33.33333333333333,66.66666666666666,5.42223740360122,3.2068217967647725,3.1633058285069646,1y
exit_reason_group,exit_signal,336,3,0,1,0.0,0.0,66.66666666666666,33.33333333333333,10.173762631121026,4.223840249089092,5.483095997528118,1y
exit_reason_group,force_exit,6,1,0,1,0.0,0.0,100.0,0.0,1.7985611510791384,1.1390887290167775,0.8992805755395692,1y
exit_reason_group,force_exit,12,1,0,1,0.0,0.0,100.0,0.0,1.7985611510791384,1.1390887290167775,0.599520383693046,1y
exit_reason_group,force_exit,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1y
exit_reason_group,force_exit,48,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1y
exit_reason_group,force_exit,72,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1y
exit_reason_group,force_exit,168,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1y
exit_reason_group,force_exit,336,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1y
exit_reason_group,roi,6,33,0,33,0.0,33.33333333333333,45.45454545454545,54.54545454545454,3.9189921120611797,2.1731104742105103,-0.002894982027231884,1y
exit_reason_group,roi,12,33,0,33,0.0,45.45454545454545,39.39393939393939,60.60606060606061,5.0711126899486745,2.742956835899691,-0.0828542623312965,1y
exit_reason_group,roi,24,33,0,33,0.0,57.57575757575758,45.45454545454545,54.54545454545454,6.264972249126246,3.3449188002945247,0.11627753336263326,1y
exit_reason_group,roi,48,33,0,33,0.0,72.72727272727273,36.36363636363637,63.63636363636363,8.602507739923873,5.379181137822958,-0.9510446743481002,1y
exit_reason_group,roi,72,33,0,33,0.0,75.75757575757575,51.515151515151516,48.484848484848484,9.981569653327606,6.407173012610801,-0.24776442976785473,1y
exit_reason_group,roi,168,33,0,33,0.0,75.75757575757575,54.54545454545454,45.45454545454545,14.285969554454402,8.467696529556415,3.3619800318022257,1y
exit_reason_group,roi,336,30,0,30,0.0,83.33333333333334,56.666666666666664,43.333333333333336,16.739492026673425,10.947655012000384,3.5756871105299166,1y
exit_reason_group,stop_loss,6,41,41,0,19.51219512195122,0.0,63.41463414634146,36.58536585365854,1.8480440006422858,1.2224976472155433,0.3159089629848066,1y
exit_reason_group,stop_loss,12,41,41,0,24.390243902439025,0.0,51.21951219512195,48.78048780487805,2.174078917879828,1.5518272499945573,0.5191788592629629,1y
exit_reason_group,stop_loss,24,41,41,0,39.02439024390244,0.0,48.78048780487805,51.21951219512195,3.1254477180238873,2.1442042883257186,0.7692298207257489,1y
exit_reason_group,stop_loss,48,41,41,0,46.34146341463415,0.0,56.09756097560976,43.90243902439025,4.220201952648503,2.865543878031604,1.553127770781476,1y
exit_reason_group,stop_loss,72,41,41,0,56.09756097560976,0.0,65.85365853658537,34.146341463414636,5.644634241239862,3.2416220487590115,2.48111118499685,1y
exit_reason_group,stop_loss,168,41,41,0,75.60975609756098,0.0,53.65853658536586,46.34146341463415,8.828520699578988,6.141373232372745,1.0787966906031425,1y
exit_reason_group,stop_loss,336,37,37,0,78.37837837837837,0.0,54.054054054054056,45.94594594594595,11.793436445022287,8.973531801803388,2.011186432091011,1y
exit_reason_group,timeout,6,20,0,9,0.0,0.0,30.0,70.0,0.6221497568586534,1.5077540210117817,-0.6821864536819806,1y
exit_reason_group,timeout,12,20,0,9,0.0,0.0,40.0,60.0,0.952631931577479,2.1983006216607714,-0.8134441931833937,1y
