pair,open_date,enter_tag,baseline_profit_abs,baseline_profit_ratio,variant_profit_abs,variant_profit_ratio,delta_profit_abs,bucket,baseline_exit_reason,variant_exit_reason,baseline_exit_orders,variant_exit_orders
ADA/USDT:USDT,2025-11-02 15:00:00+00:00,short_pullback_restart,47.9160705,0.10003342899919525,30.38179794,0.0738754425387158,-17.534272559999998,profit_to_less_profit,roi,trailing_stop_loss,1,1
ADA/USDT:USDT,2025-11-11 20:00:00+00:00,short_compression_breakdown,39.15296482,0.09998514766068056,0.02114447,6.43345924205532e-05,-39.13182035,profit_to_less_profit,roi,trailing_stop_loss,1,1
ADA/USDT:USDT,2025-12-21 02:00:00+00:00,short_pullback_restart,-18.98256525,-0.028690925286364966,0.07114505,0.00013600869530688253,19.0537103,loss_to_profit,stop_loss,trailing_stop_loss,1,1
ADA/USDT:USDT,2025-12-23 14:00:00+00:00,short_compression_breakdown,-3.54183952,-0.00644411774400377,0.09952315,0.00022720221054873095,3.64136267,loss_to_profit,stale_loss_72h,trailing_stop_loss,1,1
ADA/USDT:USDT,2026-01-20 09:00:00+00:00,short_pullback_restart,-18.61611366,-0.035003751890040166,0.09078144,0.00021225517172679376,18.7068951,loss_to_profit,trailing_stop_loss,trailing_stop_loss,1,1
ADA/USDT:USDT,2026-01-29 03:00:00+00:00,short_pullback_restart,54.30019013,0.0998993672307191,61.37241036,0.14063980059468378,7.072220230000006,profit_to_more_profit,roi,trailing_stop_loss,1,2
ADA/USDT:USDT,2026-02-10 07:00:00+00:00,short_pullback_restart,-2.53408111,-0.005230758787687633,-0.07461738,-0.00020294987971574354,2.45946373,loss_to_less_loss,stale_loss_72h,trailing_stop_loss,1,1
ADA/USDT:USDT,2026-02-22 13:00:00+00:00,short_compression_breakdown,-12.99046745,-0.016231412483729186,-0.12299407,-0.0002027849032047282,12.86747338,loss_to_less_loss,stale_loss_72h,trailing_stop_loss,1,1
ADA/USDT:USDT,2026-03-27 09:00:00+00:00,short_compression_breakdown,-1.94238086,-0.002092731726936889,-0.02725314,-3.804552802152868e-05,1.91512772,loss_to_less_loss,stale_loss_72h,trailing_stop_loss,1,1
ADA/USDT:USDT,2026-04-13 00:00:00+00:00,short_compression_breakdown,-22.35025925,-0.024262101457428006,-17.33904167,-0.024262101463853145,5.01121758,loss_to_more_loss,stop_loss,stop_loss,1,1
BNB/USDT:USDT,2024-02-09 00:00:00+00:00,long_1d_center_compression,36.32946872,0.09999381240359874,1.35394782,0.0036942222378946224,-34.9755209,profit_to_less_profit,roi,trailing_stop_loss,1,1
BNB/USDT:USDT,2024-06-04 00:00:00+00:00,long_1d_center_compression,38.88295192,0.09999536903316386,39.135732309999995,0.09904789814816137,0.2527803899999981,profit_to_less_profit,roi,trailing_stop_loss,1,1
BNB/USDT:USDT,2024-07-04 02:00:00+00:00,short_compression_breakdown,17.7242307,0.1000086695622061,14.5414401,0.08204982786189492,-3.182790599999999,profit_to_less_profit,roi,trailing_stop_loss,1,1
BNB/USDT:USDT,2024-08-03 16:00:00+00:00,short_pullback_restart,31.37897005,0.0999930482952648,38.21922615,0.12606373457774347,6.840256099999998,profit_to_more_profit,roi,trailing_stop_loss,1,2
BNB/USDT:USDT,2024-08-07 15:00:00+00:00,short_pullback_restart,-8.927146,-0.046816289998442985,-8.70396735,-0.04681628999844297,0.22317865000000126,loss_to_less_loss,stop_loss,stop_loss,1,1
BNB/USDT:USDT,2024-08-31 17:00:00+00:00,short_pullback_restart,40.50475836,0.09999324134971983,-0.01547363,-3.923184037131796e-05,-40.52023199,profit_to_loss,roi,trailing_stop_loss,1,1
BNB/USDT:USDT,2024-11-24 00:00:00+00:00,long_1d_center_compression,-10.35829685,-0.02148680462334518,-0.22068615,-0.0004981743549651816,10.1376107,loss_to_less_loss,stop_loss,trailing_stop_loss,1,1
BNB/USDT:USDT,2025-01-28 22:00:00+00:00,short_pullback_restart,-11.58273025,-0.02697160292525803,-10.3353593,-0.026971602925258034,1.2473709499999988,loss_to_more_loss,stop_loss,stop_loss,1,1
BNB/USDT:USDT,2025-02-27 15:00:00+00:00,short_pullback_restart,-1.12063744,-0.0026195212123168873,-0.12348383,-0.00032021764378141563,0.9971536100000001,loss_to_less_loss,stale_loss_72h,trailing_stop_loss,1,1
BNB/USDT:USDT,2025-05-22 00:00:00+00:00,long_1d_center_compression,-13.7224445,-0.020991671654782624,0.0050988,9.00691298377593e-06,13.7275433,loss_to_profit,stop_loss,trailing_stop_loss,1,1
BNB/USDT:USDT,2025-07-11 00:00:00+00:00,long_1d_center_compression,-6.63126683,-0.011497042202794164,-0.05870645,-0.00011399701091704864,6.5725603800000005,loss_to_less_loss,swing_exit_long_1d,trailing_stop_loss,1,1
BNB/USDT:USDT,2025-08-14 00:00:00+00:00,long_1d_center_compression,-15.63919307,-0.021180375152703206,-0.13318847,-0.00021795793931431542,15.506004599999999,loss_to_less_loss,stop_loss,trailing_stop_loss,1,1
BNB/USDT:USDT,2025-10-03 00:00:00+00:00,long_1d_center_compression,72.03827001,0.10000306788016874,89.48518339,0.149067314374606,17.446913379999998,profit_to_more_profit,roi,trailing_stop_loss,1,1
BNB/USDT:USDT,2025-11-25 15:00:00+00:00,short_pullback_restart,-18.02302695,-0.030152970059613076,-14.7230361,-0.03015297005961308,3.2999908499999986,loss_to_more_loss,stop_loss,stop_loss,1,1
BNB/USDT:USDT,2026-02-09 08:00:00+00:00,short_pullback_restart,5.780616,0.009534679502448068,0.0061831,1.3411786212802533e-05,-5.7744329,profit_to_less_profit,stale_flat_120h,trailing_stop_loss,1,1
BNB/USDT:USDT,2026-03-22 00:00:00+00:00,short_pullback_restart,-22.48258298,-0.027242796990634595,-17.16227708,-0.0272427969843336,5.320305900000001,loss_to_less_loss,stop_loss,stop_loss,1,1
BNB/USDT:USDT,2026-04-01 14:00:00+00:00,short_pullback_restart,8.70171529,0.008900308660365905,0.04412263,5.8705185016234085e-05,-8.657592659999999,profit_to_less_profit,stale_flat_120h,trailing_stop_loss,1,1
BTC/USDT:USDT,2023-08-17 14:00:00+00:00,short_compression_breakdown,31.21722703,0.10000033122846688,25.81242598,0.08268675322538037,-5.40480105,profit_to_less_profit,roi,trailing_stop_loss,1,1
BTC/USDT:USDT,2023-09-04 22:00:00+00:00,short_pullback_restart,-4.44146419,-0.013319072265917425,-4.78311529,-0.013319072289479442,-0.3416511,loss_to_more_loss,trailing_stop_loss,trailing_stop_loss,1,1
BTC/USDT:USDT,2023-10-24 00:00:00+00:00,long_1d_center_compression,33.0904137,0.09999962738592003,32.7176147,0.09887302433321042,-0.37279900000000055,profit_to_less_profit,roi,trailing_stop_loss,1,1
BTC/USDT:USDT,2023-11-10 00:00:00+00:00,long_1d_center_compression,-5.10566745,-0.015441695358742631,-0.24203214,-0.0007320074426125318,4.86363531,loss_to_less_loss,swing_exit_long_1d,trailing_stop_loss,1,1
BTC/USDT:USDT,2024-01-03 00:00:00+00:00,long_1d_center_compression,-6.72809798,-0.021358001854785612,-6.72809798,-0.021358001854785612,0.0,same,stop_loss,stop_loss,1,1
BTC/USDT:USDT,2024-01-19 17:00:00+00:00,short_compression_breakdown,-6.367124,-0.0315294722142182,-7.6405488,-0.03152947221421821,-1.2734248000000008,loss_to_more_loss,stop_loss,stop_loss,1,1
BTC/USDT:USDT,2024-01-22 02:00:00+00:00,short_pullback_restart,-0.63192286,-0.0019106001232044878,0.41660114,0.0012595812555525052,1.048524,loss_to_profit,stale_loss_72h,trailing_stop_loss,1,1
BTC/USDT:USDT,2024-02-08 00:00:00+00:00,long_1d_center_compression,35.47862313,0.09999958456846775,41.59449096,0.11723768989275563,6.115867829999999,profit_to_more_profit,roi,trailing_stop_loss,1,1
BTC/USDT:USDT,2024-02-27 00:00:00+00:00,long_1d_center_compression,38.17695437,0.09999917562201942,43.685602079999995,0.11442830541727095,5.508647709999998,profit_to_more_profit,roi,trailing_stop_loss,1,1
BTC/USDT:USDT,2024-04-09 00:00:00+00:00,long_1d_center_compression,-7.59676278,-0.02118623431875916,-7.59676278,-0.02118623431875916,0.0,same,stop_loss,stop_loss,1,1
BTC/USDT:USDT,2024-04-25 11:00:00+00:00,short_compression_breakdown,-8.59375245,-0.022588977327449064,-8.59375245,-0.022588977327449064,0.0,same,stop_loss,stop_loss,1,1
BTC/USDT:USDT,2024-05-08 23:00:00+00:00,short_compression_breakdown,-8.63036954,-0.028205579528708738,-8.63036954,-0.028205579528708738,0.0,same,trailing_stop_loss,trailing_stop_loss,1,1
BTC/USDT:USDT,2024-06-21 09:00:00+00:00,short_compression_breakdown,2.05461284,0.006462896802979756,2.05461284,0.006462896802979756,0.0,same,stale_flat_120h,stale_flat_120h,1,1
BTC/USDT:USDT,2024-09-05 04:00:00+00:00,short_pullback_restart,-0.29313715,-0.0008559916360236481,-0.10764445,-0.00031433323570337563,0.1854927,loss_to_less_loss,stale_loss_72h,trailing_stop_loss,1,1
BTC/USDT:USDT,2024-10-29 00:00:00+00:00,long_1d_center_compression,-3.6398606,-0.008669447099605983,-0.32275572,-0.0009224903747034402,3.31710488,loss_to_less_loss,swing_exit_long_1d,trailing_stop_loss,1,1
BTC/USDT:USDT,2024-11-22 00:00:00+00:00,long_1d_center_compression,-8.59833651,-0.02184181931875102,-8.59833651,-0.02184181931875102,0.0,same,stop_loss,stop_loss,1,1
BTC/USDT:USDT,2025-01-12 10:00:00+00:00,short_pullback_restart,-6.4322755,-0.013713093875017578,-5.1458204,-0.013713093875017578,1.2864551000000004,other,trailing_stop_loss,trailing_stop_loss,1,1
BTC/USDT:USDT,2025-02-09 14:00:00+00:00,short_pullback_restart,-8.17165491,-0.017062033967351755,-8.17165491,-0.017062033967351755,0.0,same,stop_loss,stop_loss,1,1
BTC/USDT:USDT,2025-02-26 14:00:00+00:00,short_pullback_restart,43.55340217,0.10000043549026377,0.06460128,0.00018540905564658403,-43.48880089,profit_to_less_profit,roi,trailing_stop_loss,1,1
BTC/USDT:USDT,2025-03-02 15:00:00+00:00,short_pullback_restart,-11.3921304,-0.019138813239221834,-9.7646832,-0.019138813239221838,1.6274471999999989,loss_to_more_loss,stop_loss,stop_loss,1,1
BTC/USDT:USDT,2025-03-09 10:00:00+00:00,short_pullback_restart,59.84298186,0.09999981347053855,39.51735787,0.07704077696655635,-20.325623990000004,profit_to_less_profit,roi,trailing_stop_loss,1,2
BTC/USDT:USDT,2025-03-13 14:00:00+00:00,short_pullback_restart,-14.02833698,-0.03434545159353892,0.02824828,8.645001317012255e-05,14.05658526,loss_to_profit,stop_loss,trailing_stop_loss,1,1
BTC/USDT:USDT,2025-04-03 13:00:00+00:00,short_pullback_restart,-13.12388759,-0.026716485835884242,-10.93657299,-0.02671648583181281,2.1873146000000006,loss_to_less_loss,stop_loss,stop_loss,1,1
BTC/USDT:USDT,2025-04-08 15:00:00+00:00,short_pullback_restart,-11.03552851,-0.028151434807872626,0.05361599,0.00017096678307894548,11.089144500000002,loss_to_profit,trailing_stop_loss,trailing_stop_loss,1,1
BTC/USDT:USDT,2025-05-09 00:00:00+00:00,long_1d_center_compression,-13.55460345,-0.02187363495568448,-0.45063123,-0.0008726431336197675,13.10397222,loss_to_less_loss,stop_loss,trailing_stop_loss,1,1
BTC/USDT:USDT,2025-05-22 00:00:00+00:00,long_1d_center_compression,-14.11406347,-0.021450386895882433,-0.25797431,-0.0004704795698667759,13.85608916,loss_to_less_loss,stop_loss,trailing_stop_loss,1,1
BTC/USDT:USDT,2025-07-10 00:00:00+00:00,long_1d_center_compression,66.75325566,0.10000002354941873,40.85002854,0.07343468915076004,-25.903227119999997,profit_to_less_profit,roi,trailing_stop_loss,1,1
BTC/USDT:USDT,2025-08-11 00:00:00+00:00,long_1d_center_compression,-10.79412978,-0.015077925834035404,-0.12046914,-0.00020193473251458658,10.67366064,loss_to_less_loss,swing_exit_long_1d,trailing_stop_loss,1,1
BTC/USDT:USDT,2025-08-21 17:00:00+00:00,short_pullback_restart,-11.02027859,-0.01635619785787443,-9.18356549,-0.016356197854906048,1.8367131000000008,loss_to_less_loss,trailing_stop_loss,trailing_stop_loss,1,1
BTC/USDT:USDT,2025-08-29 02:00:00+00:00,short_pullback_restart,-0.13961601,-0.00020893852804795937,0.43092683,0.0007738701390183536,0.57054284,loss_to_profit,stale_loss_72h,trailing_stop_loss,1,1
BTC/USDT:USDT,2025-11-04 06:00:00+00:00,short_pullback_restart,3.74105554,0.008983228907364978,0.07719916,0.00024716650806928646,-3.66385638,profit_to_less_profit,stale_flat_120h,trailing_stop_loss,1,1
BTC/USDT:USDT,2026-02-03 17:00:00+00:00,short_pullback_restart,53.49429112,0.1000005822898243,0.0004803,1.0475010531572972e-06,-53.49381082,profit_to_less_profit,roi,trailing_stop_loss,1,1
BTC/USDT:USDT,2026-03-27 09:00:00+00:00,short_compression_breakdown,-0.17260264,-0.0002120130870782931,-0.13035243,-0.0002134878206764941,0.04225021000000001,loss_to_more_loss,stale_loss_72h,trailing_stop_loss,1,1
BTC/USDT:USDT,2026-04-18 00:00:00+00:00,long_1d_center_compression,-19.22016428,-0.02078238929345367,-14.41512321,-0.020782389293453676,4.805041069999998,loss_to_more_loss,stop_loss,stop_loss,1,1
DOGE/USDT:USDT,2023-09-04 22:00:00+00:00,short_pullback_restart,-7.24065477,-0.021052578544285033,-7.69925578,-0.021052578550104093,-0.45860100999999975,loss_to_more_loss,stop_loss,stop_loss,1,1
DOGE/USDT:USDT,2023-11-07 00:00:00+00:00,long_1d_center_compression,-7.08023021,-0.020967051479531706,-7.29828078,-0.020967051485100502,-0.21805056999999994,loss_to_more_loss,stop_loss,stop_loss,1,1
DOGE/USDT:USDT,2024-06-19 15:00:00+00:00,short_pullback_restart,-8.84502434,-0.04324826870083479,-8.81868419,-0.0432482687296055,0.02634014999999934,loss_to_more_loss,stop_loss,stop_loss,1,1
DOGE/USDT:USDT,2024-06-27 06:00:00+00:00,short_compression_breakdown,-8.64156555,-0.031770294407228415,-8.61083998,-0.03177029439394597,0.030725569999999536,loss_to_less_loss,stop_loss,stop_loss,1,1
DOGE/USDT:USDT,2024-07-10 01:00:00+00:00,short_pullback_restart,-8.62039191,-0.03357716026264767,-8.6915466,-0.033577160223856255,-0.07115469000000019,loss_to_less_loss,stop_loss,stop_loss,1,1
DOGE/USDT:USDT,2024-08-03 16:00:00+00:00,short_pullback_restart,21.33882429,0.10001979379379138,15.93113301,0.07723249890700964,-5.407691280000002,profit_to_less_profit,roi,trailing_stop_loss,1,2
DOGE/USDT:USDT,2024-10-29 00:00:00+00:00,long_1d_center_compression,44.7854023,0.10000899883874778,33.88332054,0.0807605535550306,-10.902081760000002,profit_to_less_profit,roi,trailing_stop_loss,1,1
DOGE/USDT:USDT,2025-02-01 20:00:00+00:00,short_compression_breakdown,24.93557142,0.1000033568594985,24.64827772,0.10949668520506703,-0.2872936999999993,profit_to_more_profit,roi,trailing_stop_loss,1,2
DOGE/USDT:USDT,2025-02-09 14:00:00+00:00,short_pullback_restart,-11.62517501,-0.04566127801609898,0.01638659,7.035199796127542e-05,11.6415616,loss_to_profit,stop_loss,trailing_stop_loss,1,1
DOGE/USDT:USDT,2025-02-18 06:00:00+00:00,short_compression_breakdown,-1.51040803,-0.004962148461737663,0.00248111,9.118162178092751e-06,1.51288914,loss_to_profit,stale_loss_72h,trailing_stop_loss,1,1
DOGE/USDT:USDT,2025-02-23 16:00:00+00:00,short_pullback_restart,39.807923,0.10000896920121245,45.984735920000006,0.12918717811099176,6.176812920000003,profit_to_more_profit,roi,trailing_stop_loss,1,2
DOGE/USDT:USDT,2025-03-09 03:00:00+00:00,short_compression_breakdown,34.33746346,0.10001030470723543,27.04494062,0.09169594377686337,-7.292522840000004,profit_to_less_profit,roi,trailing_stop_loss,1,2
DOGE/USDT:USDT,2025-06-04 14:00:00+00:00,short_pullback_restart,46.32326079,0.10000099039237711,0.06457913,0.00015984660341026284,-46.25868166,profit_to_less_profit,roi,trailing_stop_loss,1,1
DOGE/USDT:USDT,2025-06-12 16:00:00+00:00,short_compression_breakdown,39.52330671,0.10000685438518064,46.92253486,0.14331025591872681,7.399228149999999,profit_to_more_profit,roi,trailing_stop_loss,1,2
DOGE/USDT:USDT,2025-11-06 06:00:00+00:00,short_pullback_restart,-17.12804804,-0.03447426731775562,0.03641918,8.855775825197079e-05,17.16446722,loss_to_profit,stop_loss,trailing_stop_loss,1,1
DOGE/USDT:USDT,2025-11-19 06:00:00+00:00,short_pullback_restart,37.63719371,0.10002160737695698,0.03816324,0.00012205847185468574,-37.599030469999995,profit_to_less_profit,roi,trailing_stop_loss,1,1
DOGE/USDT:USDT,2025-12-07 14:00:00+00:00,short_pullback_restart,-18.18214293,-0.021439629746980847,0.0094658,1.3611263262429391e-05,18.191608730000002,loss_to_profit,stop_loss,trailing_stop_loss,1,1
DOGE/USDT:USDT,2026-02-10 07:00:00+00:00,short_pullback_restart,-0.94987561,-0.0018155515148302768,-0.09418174,-0.00023727127720658386,0.85569387,loss_to_less_loss,stale_loss_72h,trailing_stop_loss,1,1
ETH/USDT:USDT,2023-08-02 15:00:00+00:00,short_pullback_restart,-0.11475038,-0.000346462979234592,-0.11730039,-0.0003464629838291412,-0.0025500100000000053,loss_to_more_loss,stale_loss_72h,stale_loss_72h,1,1
ETH/USDT:USDT,2023-08-17 15:00:00+00:00,short_pullback_restart,29.50739757,0.09999793599748052,34.13933812,0.10912157984296371,4.6319405499999995,profit_to_more_profit,roi,trailing_stop_loss,1,1
ETH/USDT:USDT,2023-08-24 15:00:00+00:00,short_pullback_restart,-3.19687999,-0.00912808233773464,-3.3769859,-0.009128082324409861,-0.18010591000000042,loss_to_less_loss,stale_loss_72h,stale_loss_72h,1,1
ETH/USDT:USDT,2023-09-01 15:00:00+00:00,short_compression_breakdown,-0.17948032,-0.0005148530444851644,-0.18954464,-0.000514853052608567,-0.010064319999999988,loss_to_more_loss,stale_loss_72h,stale_loss_72h,1,1
ETH/USDT:USDT,2023-10-12 10:00:00+00:00,short_pullback_restart,-6.65191759,-0.0199024859355654,-7.11172756,-0.019902485930922656,-0.45980997000000023,loss_to_less_loss,stop_loss,stop_loss,1,1
ETH/USDT:USDT,2023-11-10 00:00:00+00:00,long_1d_center_compression,-7.49930553,-0.02166121044507755,-7.72934558,-0.021661210453674067,-0.23004005000000038,loss_to_more_loss,stop_loss,stop_loss,1,1
ETH/USDT:USDT,2023-12-05 00:00:00+00:00,long_1d_center_compression,-7.14616422,-0.021082396203979042,-7.38279217,-0.02108239619168667,-0.23662794999999992,loss_to_less_loss,stop_loss,stop_loss,1,1
ETH/USDT:USDT,2024-01-29 14:00:00+00:00,short_pullback_restart,-5.88809769,-0.017161580503858687,-6.04203488,-0.017161580491049197,-0.15393718999999972,loss_to_less_loss,stop_loss,stop_loss,1,1
ETH/USDT:USDT,2024-05-10 15:00:00+00:00,short_pullback_restart,-1.12300055,-0.005469551264477359,0.11345327,0.0005525718365744266,1.23645382,loss_to_profit,stale_loss_72h,trailing_stop_loss,1,1
ETH/USDT:USDT,2024-06-21 09:00:00+00:00,short_compression_breakdown,-8.65973758,-0.02480836696917151,-8.5739976,-0.024808366957712335,0.0857399799999996,loss_to_less_loss,trailing_stop_loss,trailing_stop_loss,1,1
ETH/USDT:USDT,2024-07-04 02:00:00+00:00,short_compression_breakdown,21.49158976,0.09999983225326778,20.33976491,0.09464041989376323,-1.1518248500000006,profit_to_less_profit,roi,trailing_stop_loss,1,2
ETH/USDT:USDT,2024-07-07 08:00:00+00:00,short_pullback_restart,-8.71854665,-0.027930294702300927,0.08550345,0.00027657388842150055,8.8040501,loss_to_profit,stop_loss,trailing_stop_loss,1,1
ETH/USDT:USDT,2024-09-03 09:00:00+00:00,short_pullback_restart,32.46530628,0.09999922126706882,29.876426709999997,0.09494641569500538,-2.588879570000003,profit_to_less_profit,roi,trailing_stop_loss,1,2
ETH/USDT:USDT,2025-01-28 17:00:00+00:00,short_pullback_restart,-11.31162397,-0.025485540365661762,0.03933952,9.840413203702896e-05,11.35096349,loss_to_profit,trailing_stop_loss,trailing_stop_loss,1,1
