pair,open_date,close_date,side,entry_tag,profit_abs,profit_ratio,duration,open_rate,close_rate,is_short,stake_amount,max_open_trades_config
DOGE/USDT:USDT,2023-08-24 15:00:00+00:00,2023-08-27 16:00:00+00:00,short,short_pullback_restart,-2.30085076,-0.009718555413752362,4380,0.06263,0.06319,True,236.86666,4
SOL/USDT:USDT,2023-08-24 15:00:00+00:00,2023-08-29 14:00:00+00:00,short,short_pullback_restart,-8.10275442,-0.040448966852475655,7140,21.231,22.041,True,200.42064,4
SOL/USDT:USDT,2023-09-01 15:00:00+00:00,2023-09-04 03:00:00+00:00,short,short_compression_breakdown,-7.82844335,-0.03148533333914162,3600,19.374,19.96,True,248.76216,4
XRP/USDT:USDT,2023-09-01 15:00:00+00:00,2023-09-04 03:00:00+00:00,short,short_compression_breakdown,-7.37426791,-0.020992223495033928,3600,0.5013,0.5112,True,351.46143,4
NEAR/USDT:USDT,2023-09-01 15:00:00+00:00,2023-09-04 17:00:00+00:00,short,short_compression_breakdown,-0.01686782,-0.0003169190837555075,4440,1.133,1.13,True,53.251,4
ETH/USDT:USDT,2023-09-01 15:00:00+00:00,2023-09-04 18:00:00+00:00,short,short_compression_breakdown,-0.36188689,-0.0010332718879115486,4500,1629.81,1629.76,True,350.40915,4
DOGE/USDT:USDT,2023-09-04 22:00:00+00:00,2023-09-05 02:00:00+00:00,short,short_pullback_restart,-7.28127372,-0.02105257855466055,240,0.06227,0.06352,True,346.03439,4
BTC/USDT:USDT,2023-09-04 22:00:00+00:00,2023-09-06 17:00:00+00:00,short,short_pullback_restart,-4.44146419,-0.013319072265917425,2580,25664.1,25981.6,True,333.6333,4
XRP/USDT:USDT,2023-09-06 15:00:00+00:00,2023-09-07 21:00:00+00:00,short,short_pullback_restart,-4.98468159,-0.014516404802548448,1800,0.4987,0.5056,True,343.55443,4
SUI/USDT:USDT,2023-09-11 09:00:00+00:00,2023-09-14 10:00:00+00:00,short,short_compression_breakdown,-0.32349251,-0.0021336766409318164,4380,0.4379,0.438,True,151.68856,4
SUI/USDT:USDT,2023-09-17 17:00:00+00:00,2023-09-18 22:00:00+00:00,short,short_compression_breakdown,-6.14537553,-0.024900751580269803,1740,0.4392,0.4498,True,246.91824,4
ADA/USDT:USDT,2023-09-26 16:00:00+00:00,2023-09-27 11:00:00+00:00,short,short_pullback_restart,-3.56209403,-0.010547163406769455,1140,0.2445,0.2469,True,337.899,4
XRP/USDT:USDT,2023-10-12 09:00:00+00:00,2023-10-13 20:00:00+00:00,short,short_pullback_restart,-7.38216961,-0.028183832761482553,2100,0.4763,0.4894,True,262.06026,4
ETH/USDT:USDT,2023-10-12 10:00:00+00:00,2023-10-13 21:00:00+00:00,short,short_pullback_restart,-6.68257158,-0.01990248591140987,2100,1540.98,1570.34,True,335.93364,4
ADA/USDT:USDT,2023-10-12 10:00:00+00:00,2023-10-13 21:00:00+00:00,short,short_pullback_restart,-1.50031751,-0.019616214516935186,2100,0.2437,0.2483,True,76.5218,4
SUI/USDT:USDT,2023-10-09 09:00:00+00:00,2023-10-17 13:00:00+00:00,short,short_pullback_restart,28.76795188,0.10000254694412773,11760,0.429,0.3855,True,287.8161,4
ADA/USDT:USDT,2023-11-03 00:00:00+00:00,2023-11-03 01:00:00+00:00,long,long_1d_center_compression,-7.12380058,-0.020875481255272173,60,0.3233,0.3169,False,341.0815,4
DOGE/USDT:USDT,2023-11-07 00:00:00+00:00,2023-11-07 00:00:00+00:00,long,long_1d_center_compression,-7.10908984,-0.02096705146771034,0,0.07643,0.07491,False,338.89062,4
BTC/USDT:USDT,2023-10-24 00:00:00+00:00,2023-11-09 02:00:00+00:00,long,long_1d_center_compression,33.0904137,0.09999962738592003,23160,33074.0,36587.2,False,330.74,4
ETH/USDT:USDT,2023-11-10 00:00:00+00:00,2023-11-10 12:00:00+00:00,long,long_1d_center_compression,-7.49930553,-0.02166121044507755,720,2122.92,2080.47,False,346.03596,4
BTC/USDT:USDT,2023-11-10 00:00:00+00:00,2023-11-14 01:00:00+00:00,long,long_1d_center_compression,-5.10566745,-0.015441695358742631,5820,36719.6,36270.3,False,330.4764,4
NEAR/USDT:USDT,2023-12-03 00:00:00+00:00,2023-12-03 04:00:00+00:00,long,long_1d_center_compression,-7.17264144,-0.020970125812572696,240,2.011,1.971,False,341.87,4
ETH/USDT:USDT,2023-12-05 00:00:00+00:00,2023-12-05 07:00:00+00:00,long,long_1d_center_compression,-7.19348981,-0.021082396201455873,420,2243.67,2198.79,False,341.03784,4
BTC/USDT:USDT,2024-01-03 00:00:00+00:00,2024-01-03 11:00:00+00:00,long,long_1d_center_compression,-6.72809798,-0.021358001854785612,660,44979.7,44080.3,False,314.8579,4
ZEC/USDT:USDT,2023-12-31 21:00:00+00:00,2024-01-03 12:00:00+00:00,short,short_pullback_restart,17.75611831,0.09990928479411801,3780,27.77,25.05,True,177.81131,4
BTC/USDT:USDT,2024-01-19 17:00:00+00:00,2024-01-19 18:00:00+00:00,short,short_compression_breakdown,-6.367124,-0.0315294722142182,60,40408.6,41641.0,True,202.043,4
XRP/USDT:USDT,2024-01-19 15:00:00+00:00,2024-01-20 23:00:00+00:00,short,short_compression_breakdown,-5.67856975,-0.016593796089590135,1920,0.5445,0.5532,True,342.3816,4
ADA/USDT:USDT,2024-01-18 11:00:00+00:00,2024-01-21 12:00:00+00:00,short,short_pullback_restart,-0.76618618,-0.0028302622868306565,4380,0.5159,0.5173,True,270.8475,4
NEAR/USDT:USDT,2024-01-21 16:00:00+00:00,2024-01-22 15:00:00+00:00,short,short_pullback_restart,23.98115651,0.09997022156616073,1380,2.963,2.665,True,240.003,4
ADA/USDT:USDT,2024-01-22 20:00:00+00:00,2024-01-26 12:00:00+00:00,short,short_compression_breakdown,-0.4104752,-0.0022064272573574435,5280,0.4822,0.4833,True,186.1292,4
BTC/USDT:USDT,2024-01-22 02:00:00+00:00,2024-01-26 15:00:00+00:00,short,short_pullback_restart,-1.65323326,-0.004998501985260918,6540,41363.9,41581.1,True,330.9112,4
ETH/USDT:USDT,2024-01-29 14:00:00+00:00,2024-01-29 16:00:00+00:00,short,short_pullback_restart,-5.92658198,-0.01716158047887621,120,2243.59,2280.04,True,345.51286,4
XRP/USDT:USDT,2024-01-22 00:00:00+00:00,2024-01-31 14:00:00+00:00,short,short_pullback_restart,33.79940185,0.10006139861272458,13800,0.5465,0.4928,True,337.9556,4
ZEC/USDT:USDT,2024-02-04 23:00:00+00:00,2024-02-06 23:00:00+00:00,short,short_compression_breakdown,29.57429283,0.1001642737093909,2880,21.4,19.25,True,295.4056,4
BTC/USDT:USDT,2024-02-08 00:00:00+00:00,2024-02-12 15:00:00+00:00,long,long_1d_center_compression,35.47862313,0.09999958456846775,6660,44326.3,48864.2,False,354.6104,4
SOL/USDT:USDT,2024-02-09 00:00:00+00:00,2024-02-13 00:00:00+00:00,long,long_1d_center_compression,32.58573424,0.10000072312227855,5760,102.742,113.259,False,325.69214,4
BNB/USDT:USDT,2024-02-09 00:00:00+00:00,2024-02-15 10:00:00+00:00,long,long_1d_center_compression,36.32946872,0.09999381240359874,9240,318.54,347.22,False,363.1356,4
BTC/USDT:USDT,2024-02-27 00:00:00+00:00,2024-02-28 13:00:00+00:00,long,long_1d_center_compression,38.17695437,0.09999917562201942,2220,54511.7,60123.8,False,381.5819,4
NEAR/USDT:USDT,2024-03-26 00:00:00+00:00,2024-03-27 15:00:00+00:00,long,long_1d_center_compression,-9.51303171,-0.023173964346123305,2340,7.46,7.311,False,410.3,4
SUI/USDT:USDT,2024-03-28 00:00:00+00:00,2024-03-28 00:00:00+00:00,long,long_1d_center_compression,-8.83435402,-0.021462918360802077,0,2.0778,2.0363,False,411.4044,4
BTC/USDT:USDT,2024-04-09 00:00:00+00:00,2024-04-09 07:00:00+00:00,long,long_1d_center_compression,-7.59676278,-0.02118623431875916,420,71678.3,70244.9,False,358.3915,4
ZEC/USDT:USDT,2024-04-12 14:00:00+00:00,2024-04-12 18:00:00+00:00,short,short_pullback_restart,26.73539212,0.09981288234108768,240,26.24,23.6,True,267.98912,4
BTC/USDT:USDT,2024-04-25 11:00:00+00:00,2024-04-25 17:00:00+00:00,short,short_compression_breakdown,-8.59375245,-0.022588977327449064,360,63438.4,64807.3,True,380.6304,4
XRP/USDT:USDT,2024-04-25 11:00:00+00:00,2024-04-25 20:00:00+00:00,short,short_compression_breakdown,-8.36134682,-0.029559887968552943,540,0.5169,0.5317,True,283.00275,4
LINK/USDT:USDT,2024-04-27 17:00:00+00:00,2024-04-27 18:00:00+00:00,short,short_compression_breakdown,-9.02593549,-0.033095407852351856,60,13.879,14.324,True,272.86114,4
ADA/USDT:USDT,2024-04-25 11:00:00+00:00,2024-04-28 12:00:00+00:00,short,short_compression_breakdown,-1.9526542,-0.008594529149525337,4380,0.4639,0.4676,True,227.311,4
LINK/USDT:USDT,2024-04-28 23:00:00+00:00,2024-05-01 08:00:00+00:00,short,short_pullback_restart,30.52757049,0.10002311684935498,3420,13.861,12.464,True,305.35783,4
XRP/USDT:USDT,2024-04-30 09:00:00+00:00,2024-05-01 19:00:00+00:00,short,short_pullback_restart,-8.89323648,-0.03981931524672908,2040,0.5009,0.5204,True,223.45149,4
SUI/USDT:USDT,2024-05-05 02:00:00+00:00,2024-05-05 14:00:00+00:00,short,short_compression_breakdown,-7.39129029,-0.030794884467321725,720,1.0687,1.1006,True,240.13689,4
ADA/USDT:USDT,2024-05-08 00:00:00+00:00,2024-05-08 14:00:00+00:00,short,short_compression_breakdown,-8.93546146,-0.03481574550551315,840,0.4412,0.4561,True,256.7784,4
BTC/USDT:USDT,2024-05-08 23:00:00+00:00,2024-05-09 22:00:00+00:00,short,short_compression_breakdown,-8.63036954,-0.028205579528708738,1380,61226.8,62900.8,True,306.134,4
LINK/USDT:USDT,2024-05-11 21:00:00+00:00,2024-05-13 08:00:00+00:00,short,short_pullback_restart,-8.92997103,-0.02264372305455522,2100,13.357,13.649,True,394.56578,4
DOGE/USDT:USDT,2024-05-12 08:00:00+00:00,2024-05-13 08:00:00+00:00,short,short_pullback_restart,-8.42173839,-0.03493373131461763,1440,0.14015,0.14494,True,241.19815,4
ETH/USDT:USDT,2024-05-10 15:00:00+00:00,2024-05-13 16:00:00+00:00,short,short_pullback_restart,-1.8453505,-0.008987741956741629,4380,2934.59,2960.21,True,205.4213,4
XRP/USDT:USDT,2024-05-10 15:00:00+00:00,2024-05-13 16:00:00+00:00,short,short_pullback_restart,-3.98903762,-0.01793005555785903,4380,0.5002,0.509,True,222.589,4
SUI/USDT:USDT,2024-06-02 10:00:00+00:00,2024-06-02 14:00:00+00:00,short,short_pullback_restart,-8.90257755,-0.02247737473640914,240,1.0114,1.0331,True,396.26652,4
ADA/USDT:USDT,2024-06-02 18:00:00+00:00,2024-06-03 06:00:00+00:00,short,short_pullback_restart,-8.42952824,-0.022944595893452345,720,0.445,0.4548,True,367.57,4
BNB/USDT:USDT,2024-06-04 00:00:00+00:00,2024-06-05 00:00:00+00:00,long,long_1d_center_compression,38.88295192,0.09999536903316386,1440,626.86,690.63,False,388.6532,4
SOL/USDT:USDT,2024-06-06 00:00:00+00:00,2024-06-06 19:00:00+00:00,long,long_1d_center_compression,-8.68367975,-0.021541771678279305,1140,173.667,170.195,False,402.90744,4
ADA/USDT:USDT,2024-06-10 07:00:00+00:00,2024-06-10 09:00:00+00:00,short,short_pullback_restart,-8.22481955,-0.020555274164964336,120,0.438,0.4466,True,400.332,4
TAO/USDT:USDT,2024-06-10 05:00:00+00:00,2024-06-11 15:00:00+00:00,short,short_pullback_restart,24.43915493,0.10000405155218448,2040,356.94,321.06,True,244.5039,4
XRP/USDT:USDT,2024-06-13 16:00:00+00:00,2024-06-15 19:00:00+00:00,short,short_compression_breakdown,-8.16049519,-0.02009441412519522,3060,0.4805,0.49,True,406.3108,4
SOL/USDT:USDT,2024-06-13 16:00:00+00:00,2024-06-16 17:00:00+00:00,short,short_compression_breakdown,-1.91989961,-0.009764568007724433,4380,146.804,148.222,True,196.71736,4
LINK/USDT:USDT,2024-06-13 16:00:00+00:00,2024-06-16 20:00:00+00:00,short,short_compression_breakdown,-0.12342798,-0.0005518304638551413,4560,15.1,15.105,True,223.782,4
ADA/USDT:USDT,2024-06-14 16:00:00+00:00,2024-06-17 19:00:00+00:00,short,short_compression_breakdown,-1.3614518,-0.004462544707693228,4500,0.4136,0.4154,True,305.2368,4
DOGE/USDT:USDT,2024-06-19 15:00:00+00:00,2024-06-20 11:00:00+00:00,short,short_pullback_restart,-8.80814813,-0.04324826874116195,1200,0.12187,0.12701,True,203.76664,4
ETH/USDT:USDT,2024-06-21 09:00:00+00:00,2024-06-21 20:00:00+00:00,short,short_compression_breakdown,-8.5739976,-0.024808366957712335,660,3457.82,3540.41,True,345.782,4
SOL/USDT:USDT,2024-06-21 09:00:00+00:00,2024-06-21 23:00:00+00:00,short,short_compression_breakdown,-8.72249878,-0.03968386918288388,840,130.124,135.158,True,219.90956,4
TAO/USDT:USDT,2024-06-22 20:00:00+00:00,2024-06-23 04:00:00+00:00,short,short_pullback_restart,-8.63289635,-0.033857752673718794,480,277.89,287.03,True,255.10302,4
ADA/USDT:USDT,2024-06-21 14:00:00+00:00,2024-06-23 09:00:00+00:00,short,short_pullback_restart,-8.68245866,-0.03690710033262826,2580,0.3778,0.3915,True,235.3694,4
TAO/USDT:USDT,2024-06-27 06:00:00+00:00,2024-06-27 12:00:00+00:00,short,short_pullback_restart,-5.85231181,-0.044248727606108394,360,273.4,285.24,True,132.3256,4
DOGE/USDT:USDT,2024-06-27 06:00:00+00:00,2024-06-27 13:00:00+00:00,short,short_compression_breakdown,-8.53786676,-0.03177029439457666,420,0.12095,0.12468,True,268.87185,4
XRP/USDT:USDT,2024-06-26 11:00:00+00:00,2024-06-28 07:00:00+00:00,short,short_pullback_restart,-6.46126367,-0.016693072746050235,2640,0.471,0.4786,True,387.2562,4
SUI/USDT:USDT,2024-06-29 23:00:00+00:00,2024-06-30 13:00:00+00:00,short,short_pullback_restart,-8.36764657,-0.02919290527854038,840,0.7829,0.8051,True,286.77627,4
XRP/USDT:USDT,2024-06-29 23:00:00+00:00,2024-06-30 22:00:00+00:00,short,short_pullback_restart,-4.47549668,-0.011781398288228244,1380,0.4719,0.4771,True,380.06826,4
BTC/USDT:USDT,2024-06-21 09:00:00+00:00,2024-07-01 02:00:00+00:00,short,short_compression_breakdown,0.39378284,0.0012386654109025664,13980,63613.6,63631.9,True,318.068,4
ETH/USDT:USDT,2024-07-04 02:00:00+00:00,2024-07-05 02:00:00+00:00,short,short_compression_breakdown,21.17081976,0.09999983223634787,1440,3209.31,2886.43,True,211.81446,4
BNB/USDT:USDT,2024-07-04 02:00:00+00:00,2024-07-05 02:00:00+00:00,short,short_compression_breakdown,17.7242307,0.1000086695622061,1440,537.32,483.1,True,177.3156,4
ADA/USDT:USDT,2024-07-07 14:00:00+00:00,2024-07-08 08:00:00+00:00,short,short_pullback_restart,-8.49348899,-0.04562781448982559,1080,0.3561,0.372,True,186.2403,4
ETH/USDT:USDT,2024-07-07 08:00:00+00:00,2024-07-08 09:00:00+00:00,short,short_pullback_restart,-8.5508823,-0.02793029473056754,1500,3002.98,3084.59,True,306.30396,4
DOGE/USDT:USDT,2024-07-10 01:00:00+00:00,2024-07-10 04:00:00+00:00,short,short_pullback_restart,-8.46029383,-0.03357716024317224,180,0.10601,0.10946,True,252.09178,4
LINK/USDT:USDT,2024-07-11 04:00:00+00:00,2024-07-11 12:00:00+00:00,short,short_pullback_restart,-8.38062422,-0.03501673752430618,480,12.616,13.046,True,239.45168,4
LINK/USDT:USDT,2024-07-25 19:00:00+00:00,2024-07-26 02:00:00+00:00,short,short_compression_breakdown,-8.17352543,-0.04491318893202108,420,12.583,13.134,True,182.07601,4
SUI/USDT:USDT,2024-07-30 15:00:00+00:00,2024-08-02 15:00:00+00:00,short,short_compression_breakdown,22.48501901,0.10004388939292004,4320,0.7249,0.6518,True,224.86398,4
LINK/USDT:USDT,2024-07-31 17:00:00+00:00,2024-08-03 01:00:00+00:00,short,short_compression_breakdown,23.92572219,0.10003499069851367,3360,12.998,11.687,True,239.29318,4
DOGE/USDT:USDT,2024-08-03 16:00:00+00:00,2024-08-04 17:00:00+00:00,short,short_pullback_restart,20.94100053,0.10001979377865373,1500,0.11054,0.0994,True,209.4733,4
BNB/USDT:USDT,2024-08-03 16:00:00+00:00,2024-08-05 00:00:00+00:00,short,short_pullback_restart,30.8471231,0.0999930482952648,1920,532.15,478.46,True,308.647,4
BNB/USDT:USDT,2024-08-07 15:00:00+00:00,2024-08-08 15:00:00+00:00,short,short_pullback_restart,-8.927146,-0.046816289998442985,1440,476.95,498.78,True,190.78,4
NEAR/USDT:USDT,2024-08-19 00:00:00+00:00,2024-08-20 00:00:00+00:00,short,short_pullback_restart,-8.74217284,-0.04580470646209553,1440,3.897,4.071,True,190.953,4
ZEC/USDT:USDT,2024-08-31 16:00:00+00:00,2024-09-01 22:00:00+00:00,short,short_pullback_restart,40.21553482,0.09994976545988173,1800,32.53,29.26,True,402.55875,4
ADA/USDT:USDT,2024-08-30 12:00:00+00:00,2024-09-04 00:00:00+00:00,short,short_pullback_restart,26.52777982,0.10012449178710839,6480,0.3511,0.3157,True,265.0805,4
NEAR/USDT:USDT,2024-08-31 17:00:00+00:00,2024-09-04 01:00:00+00:00,short,short_pullback_restart,8.04277673,0.09988580101868212,4800,4.028,3.623,True,80.56,4
ETH/USDT:USDT,2024-09-03 09:00:00+00:00,2024-09-06 17:00:00+00:00,short,short_pullback_restart,31.96584003,0.09999922126851266,4800,2498.6,2247.47,True,319.8208,4
BNB/USDT:USDT,2024-08-31 17:00:00+00:00,2024-09-06 18:00:00+00:00,short,short_pullback_restart,39.97180101,0.09999324134182007,8700,533.26,479.43,True,399.945,4
DOGE/USDT:USDT,2024-09-05 04:00:00+00:00,2024-09-09 01:00:00+00:00,short,short_pullback_restart,-0.35581051,-0.0022002271638071097,5580,0.09625,0.0964,True,161.79625,4
BTC/USDT:USDT,2024-09-05 04:00:00+00:00,2024-09-09 20:00:00+00:00,short,short_pullback_restart,-0.18688405,-0.000545721290209123,6720,57104.1,57060.1,True,342.6246,4
XRP/USDT:USDT,2024-09-29 00:00:00+00:00,2024-10-01 15:00:00+00:00,long,long_1d_center_compression,-9.90479676,-0.021843481173511103,3780,0.6137,0.6014,False,453.21745,4
ZEC/USDT:USDT,2024-09-30 16:00:00+00:00,2024-10-03 08:00:00+00:00,short,short_compression_breakdown,22.8182147,0.09995844198538716,3840,27.89,25.1,True,228.39121,4
XRP/USDT:USDT,2024-10-09 21:00:00+00:00,2024-10-10 12:00:00+00:00,short,short_pullback_restart,-10.08706408,-0.02455980255192237,900,0.5224,0.5348,True,410.91984,4
ADA/USDT:USDT,2024-10-09 13:00:00+00:00,2024-10-11 13:00:00+00:00,short,short_compression_breakdown,-9.87813011,-0.025505622514937088,2880,0.3399,0.3483,True,387.486,4
LINK/USDT:USDT,2024-10-09 21:00:00+00:00,2024-10-11 15:00:00+00:00,short,short_compression_breakdown,-9.91422631,-0.03941012622586269,2520,10.422,10.825,True,251.6913,4
LINK/USDT:USDT,2024-10-13 15:00:00+00:00,2024-10-14 13:00:00+00:00,short,short_pullback_restart,-9.77064671,-0.035140969150535245,1320,10.724,11.093,True,278.18056,4
SOL/USDT:USDT,2024-10-21 00:00:00+00:00,2024-10-21 13:00:00+00:00,long,long_1d_center_compression,-9.40049313,-0.02117777509592598,780,167.42,164.072,False,443.663,4
XRP/USDT:USDT,2024-10-23 08:00:00+00:00,2024-10-29 02:00:00+00:00,short,short_compression_breakdown,4.32287698,0.009815148068155663,8280,0.5264,0.5216,True,440.64944,4
DOGE/USDT:USDT,2024-10-29 00:00:00+00:00,2024-10-29 16:00:00+00:00,long,long_1d_center_compression,39.90794414,0.10000899885403856,960,0.16141,0.17778,False,398.84411,4
BTC/USDT:USDT,2024-10-29 00:00:00+00:00,2024-11-02 00:00:00+00:00,long,long_1d_center_compression,-3.6398606,-0.008669447099605983,5760,69939.9,69495.4,False,419.6394,4
XRP/USDT:USDT,2024-11-03 03:00:00+00:00,2024-11-04 10:00:00+00:00,short,short_pullback_restart,-10.08144601,-0.024463074783740064,1860,0.5002,0.5121,True,412.31486,4
TAO/USDT:USDT,2024-11-02 13:00:00+00:00,2024-11-04 21:00:00+00:00,short,short_pullback_restart,26.53228522,0.10000776837760746,3360,451.42,406.17,True,265.43496,4
NEAR/USDT:USDT,2024-11-02 13:00:00+00:00,2024-11-05 15:00:00+00:00,short,short_compression_breakdown,-4.68841539,-0.016404932468752423,4440,3.864,3.924,True,285.936,4
XRP/USDT:USDT,2024-11-23 00:00:00+00:00,2024-11-23 01:00:00+00:00,long,long_1d_center_compression,45.89731721,0.09998228741073369,60,1.4739,1.6232,False,458.82507,4
BNB/USDT:USDT,2024-11-24 00:00:00+00:00,2024-11-24 12:00:00+00:00,long,long_1d_center_compression,-10.07834289,-0.021486804642360118,720,651.13,638.11,False,468.8136,4
BTC/USDT:USDT,2024-11-22 00:00:00+00:00,2024-11-24 15:00:00+00:00,long,long_1d_center_compression,-8.59833651,-0.02184181931875102,3780,98366.8,96399.5,False,393.4672,4
XRP/USDT:USDT,2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,long,long_1d_center_compression,-9.87070621,-0.021074695133706335,0,1.8019,1.7659,False,468.13362,4
ADA/USDT:USDT,2024-12-03 00:00:00+00:00,2024-12-03 03:00:00+00:00,long,long_1d_center_compression,46.48315706,0.10000208161450833,180,1.2036,1.3258,False,464.5896,4
SOL/USDT:USDT,2024-12-18 20:00:00+00:00,2024-12-19 19:00:00+00:00,short,short_compression_breakdown,27.48707427,0.1000022715556293,1380,211.54,190.187,True,275.002,4
NEAR/USDT:USDT,2024-12-30 14:00:00+00:00,2025-01-01 20:00:00+00:00,short,short_pullback_restart,-9.86862769,-0.04656067902289052,3240,5.049,5.281,True,212.058,4
BTC/USDT:USDT,2025-01-12 10:00:00+00:00,2025-01-12 15:00:00+00:00,short,short_pullback_restart,-6.4322755,-0.013713093875017578,300,93859.1,95051.1,True,469.2955,4
TAO/USDT:USDT,2025-01-15 10:00:00+00:00,2025-01-15 13:00:00+00:00,short,short_pullback_restart,-10.61134621,-0.04995236814615227,180,404.06,423.84,True,212.53556,4
NEAR/USDT:USDT,2025-01-15 10:00:00+00:00,2025-01-15 13:00:00+00:00,short,short_pullback_restart,-10.4499,-0.0427088544272136,180,4.896,5.1,True,244.8,4
SUI/USDT:USDT,2025-01-26 21:00:00+00:00,2025-01-27 05:00:00+00:00,short,short_pullback_restart,38.60070362,0.10000595743930617,480,4.0779,3.6667,True,386.17713,4
ZEC/USDT:USDT,2025-01-26 22:00:00+00:00,2025-01-27 07:00:00+00:00,short,short_pullback_restart,37.60851415,0.10004747690663392,540,45.91,41.28,True,376.09472,4
NEAR/USDT:USDT,2025-01-26 22:00:00+00:00,2025-01-27 07:00:00+00:00,short,short_pullback_restart,30.37965554,0.10008974356380894,540,4.898,4.403,True,303.676,4
BNB/USDT:USDT,2025-01-28 22:00:00+00:00,2025-01-29 04:00:00+00:00,short,short_pullback_restart,-11.4045344,-0.02697160292525803,360,661.01,678.16,True,423.0464,4
ETH/USDT:USDT,2025-01-28 17:00:00+00:00,2025-01-30 09:00:00+00:00,short,short_pullback_restart,-11.1511754,-0.025485540358691928,2400,3149.41,3227.62,True,437.76799,4
DOGE/USDT:USDT,2025-02-01 20:00:00+00:00,2025-02-02 16:00:00+00:00,short,short_compression_breakdown,24.49479112,0.10000335687125154,1200,0.31499,0.28323,True,245.06222,4
ETH/USDT:USDT,2025-02-01 20:00:00+00:00,2025-02-02 22:00:00+00:00,short,short_compression_breakdown,31.29756475,0.10000146062059656,1560,3195.18,2873.41,True,313.12764,4
SOL/USDT:USDT,2025-02-05 16:00:00+00:00,2025-02-09 02:00:00+00:00,short,short_compression_breakdown,-0.57316587,-0.0020169806040754787,4920,201.64,201.82,True,284.3124,4
BTC/USDT:USDT,2025-02-09 14:00:00+00:00,2025-02-10 05:00:00+00:00,short,short_pullback_restart,-8.17165491,-0.017062033967351755,900,95835.5,97377.7,True,479.1775,4
ETH/USDT:USDT,2025-02-09 22:00:00+00:00,2025-02-10 13:00:00+00:00,short,short_pullback_restart,-11.36422457,-0.04898326402496306,900,2550.75,2673.23,True,232.11825,4
LINK/USDT:USDT,2025-02-06 15:00:00+00:00,2025-02-11 02:00:00+00:00,short,short_pullback_restart,-1.1135038,-0.0044984241451854045,6420,19.124,19.192,True,247.6558,4
