period,pair,side,entry_tag,open_date,close_date,open_rate,close_rate,profit_abs,profit_ratio,exit_reason,exit_reason_group,pnl_group,future_favorable_from_exit_pct_6h,future_adverse_from_exit_pct_6h,future_close_return_from_exit_pct_6h,held_profit_ratio_pct_6h,regained_entry_6h,regained_pre_exit_extreme_6h,entry_plus_1pct_6h,entry_plus_3pct_6h,entry_plus_5pct_6h,stopped_too_early_6h,valid_stop_6h,took_profit_too_early_6h,good_take_profit_6h,gave_back_risk_6h,hold_would_help_6h,hold_would_hurt_6h,future_favorable_from_exit_pct_12h,future_adverse_from_exit_pct_12h,future_close_return_from_exit_pct_12h,held_profit_ratio_pct_12h,regained_entry_12h,regained_pre_exit_extreme_12h,entry_plus_1pct_12h,entry_plus_3pct_12h,entry_plus_5pct_12h,stopped_too_early_12h,valid_stop_12h,took_profit_too_early_12h,good_take_profit_12h,gave_back_risk_12h,hold_would_help_12h,hold_would_hurt_12h,future_favorable_from_exit_pct_24h,future_adverse_from_exit_pct_24h,future_close_return_from_exit_pct_24h,held_profit_ratio_pct_24h,regained_entry_24h,regained_pre_exit_extreme_24h,entry_plus_1pct_24h,entry_plus_3pct_24h,entry_plus_5pct_24h,stopped_too_early_24h,valid_stop_24h,took_profit_too_early_24h,good_take_profit_24h,gave_back_risk_24h,hold_would_help_24h,hold_would_hurt_24h,future_favorable_from_exit_pct_48h,future_adverse_from_exit_pct_48h,future_close_return_from_exit_pct_48h,held_profit_ratio_pct_48h,regained_entry_48h,regained_pre_exit_extreme_48h,entry_plus_1pct_48h,entry_plus_3pct_48h,entry_plus_5pct_48h,stopped_too_early_48h,valid_stop_48h,took_profit_too_early_48h,good_take_profit_48h,gave_back_risk_48h,hold_would_help_48h,hold_would_hurt_48h,future_favorable_from_exit_pct_72h,future_adverse_from_exit_pct_72h,future_close_return_from_exit_pct_72h,held_profit_ratio_pct_72h,regained_entry_72h,regained_pre_exit_extreme_72h,entry_plus_1pct_72h,entry_plus_3pct_72h,entry_plus_5pct_72h,stopped_too_early_72h,valid_stop_72h,took_profit_too_early_72h,good_take_profit_72h,gave_back_risk_72h,hold_would_help_72h,hold_would_hurt_72h,future_favorable_from_exit_pct_168h,future_adverse_from_exit_pct_168h,future_close_return_from_exit_pct_168h,held_profit_ratio_pct_168h,regained_entry_168h,regained_pre_exit_extreme_168h,entry_plus_1pct_168h,entry_plus_3pct_168h,entry_plus_5pct_168h,stopped_too_early_168h,valid_stop_168h,took_profit_too_early_168h,good_take_profit_168h,gave_back_risk_168h,hold_would_help_168h,hold_would_hurt_168h,future_favorable_from_exit_pct_336h,future_adverse_from_exit_pct_336h,future_close_return_from_exit_pct_336h,held_profit_ratio_pct_336h,regained_entry_336h,regained_pre_exit_extreme_336h,entry_plus_1pct_336h,entry_plus_3pct_336h,entry_plus_5pct_336h,stopped_too_early_336h,valid_stop_336h,took_profit_too_early_336h,good_take_profit_336h,gave_back_risk_336h,hold_would_help_336h,hold_would_hurt_336h
3y,ADA/USDT:USDT,short,short_pullback_restart,2026-01-29T03:00:00+00:00,2026-01-31T04:00:00+00:00,0.3504,0.315,54.51011354,0.09989936722072913,roi,roi,winning_trades,2.634920634920644,0.4126984126984201,1.2698412698412709,11.144292237442919,True,True,True,True,True,False,False,False,True,False,True,False,7.777777777777785,0.4126984126984201,7.1746031746031775,16.452511415525116,True,True,True,True,True,False,False,True,False,False,True,False,14.666666666666671,0.4126984126984201,5.84126984126985,15.253881278538817,True,True,True,True,True,False,False,True,False,False,True,False,14.666666666666671,0.4126984126984201,9.587301587301589,18.62146118721461,True,True,True,True,True,False,False,True,False,False,True,False,14.666666666666671,0.4126984126984201,4.41269841269842,13.969634703196352,True,True,True,True,True,False,False,True,False,False,True,False,30.031746031746025,0.4126984126984201,13.079365079365084,21.76073059360731,True,True,True,True,True,False,False,True,False,False,True,False,30.031746031746025,0.4126984126984201,12.539682539682534,21.275570776255698,True,True,True,True,True,False,False,True,False,False,True,False
3y,BTC/USDT:USDT,short,short_compression_breakdown,2026-01-29T15:00:00+00:00,2026-01-31T17:00:00+00:00,86978.8,78228.0,86.93554841,0.10000027354822609,roi,roi,winning_trades,3.4872424195940077,1.2425218591808558,-0.6120570639668698,9.41036344488542,True,True,True,True,True,False,False,True,False,True,False,True,3.4872424195940077,1.4940941862248849,-0.45495219103133683,9.551662244133063,True,True,True,True,True,False,False,True,False,True,False,True,3.4872424195940077,1.4940941862248849,0.6608886843585418,10.555240127479342,True,True,True,True,True,False,False,True,False,False,True,False,4.695249782686506,1.4940941862248849,-0.9060694380528749,9.145931192428499,True,True,True,True,True,False,False,True,False,True,False,True,4.695249782686506,1.4940941862248849,4.276729559748435,13.807296950521286,True,True,True,True,True,False,False,True,False,False,True,False,23.5567827376387,1.4940941862248849,11.599043820626882,20.39292471268861,True,True,True,True,True,False,False,True,False,False,True,False,23.5567827376387,1.4940941862248849,10.887533875338761,19.752998661742872,True,True,True,True,True,False,False,True,False,False,True,False
3y,LINK/USDT:USDT,short,short_pullback_restart,2026-01-31T09:00:00+00:00,2026-01-31T17:00:00+00:00,10.461,9.406,44.26219779,0.09995938128313099,roi,roi,winning_trades,4.7735487986391645,6.68722092281522,-6.134382309164362,4.469352834337059,True,True,True,True,True,False,False,True,False,True,False,True,4.7735487986391645,7.112481394854334,-6.081224750159463,4.517149412102098,True,True,True,True,True,False,False,True,False,True,False,True,4.7735487986391645,7.112481394854334,-0.999362109291935,9.086502246439156,True,True,True,True,True,False,False,True,False,True,False,True,4.7735487986391645,7.112481394854334,-5.209440782479271,5.3010132874486136,True,True,True,True,True,False,False,True,False,True,False,True,4.7735487986391645,7.112481394854334,1.0631511800978248,10.941009463722407,True,True,True,True,True,False,False,True,False,False,True,False,24.335530512438876,7.112481394854334,5.751647884329155,15.156667622598222,True,True,True,True,True,False,False,True,False,False,True,False,24.335530512438876,7.112481394854334,3.8911333191579995,13.483787400822111,True,True,True,True,True,False,False,True,False,False,True,False
3y,BNB/USDT:USDT,short,short_pullback_restart,2026-01-31T09:00:00+00:00,2026-01-31T18:00:00+00:00,836.33,751.94,59.35306415,0.10000560047101141,roi,roi,winning_trades,-1.871159932973367,4.602760858579128,-4.419235577306687,6.017202539667366,True,False,True,True,True,False,False,False,True,False,False,True,-1.871159932973367,5.017687581455954,-3.4071867436231464,6.927130438941577,True,False,True,True,True,False,False,False,True,False,False,True,1.2514296353432561,5.017687581455954,-1.5001196904008263,8.641764614446451,True,True,True,True,True,False,False,False,True,False,False,True,3.1132803149187542,5.017687581455954,-3.0281671409952895,7.267905013571198,True,True,True,True,True,False,False,True,False,True,False,True,3.1132803149187542,5.017687581455954,1.9709019336649265,11.762542297896767,True,True,True,True,True,False,False,True,False,False,True,False,23.930100805915373,5.017687581455954,13.22977897172647,21.885340714789617,True,True,True,True,True,False,False,True,False,False,True,False,23.930100805915373,5.017687581455954,15.952070643934361,24.332939150813676,True,True,True,True,True,False,False,True,False,False,True,False
3y,TAO/USDT:USDT,short,short_pullback_restart,2026-02-03T15:00:00+00:00,2026-02-03T20:00:00+00:00,191.97,200.14,-21.48366959,-0.043499449272112134,stop_loss,stop_loss,losing_trades,4.1470970320775375,1.5838912761067334,2.6081742780053956,-1.6366984424649627,True,False,False,False,False,True,False,False,False,False,True,False,4.1470970320775375,1.5838912761067334,2.028579994004184,-2.2409595249257768,True,False,False,False,False,True,False,False,False,False,True,False,8.56400519636254,1.5838912761067334,4.81662836014789,0.665744647601187,True,True,True,True,False,True,False,False,False,False,True,False,21.654841610872378,1.5838912761067334,19.961027280903362,16.454670000520917,True,True,True,True,True,True,False,False,False,False,True,False,29.039672229439383,1.5838912761067334,13.650444688717894,9.875517007865815,True,True,True,True,True,True,False,False,False,False,True,False,29.039672229439383,1.5838912761067334,23.20375736984111,19.83540657394385,True,True,True,True,True,True,False,False,False,False,True,False,29.039672229439383,7.739582292395328,3.3826321574897484,-0.8292806167630389,True,True,True,True,True,True,False,False,False,False,True,False
3y,SOL/USDT:USDT,short,short_pullback_restart,2026-02-03T15:00:00+00:00,2026-02-04T17:00:00+00:00,100.78,90.5,46.84020689,0.10000200310557153,roi,roi,winning_trades,1.4475138121546987,4.607734806629836,-1.7348066298342468,8.542587815042674,True,True,True,True,True,False,False,False,True,False,False,True,1.4475138121546987,4.607734806629836,-0.6961325966850779,9.47531256201628,True,True,True,True,True,False,False,False,True,False,False,True,9.016574585635356,4.607734806629836,8.685082872928177,17.899603095852353,True,True,True,True,True,False,False,True,False,False,True,False,25.646408839779,4.607734806629836,4.331491712707184,13.990097241516175,True,True,True,True,True,False,False,True,False,False,True,False,25.646408839779,4.607734806629836,3.2265193370165766,12.997836872395318,True,True,True,True,True,False,False,True,False,False,True,False,25.646408839779,4.607734806629836,12.751381215469621,21.551121254217115,True,True,True,True,True,False,False,True,False,False,True,False,25.646408839779,4.607734806629836,9.259668508287287,18.415578487795194,True,True,True,True,True,False,False,True,False,False,True,False
3y,BTC/USDT:USDT,short,short_pullback_restart,2026-02-03T17:00:00+00:00,2026-02-05T15:00:00+00:00,76458.2,68756.7,53.49429112,0.1000005822898243,roi,roi,winning_trades,9.487657202861676,-0.12987825186491342,8.097974451944312,17.25510383451349,True,True,True,True,True,False,False,True,False,False,True,False,13.026657765715917,-0.12987825186491342,6.717309004067966,16.013510388682967,True,True,True,True,True,False,False,True,False,False,True,False,13.026657765715917,0.5835067709764971,0.2606291459595895,10.207200535717552,True,True,True,True,True,False,False,True,False,False,True,False,13.026657765715917,4.301689871677956,-0.5314391179332469,9.494915914839732,True,True,True,True,True,False,False,True,False,True,False,True,13.026657765715917,4.301689871677956,-3.484605863864916,6.83921646075894,True,True,True,True,True,False,False,True,False,True,False,True,13.026657765715917,5.15338868793878,2.3993298107675285,12.1304736444227,True,True,True,True,True,False,False,True,False,False,True,False,13.026657765715917,5.15338868793878,3.481842496803948,13.103946731678223,True,True,True,True,True,False,False,True,False,False,True,False
3y,NEAR/USDT:USDT,short,short_pullback_restart,2026-02-04T14:00:00+00:00,2026-02-05T15:00:00+00:00,1.159,1.042,49.81808568,0.10024518199233685,roi,roi,winning_trades,7.677543186180428,4.414587332053746,5.470249520153556,14.912942191544436,True,True,True,True,True,False,False,True,False,False,True,False,19.38579654510557,4.414587332053746,7.965451055662196,17.156255392579816,True,True,True,True,True,False,False,True,False,False,True,False,19.38579654510557,4.414587332053746,-2.015355086372352,8.183002588438317,True,True,True,True,True,False,False,True,False,True,False,True,19.38579654510557,6.81381957773512,-2.7831094049903946,7.492752372735123,True,True,True,True,True,False,False,True,False,True,False,True,19.38579654510557,6.81381957773512,-1.3435700575815752,8.7869715271786,True,True,True,True,True,False,False,True,False,True,False,True,19.38579654510557,6.81381957773512,8.349328214971216,17.501380500431413,True,True,True,True,True,False,False,True,False,False,True,False,19.38579654510557,6.81381957773512,4.990403071017279,14.481535806729942,True,True,True,True,True,False,False,True,False,False,True,False
3y,ADA/USDT:USDT,short,short_pullback_restart,2026-02-10T07:00:00+00:00,2026-02-13T08:00:00+00:00,0.262,0.2619,-0.46993076,-0.0009663576295211861,stale_loss_72h,timeout,losing_trades,0.07636502481864584,2.1382206949217233,-1.374570446735392,-1.4358778625954212,True,False,False,False,False,False,False,False,False,False,False,True,0.07636502481864584,4.8873615883925074,-4.352806414662071,-4.412977099236632,True,False,False,False,False,False,False,False,False,False,False,True,0.07636502481864584,6.796487208858336,-6.376479572355858,-6.435877862595421,True,False,False,False,False,False,False,False,False,False,False,True,0.07636502481864584,15.19663993890798,-12.98205421916761,-13.038931297709919,True,False,False,False,False,False,False,False,False,False,False,True,0.07636502481864584,15.19663993890798,-7.483772432226021,-7.5427480916030385,True,False,False,False,False,False,False,False,False,False,False,True,0.07636502481864584,15.19663993890798,-4.810996563573883,-4.870992366412217,True,False,False,False,False,False,False,False,False,False,False,True,3.2455135547919083,19.66399389079801,-11.531118747613593,-11.588549618320616,True,False,True,True,False,False,False,False,False,True,False,True
3y,DOGE/USDT:USDT,short,short_pullback_restart,2026-02-10T07:00:00+00:00,2026-02-13T09:00:00+00:00,0.09329,0.09384,-3.73300858,-0.007109770288943621,stale_loss_72h,timeout,losing_trades,1.033674339300951,2.9624893435635022,-1.5345268542199455,-2.2331332404330646,True,False,False,False,False,False,False,False,False,False,False,True,1.033674339300951,4.12404092071611,-3.3780903665814064,-4.087565655482904,True,False,False,False,False,False,False,False,False,False,False,True,1.033674339300951,4.7314578005115075,-4.592924126172202,-5.309561582163151,True,False,False,False,False,False,False,False,False,False,False,True,1.033674339300951,25.30903665814151,-21.98422847399829,-22.803398006217176,True,False,False,False,False,False,False,False,False,False,False,True,1.033674339300951,25.30903665814151,-9.80392156862745,-10.55128095187052,True,False,False,False,False,False,False,False,False,False,False,True,1.033674339300951,25.30903665814151,-5.626598465473138,-6.349330046092831,True,False,False,False,False,False,False,False,False,False,False,True,4.230605285592499,25.30903665814151,-3.7084398976982063,-4.419862793439817,True,False,True,True,False,False,False,False,False,True,False,True
3y,BNB/USDT:USDT,short,short_pullback_restart,2026-02-09T08:00:00+00:00,2026-02-14T09:00:00+00:00,631.85,627.23,3.8707462,0.006318677262188902,stale_flat_120h,timeout,winning_trades,0.13711078870589954,1.6469237759673367,-1.2132710488975358,-0.5732135791722733,True,False,False,False,False,False,False,False,True,False,False,True,0.13711078870589954,1.6469237759673367,-0.6345359756389233,0.0012898631004172427,True,False,False,False,False,False,False,False,True,False,False,True,0.13711078870589954,2.4663998852095763,-0.5564147123064919,0.07883991453667728,True,False,False,False,False,False,False,False,True,False,False,True,2.943099022687058,2.4663998852095763,1.4029941169905884,2.0239218168869306,True,False,True,True,False,False,False,False,True,False,True,False,3.6716993766242005,2.4663998852095763,1.211676737400957,1.834003323573637,True,False,True,True,False,False,False,True,False,False,True,False,5.097013854566909,2.4663998852095763,-0.2582784624459934,0.3747962332832159,True,False,True,True,True,False,False,True,False,True,False,True,8.070404795688981,2.4663998852095763,5.718795338233185,6.308166495212472,True,True,True,True,True,False,False,True,False,False,True,False
