pair,enter_tag,is_short,open_date,close_date,hours_to_5pct,bars_to_5pct,node_time,node_close_profit,overall_mfe,future_mfe_after_5pct,future_close_min_profit_after_5pct,future_adverse_after_5pct,adverse_before_5pct,final_profit,exit_reason,category,node_ret_1h,node_ret_3h,node_ret_6h,node_vol_1h,node_close_vs_ema20,node_close_vs_ema50,node_trend_up,node_trend_down,node_body_ratio,node_close_position
BTC/USDT:USDT,short_pullback_restart,True,2024-01-22 02:00:00+00:00,2024-01-26 12:30:00+00:00,31.083333333333332,373,2024-01-23T09:00:00+00:00,0.04873089819867093,0.06814879641426465,0.06814879641426465,-0.0021685576069954016,0.003048551998239976,0.0016076820609275237,-0.0019106001232044878,stale_loss_72h,giveback_below_0,-0.012024475796631018,-0.01675221022224671,-0.017611400723031134,0.0014191191278714302,-0.007188497887795409,-0.011300653334447408,False,True,0.5622811405702883,0.29064532266132126
ADA/USDT:USDT,short_compression_breakdown,True,2024-01-22 20:00:00+00:00,2024-01-26 11:40:00+00:00,13.5,162,2024-01-23T09:25:00+00:00,0.062422231439236864,0.07216922438822065,0.07216922438822065,-0.002488593944421358,0.004977187888842716,0.014931563666528378,-0.0013760659665862244,stale_loss_72h,giveback_below_0,-0.040331139885374734,-0.06397515527950304,-0.06571605703657779,0.0067514278082658604,-0.03119686990948889,-0.044374330428044506,False,True,0.9387755102040826,0.06122448979591744
ZEC/USDT:USDT,short_compression_breakdown,True,2024-02-04 23:00:00+00:00,2024-02-06 23:35:00+00:00,38.25,459,2024-02-06T13:10:00+00:00,0.04579439252336434,0.1037383177570093,0.1037383177570093,0.02570093457943912,-0.024766355140186803,0.013551401869159006,0.10016427367837517,roi,reach10plus,-0.014954172696574952,-0.03222748815165877,-0.03268593083846505,0.0036255746250341034,-0.013047547607311527,-0.021931241315419014,False,True,0.13636363636362608,0.5454545454545527
BTC/USDT:USDT,long_1d_center_compression,False,2024-02-08 00:00:00+00:00,2024-02-12 15:00:00+00:00,33.0,396,2024-02-09T08:55:00+00:00,0.052021034916065495,0.10315997500355312,0.10315997500355312,0.04898671894563711,-0.04741203303682009,0.0004399194157870158,0.09999958456846775,roi,reach10plus,0.009680611279395235,0.008374977565093644,0.007764804021360039,0.0013038629083066211,0.005588535978708897,0.008686358676623263,True,False,0.7365677626302968,0.8191659983961285
BNB/USDT:USDT,long_1d_center_compression,False,2024-02-09 00:00:00+00:00,2024-02-15 10:50:00+00:00,144.5,1734,2024-02-15T00:25:00+00:00,0.05004081120110503,0.09166823632824758,0.09166823632824758,0.04734099328184838,-0.04665034218622451,0.010422552897595257,0.09999381240359874,roi,exit_5_to_10,0.0038114102217821078,0.004715989306419033,0.009354819240750878,0.0011361082242784864,0.00286864321392577,0.0037737813450604563,True,False,0.20000000000001264,0.67777777777781
SOL/USDT:USDT,long_1d_center_compression,False,2024-02-09 00:00:00+00:00,2024-02-13 00:05:00+00:00,21.916666666666668,263,2024-02-09T21:50:00+00:00,0.0577757878958945,0.10308345175293447,0.10308345175293447,0.0092367288937338,-0.0062291954604738135,0.00013626365069796192,0.10000072311384656,roi,reach10plus,0.03254064017177649,0.026280749799329595,0.028174077578051016,0.004280177601667566,0.02372790725391627,0.028105824322732342,True,False,0.7813884785819744,0.7924667651403204
BTC/USDT:USDT,long_1d_center_compression,False,2024-02-27 00:00:00+00:00,2024-02-28 13:20:00+00:00,2.1666666666666665,26,2024-02-27T02:05:00+00:00,0.04197630967296937,0.10961500008255115,0.10961500008255115,0.0227253965662418,-0.019742550681780324,0.0003063562501260663,0.09999917562201942,roi,reach10plus,0.037841067516430904,0.03991409708567217,0.03991409708567217,0.005705522084079536,0.028566586802465155,0.034672143580717574,True,False,0.5186359644843385,0.5218557908088608
NEAR/USDT:USDT,long_1d_center_compression,False,2024-03-26 00:00:00+00:00,2024-03-27 15:45:00+00:00,3.8333333333333335,46,2024-03-26T03:45:00+00:00,0.05697050938337799,0.08713136729222513,0.08713136729222513,-0.02640750670241288,0.030697050938337814,0.004289544235924937,-0.023173964346123305,stop_loss,giveback_below_0,0.019392372333548735,0.04853723404255317,0.058673469387755084,0.003679562486232355,0.016630538427118147,0.027434843080677007,True,False,0.7395833333333298,0.7395833333333298
ZEC/USDT:USDT,short_pullback_restart,True,2024-04-12 14:00:00+00:00,2024-04-12 18:30:00+00:00,3.5,42,2024-04-12T17:25:00+00:00,0.059070121951219405,0.14710365853658536,0.14710365853658536,0.043064024390243864,-0.020198170731707227,0.010670731707317117,0.09981288234288627,roi,reach10plus,-0.05257099002302368,-0.06264236902050113,-0.06299810246679316,0.01162827893050383,-0.04996211317794541,-0.056208800004488024,False,True,0.8099173553719006,0.1570247933884307
LINK/USDT:USDT,short_pullback_restart,True,2024-04-28 23:00:00+00:00,2024-05-01 08:20:00+00:00,36.75,441,2024-04-30T11:40:00+00:00,0.046100569944448534,0.10590866459851381,0.10590866459851381,0.045090541807950364,-0.04126686386263624,0.024889979077988518,0.10002311686044602,roi,reach10plus,-0.01578085454816136,-0.030503006305909963,-0.04877697841726625,0.002328258881369576,-0.01179427621581064,-0.023538226692469855,False,True,0.14473684210527546,0.7763157894736694
BNB/USDT:USDT,long_1d_center_compression,False,2024-06-04 00:00:00+00:00,2024-06-05 00:15:00+00:00,14.166666666666666,170,2024-06-04T14:05:00+00:00,0.04847972434036306,0.1024949749545353,0.1024949749545353,0.04583160514309418,-0.03809463037998914,0.0026800242478385345,0.09999536903316386,roi,reach10plus,0.016235021260146976,0.02128816719757598,0.04315462019490224,0.004328586922695472,0.012846010894810078,0.019216298457976455,True,False,0.7030237580993518,0.7030237580993518
TAO/USDT:USDT,short_pullback_restart,True,2024-06-10 05:00:00+00:00,2024-06-11 15:40:00+00:00,2.8333333333333335,34,2024-06-10T07:45:00+00:00,0.0512411049476103,0.10194990754748694,0.10194990754748694,-0.006611755477111038,0.008320726172466037,0.005323023477335063,0.10000405156493089,roi,reach10plus,-0.03825400431671033,-0.050496270958335754,-0.050496270958335754,0.005950164119902193,-0.02915912722003322,-0.03902754697824262,False,True,0.6860465116279076,0.31395348837209236
BTC/USDT:USDT,short_compression_breakdown,True,2024-06-21 09:00:00+00:00,2024-07-01 01:10:00+00:00,79.66666666666667,956,2024-06-24T16:35:00+00:00,0.04931335437705145,0.08481834073217046,0.08481834073217046,-0.0004574493504533393,0.0011459813624759715,0.014248525472540486,0.006462896802979756,stale_flat_120h,giveback_to_0_2,-0.01119337096067441,-0.015037483774403615,-0.011012264922322212,0.002460635329500115,-0.007742050459109584,-0.010769266154907142,False,True,0.6791201682031368,0.2823871906841302
BNB/USDT:USDT,short_compression_breakdown,True,2024-07-04 02:00:00+00:00,2024-07-05 02:55:00+00:00,22.083333333333332,265,2024-07-05T00:00:00+00:00,0.05307824015484262,0.1338308642894365,0.1338308642894365,0.04111144197126485,-0.039994788952579484,0.011966798183577662,0.1000086695622061,roi,reach10plus,-0.02722545120832054,-0.0296187515495967,-0.03292024633163537,0.002438697936195975,-0.018672604408637605,-0.024935462382423945,False,True,0.6999999999999964,0.10317460317460747
ETH/USDT:USDT,short_compression_breakdown,True,2024-07-04 02:00:00+00:00,2024-07-05 02:55:00+00:00,22.083333333333332,265,2024-07-05T00:00:00+00:00,0.05223552726286955,0.10204997335875929,0.10204997335875929,0.032689269656094255,-0.03148028703989323,0.011198668872748365,0.09999983225326778,roi,reach10plus,-0.024339625667591624,-0.031663764314116216,-0.03289222668769387,0.0020550463029126026,-0.017786021415412523,-0.024750910212351207,False,True,0.5476856166511364,0.05187946567257129
ETH/USDT:USDT,short_pullback_restart,True,2024-07-07 08:00:00+00:00,2024-07-08 09:00:00+00:00,17.166666666666668,206,2024-07-08T01:05:00+00:00,0.054492537412836536,0.06051322353129218,0.06051322353129218,-0.02279402460222839,0.0316419023769722,0.009607123590566674,-0.027930294702300927,stop_loss,giveback_below_0,-0.02814915217108549,-0.03991370740317446,-0.049077658847642924,0.004956987402353486,-0.023614313847315382,-0.03193952493350738,False,True,0.8119858989424178,0.12397179788484898
ADA/USDT:USDT,short_pullback_restart,True,2024-07-07 14:00:00+00:00,2024-07-08 08:50:00+00:00,10.833333333333334,130,2024-07-08T00:45:00+00:00,0.05110923897781536,0.07441729851165409,0.07441729851165409,-0.0449311991013759,0.04605447907891033,0.018253299634933867,-0.04562781450901164,stop_loss,giveback_below_0,-0.020011600928074302,-0.037870159453303076,-0.056145251396648055,0.005013723462887191,-0.020283262967876525,-0.030624312031226508,False,True,0.30555555555556885,0.38888888888887774
SUI/USDT:USDT,short_compression_breakdown,True,2024-07-30 15:00:00+00:00,2024-08-02 15:05:00+00:00,38.083333333333336,457,2024-08-01T05:00:00+00:00,0.050765622844530206,0.10608359773761894,0.10608359773761894,0.01793350807007865,-0.016416057387225853,0.014346806456062858,0.100043889389751,roi,reach10plus,-0.030981551894099346,-0.03411005053340821,-0.022862823061630233,0.0034797514636697394,-0.018689627028760314,-0.024352149803669954,False,True,0.8333333333333334,0.13333333333333702
LINK/USDT:USDT,short_compression_breakdown,True,2024-07-31 17:00:00+00:00,2024-08-03 01:00:00+00:00,23.5,282,2024-08-01T16:25:00+00:00,0.050777042621941854,0.10170795507001071,0.10170795507001071,0.002769656870287705,-0.0026927219572241996,0.011386367133405252,0.10003499070428604,roi,reach10plus,-0.02056045090100822,-0.04850775044343347,-0.04850775044343347,0.002898884991551627,-0.01658758322229914,-0.028721233131139168,False,True,0.31081081081081924,0.3986486486486446
BNB/USDT:USDT,short_pullback_restart,True,2024-08-03 16:00:00+00:00,2024-08-05 00:55:00+00:00,23.166666666666668,278,2024-08-04T15:05:00+00:00,0.05556703936859907,0.11301324814432019,0.11301324814432019,0.04096589307526065,-0.03852297284600207,0.0038335055905291317,0.0999930482952648,roi,reach10plus,-0.03781134531809405,-0.04396126994997063,-0.0452326222002698,0.0026902644401122057,-0.024546713339701043,-0.03462726795710158,False,True,0.7048929663608623,0.17737003058103587
DOGE/USDT:USDT,short_pullback_restart,True,2024-08-03 16:00:00+00:00,2024-08-04 17:40:00+00:00,22.5,270,2024-08-04T14:25:00+00:00,0.04957481454677039,0.10530124841686266,0.10530124841686266,0.04957481454677039,-0.044508775104034684,0.006784874253663838,0.10001979379379138,roi,reach10plus,-0.020602218700475516,-0.024784182678919575,-0.014076576576576572,0.002519555630760318,-0.014795454502915195,-0.01830401989610575,False,True,0.6666666666666474,0.22222222222222865
ADA/USDT:USDT,short_pullback_restart,True,2024-08-30 12:00:00+00:00,2024-09-04 00:55:00+00:00,58.333333333333336,700,2024-09-01T22:15:00+00:00,0.050982626032469454,0.10367416690401607,0.10367416690401607,0.03389347764169758,-0.033039020222158925,0.009683850754770603,0.10012449178352549,roi,reach10plus,-0.011275964391691429,-0.01942319011183047,-0.01942319011183047,0.002208361536980133,-0.010605816775451138,-0.013692506877534316,False,True,0.833333333333323,0.16666666666667695
ZEC/USDT:USDT,short_pullback_restart,True,2024-08-31 16:00:00+00:00,2024-09-01 22:55:00+00:00,25.416666666666668,305,2024-09-01T17:20:00+00:00,0.052566861358745796,0.10328927144174606,0.10328927144174606,0.04334460498001845,-0.0411927451583154,0.005225945281278872,0.09994976547575352,roi,reach10plus,-0.016905901116427424,-0.015335463258785986,-0.03476354525524583,0.0029803759188167635,-0.013750121346277178,-0.018723830801233077,False,True,0.7575757575757534,0.09090909090909384
BNB/USDT:USDT,short_pullback_restart,True,2024-08-31 17:00:00+00:00,2024-09-06 18:55:00+00:00,36.583333333333336,439,2024-09-02T05:30:00+00:00,0.0515133330832989,0.10334546000075014,0.10334546000075014,-0.008119866481641303,0.009901361437197564,0.002850391928890188,0.09999324134971983,roi,reach10plus,-0.009517281895623175,-0.0143235764118953,-0.01205172279084299,0.0019524782858032414,-0.008113333488552144,-0.011618239163033728,False,True,0.809917355371887,0.1652892561983601
ETH/USDT:USDT,short_pullback_restart,True,2024-09-03 09:00:00+00:00,2024-09-06 17:35:00+00:00,16.083333333333332,193,2024-09-04T01:00:00+00:00,0.07427759545345382,0.11058993036100205,0.11058993036100205,0.005839269991194946,-0.0037060754022251517,0.0077643480348995805,0.09999922126706882,roi,reach10plus,-0.04891898782062343,-0.06113742729224758,-0.05871125797629895,0.01030824715741686,-0.04549547722635794,-0.051536337137749855,False,True,0.9015326937920357,0.08975631271364343
BTC/USDT:USDT,short_pullback_restart,True,2024-09-05 04:00:00+00:00,2024-09-09 19:55:00+00:00,35.333333333333336,424,2024-09-06T15:15:00+00:00,0.05747923529133627,0.08043730660320354,0.08043730660320354,0.00046056237643173845,0.0007792785456736031,0.003430576788706966,-0.0008559916360236481,stale_loss_72h,giveback_below_0,-0.025472309636673685,-0.03586629406706787,-0.033101946666091786,0.004515803231636274,-0.021787547010125752,-0.031057194722956982,False,True,0.8162230671736375,0.05183776932826547
XRP/USDT:USDT,long_1d_center_compression,False,2024-09-29 00:00:00+00:00,2024-10-01 15:00:00+00:00,15.083333333333334,181,2024-09-29T15:00:00+00:00,0.05751996089294443,0.08538373798272772,0.08538373798272772,-0.02020531204171432,0.02085709630112438,0.01010265602085707,-0.021843481177166023,stop_loss,giveback_below_0,0.029995238850976103,0.03839999999999999,0.04106512672441465,0.002842716342125588,0.02159719330898291,0.029087088535163508,True,False,0.967213114754102,0.967213114754102
ZEC/USDT:USDT,short_compression_breakdown,True,2024-09-30 16:00:00+00:00,2024-10-03 08:15:00+00:00,25.333333333333332,304,2024-10-01T17:15:00+00:00,0.048045894585873064,0.10182861240588023,0.10182861240588023,0.0129078522768017,-0.011473646468268206,0.025098601649336656,0.09995844195638542,roi,reach10plus,-0.04082369942196529,-0.05917788802267887,-0.06842105263157894,0.005996733576766872,-0.030940542945697147,-0.04251544206236413,False,True,0.7580645161290336,0.20967741935483797
XRP/USDT:USDT,short_compression_breakdown,True,2024-10-23 08:00:00+00:00,2024-10-28 12:45:00+00:00,63.25,759,2024-10-25T23:10:00+00:00,0.04996200607902734,0.07712765957446803,0.07712765957446803,0.009498480243161102,-0.0091185410334347,0.013867781155015147,0.009999115184084726,stale_flat_120h,giveback_to_0_2,-0.032688588007736996,-0.03006206361520547,-0.042687595712098014,0.003926261267095037,-0.024981592495145755,-0.02915429943256198,False,True,0.7790697674418653,0.08139534883720682
BTC/USDT:USDT,long_1d_center_compression,False,2024-10-29 00:00:00+00:00,2024-11-02 00:00:00+00:00,19.083333333333332,229,2024-10-29T19:00:00+00:00,0.04775528703930089,0.05318995308829447,0.05318995308829447,-0.014868479937775065,0.015976574172968425,0.002958254158212897,-0.008669447099605983,swing_exit_long_1d,giveback_below_0,0.007070668202195041,0.012100193636245482,0.030469772798541905,0.0013507827967372428,0.004971198942908206,0.009665842004286107,True,False,0.31958762886595704,0.31958762886595704
DOGE/USDT:USDT,long_1d_center_compression,False,2024-10-29 00:00:00+00:00,2024-10-29 16:20:00+00:00,14.083333333333334,169,2024-10-29T14:00:00+00:00,0.050864258720029705,0.10972058732420546,0.10972058732420546,0.03853540672820769,-0.03680069388513724,0.005761724800198168,0.10000899883874778,roi,reach10plus,0.017638588912886943,0.027315123251165696,0.029247572815533918,0.004760093878591515,0.015022590806170744,0.01975117446992769,True,False,0.6666666666666666,0.775100401606423
NEAR/USDT:USDT,short_compression_breakdown,True,2024-11-02 13:00:00+00:00,2024-11-05 14:35:00+00:00,13.916666666666666,167,2024-11-03T02:50:00+00:00,0.0439958592132505,0.09368530020703937,0.09368530020703937,-0.005952380952380987,0.009316770186335413,0.016045548654244377,-0.006819782769231406,stale_loss_72h,giveback_below_0,-0.02687038988408852,-0.028916929547844306,-0.030191651352060922,0.00382311254274807,-0.018679006979481994,-0.024818966221761607,False,True,0.20588235294117974,0.7500000000000017
TAO/USDT:USDT,short_pullback_restart,True,2024-11-02 13:00:00+00:00,2024-11-04 21:50:00+00:00,13.666666666666666,164,2024-11-03T02:35:00+00:00,0.05086172522263089,0.105046298347437,0.105046298347437,0.019826325816312943,-0.01896238536174738,0.0037437419697842313,0.10000776837584258,roi,reach10plus,-0.0198114934114203,-0.019878760150977892,-0.021981784564815476,0.004100386038049437,-0.0150645336321229,-0.019875358927459952,False,True,0.1138211382113865,0.6856368563685568
XRP/USDT:USDT,long_1d_center_compression,False,2024-11-23 00:00:00+00:00,2024-11-23 01:05:00+00:00,0.3333333333333333,4,2024-11-23T00:15:00+00:00,0.06974692991383405,0.1093018522287808,0.1093018522287808,0.06554040301241605,-0.03141325734446028,0.0018997218264467832,0.09998228740640304,roi,reach10plus,0.05669861269351917,0.05669861269351917,0.05669861269351917,0.012703154472147688,0.047815330652881904,0.05290909856777093,True,False,0.7376093294460638,0.8236151603498543
BNB/USDT:USDT,long_1d_center_compression,False,2024-11-24 00:00:00+00:00,2024-11-24 12:45:00+00:00,8.333333333333334,100,2024-11-24T08:15:00+00:00,0.052431926036275375,0.05714680632131838,0.05714680632131838,-0.016862992029241502,0.02097891358100528,0.0031176569962987,-0.02148680462334518,stop_loss,giveback_below_0,0.027021761285294543,0.030868747649492212,0.03718783108823964,0.002497706566639017,0.01927133482117238,0.026573495728080765,True,False,0.787148594377499,0.8132530120481807
ADA/USDT:USDT,long_1d_center_compression,False,2024-12-03 00:00:00+00:00,2024-12-03 03:40:00+00:00,1.3333333333333333,16,2024-12-03T01:15:00+00:00,0.07053838484546358,0.10418743768693915,0.10418743768693915,0.051761382519109354,-0.04270521768029237,0.015536723163841757,0.10000208162129634,roi,reach10plus,0.06496404661542288,0.0628557287800049,0.0628557287800049,0.009740659422592503,0.05371023997354807,0.059716831851402086,True,False,0.8879999999999948,0.8933333333333335
SOL/USDT:USDT,short_compression_breakdown,True,2024-12-18 20:00:00+00:00,2024-12-19 19:40:00+00:00,6.25,75,2024-12-19T02:10:00+00:00,0.045854211969367446,0.10565377706343952,0.10565377706343952,-0.0012763543537865664,0.002127257256310944,0.005152689798619663,0.10000227157106392,roi,reach10plus,-0.017092768444119777,-0.021097046413502074,-0.03881137197009388,0.003386069751485009,-0.01503080896050002,-0.021519348363265967,False,True,0.005376344086016658,0.7741935483871017
SUI/USDT:USDT,short_pullback_restart,True,2025-01-26 21:00:00+00:00,2025-01-27 05:15:00+00:00,2.8333333333333335,34,2025-01-26T23:45:00+00:00,0.047401848990902135,0.10657446234581518,0.10657446234581518,0.04399323181049065,-0.04132028740282975,0.0008092400500258228,0.10000595744597125,roi,reach10plus,-0.03693970646568823,-0.043366907183490566,-0.043366907183490566,0.003854238386043641,-0.020076406269586955,-0.029454759265763908,False,True,0.4927835051546423,0.5072164948453577
NEAR/USDT:USDT,short_pullback_restart,True,2025-01-26 22:00:00+00:00,2025-01-27 07:25:00+00:00,3.25,39,2025-01-27T01:10:00+00:00,0.053082890975908494,0.11167823601469982,0.11167823601469982,0.04430379746835436,-0.039608003266639435,0.0042874642711310555,0.10008974355021204,roi,reach10plus,-0.019450317124735883,-0.04881050041017232,-0.05114566284779054,0.002851770008461353,-0.016552330103174584,-0.029823403384370617,False,True,0.7209302325581299,0.20930232558140255
ZEC/USDT:USDT,short_pullback_restart,True,2025-01-26 22:00:00+00:00,2025-01-27 07:25:00+00:00,4.083333333333333,49,2025-01-27T02:00:00+00:00,0.04704857329557823,0.10694837725985618,0.10694837725985618,0.03528642997168368,-0.03419734262687853,0.004138531910259308,0.10004747689332638,roi,reach10plus,-0.01905829596412556,-0.04141104294478526,-0.04621757139742744,0.0055350257328810205,-0.016441601176218956,-0.025826080607713853,False,True,0.5862068965517317,0.39655172413792683
DOGE/USDT:USDT,short_compression_breakdown,True,2025-02-01 20:00:00+00:00,2025-02-02 16:45:00+00:00,8.0,96,2025-02-02T03:55:00+00:00,0.05219213308358999,0.10708276453220732,0.10708276453220732,0.02936601161941643,-0.027969141877519872,0.0019683164544906486,0.1000033568594985,roi,reach10plus,-0.025715497829846945,-0.04347686787133165,-0.04191136356342873,0.005172595989323325,-0.020212596060221966,-0.02958152683864379,False,True,0.577639751552798,0.3892339544513442
ETH/USDT:USDT,short_compression_breakdown,True,2025-02-01 20:00:00+00:00,2025-02-02 22:30:00+00:00,20.666666666666668,248,2025-02-02T16:35:00+00:00,0.049098955301422664,0.10926770948741532,0.10926770948741532,0.049098955301422664,-0.04429484410893901,0.000275414843608219,0.10000146060284557,roi,reach10plus,-0.012763275040778677,-0.010193543763173607,-0.019029845927341582,0.002416067664221406,-0.009658592950703593,-0.011968014083692191,False,True,0.5606490872210814,0.37728194726166925
SOL/USDT:USDT,short_compression_breakdown,True,2025-02-05 16:00:00+00:00,2025-02-09 01:30:00+00:00,23.833333333333332,286,2025-02-06T15:45:00+00:00,0.04825431462011501,0.07181114858163058,0.07181114858163058,-0.0076373735369967295,0.008282086887522397,0.011009720293592677,-0.0004780490724213304,stale_loss_72h,giveback_below_0,-0.024401403080677175,-0.03290667204192699,-0.05004455004455011,0.002525775324907383,-0.01664333291215292,-0.026902726907038876,False,True,0.36842105263158814,0.5438596491228039
LINK/USDT:USDT,short_pullback_restart,True,2025-02-06 15:00:00+00:00,2025-02-11 00:45:00+00:00,29.833333333333332,358,2025-02-07T20:45:00+00:00,0.054695670361848955,0.08889353691696295,0.08889353691696295,0.0004706128425015866,0.0026668061075089907,0.03681238234678941,-0.00046804147589285115,stale_loss_72h,giveback_below_0,-0.03896656211790972,-0.03779007877368534,-0.08177570093457942,0.004067776267200816,-0.024110184063285356,-0.03616866889040493,False,True,0.7692307692307766,0.07239819004524087
SOL/USDT:USDT,short_pullback_restart,True,2025-02-16 14:00:00+00:00,2025-02-18 06:00:00+00:00,15.416666666666666,185,2025-02-17T05:20:00+00:00,0.05111251049538208,0.10631821998320734,0.10631821998320734,0.020256087321578575,-0.0194689336691856,0.0031486146095717586,0.10000150106814303,roi,reach10plus,-0.021748539277212764,-0.04424123896611876,-0.041047942299533346,0.0033787248683604756,-0.01667523751430311,-0.026119839083467267,False,True,0.4844720496894376,0.19875776397514935
SUI/USDT:USDT,short_compression_breakdown,True,2025-02-16 14:00:00+00:00,2025-02-18 16:35:00+00:00,28.75,345,2025-02-17T18:40:00+00:00,0.05254772283180516,0.10978505937171194,0.10978505937171194,0.017706297910716956,-0.015571922441003947,0.008477378626183679,0.0999910359646404,roi,reach10plus,-0.015032189511844596,-0.03425769878964302,-0.04543114153314953,0.0027223422606773807,-0.01147432592555031,-0.020816616779850916,False,True,0.8712871287128634,0.12871287128713654
