combination,event_variant,event_label,watch_ttl_h,confirmation,pair,side,entry_tag,event_start,event_end,signal_date,year,confirmation_delay_h,entry_price,stop_price,risk_pct,rsi_1d,rsi_4h,rsi_1h,lower_wick_pct,upper_wick_pct,volume_ratio,swept_recent_low_24_reclaimed,swept_recent_high_24_rejected,return_6h_pct,return_24h_pct,return_72h_pct,mfe_24h_pct,mfe_72h_pct,mae_24h_pct,mae_72h_pct,first_to_1r,first_to_2r,first_to_stop,max_r_72h,min_r_72h
B_168h_weak,B,medium,168,weak,ETH/USDT:USDT,short,extreme_overbought_reversal_short,2024-11-10T11:00:00+00:00,2024-11-10T11:00:00+00:00,2024-11-10T19:00:00+00:00,2024,8,3164.99,3263.3837073111413,3.108815740686116,74.13380327007475,87.45628015305167,52.50517442655085,16.973175588614033,18.355394166569162,1.862076383893503,False,False,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,2.8793139946729585,5.832245915468932,8.973488067892797,False,False,True,0.9261771152887605,-2.886465077506442
B_168h_medium,B,medium,168,medium,ETH/USDT:USDT,short,extreme_overbought_reversal_short,2024-11-10T11:00:00+00:00,2024-11-10T11:00:00+00:00,2024-11-10T19:00:00+00:00,2024,8,3164.99,3263.3837073111413,3.108815740686116,74.13380327007475,87.45628015305167,52.50517442655085,16.973175588614033,18.355394166569162,1.862076383893503,False,False,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,2.8793139946729585,5.832245915468932,8.973488067892797,False,False,True,0.9261771152887605,-2.886465077506442
B_168h_strong,B,medium,168,strong,ETH/USDT:USDT,short,extreme_overbought_reversal_short,2024-11-10T11:00:00+00:00,2024-11-10T11:00:00+00:00,2024-11-10T19:00:00+00:00,2024,8,3164.99,3263.3837073111413,3.108815740686116,74.13380327007475,87.45628015305167,52.50517442655085,16.973175588614033,18.355394166569162,1.862076383893503,False,False,-1.1382413483974396,-4.136529398223876,0.1512557709772322,2.8793139946729585,2.8793139946729585,5.832245915468932,8.973488067892797,False,False,True,0.9261771152887605,-2.886465077506442
A_24h_weak,A,loose,24,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-07-09T00:00:00+00:00,2025-07-09T00:00:00+00:00,2025-07-09T02:00:00+00:00,2025,2,40.96,45.1180453609019,10.151477931889408,55.68375302213756,75.98684976489416,48.428971427948134,0.4942339373970533,51.89456342668861,15.41286341981056,False,True,1.5117719950433761,-0.4859086491739495,-3.8271894810988583,8.691406250000005,8.691406250000005,1.5380859375000062,7.006835937499993,False,False,False,0.8561715159422455,-0.690228160324225
A_24h_weak,A,loose,24,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
A_24h_medium,A,loose,24,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-07-09T00:00:00+00:00,2025-07-09T00:00:00+00:00,2025-07-09T02:00:00+00:00,2025,2,40.96,45.1180453609019,10.151477931889408,55.68375302213756,75.98684976489416,48.428971427948134,0.4942339373970533,51.89456342668861,15.41286341981056,False,True,1.5117719950433761,-0.4859086491739495,-3.8271894810988583,8.691406250000005,8.691406250000005,1.5380859375000062,7.006835937499993,False,False,False,0.8561715159422455,-0.690228160324225
A_24h_medium,A,loose,24,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
A_72h_weak,A,loose,72,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-07-09T00:00:00+00:00,2025-07-09T00:00:00+00:00,2025-07-09T02:00:00+00:00,2025,2,40.96,45.1180453609019,10.151477931889408,55.68375302213756,75.98684976489416,48.428971427948134,0.4942339373970533,51.89456342668861,15.41286341981056,False,True,1.5117719950433761,-0.4859086491739495,-3.8271894810988583,8.691406250000005,8.691406250000005,1.5380859375000062,7.006835937499993,False,False,False,0.8561715159422455,-0.690228160324225
A_72h_weak,A,loose,72,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
A_72h_medium,A,loose,72,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-07-09T00:00:00+00:00,2025-07-09T00:00:00+00:00,2025-07-09T02:00:00+00:00,2025,2,40.96,45.1180453609019,10.151477931889408,55.68375302213756,75.98684976489416,48.428971427948134,0.4942339373970533,51.89456342668861,15.41286341981056,False,True,1.5117719950433761,-0.4859086491739495,-3.8271894810988583,8.691406250000005,8.691406250000005,1.5380859375000062,7.006835937499993,False,False,False,0.8561715159422455,-0.690228160324225
A_72h_medium,A,loose,72,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
A_120h_weak,A,loose,120,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-07-09T00:00:00+00:00,2025-07-09T00:00:00+00:00,2025-07-09T02:00:00+00:00,2025,2,40.96,45.1180453609019,10.151477931889408,55.68375302213756,75.98684976489416,48.428971427948134,0.4942339373970533,51.89456342668861,15.41286341981056,False,True,1.5117719950433761,-0.4859086491739495,-3.8271894810988583,8.691406250000005,8.691406250000005,1.5380859375000062,7.006835937499993,False,False,False,0.8561715159422455,-0.690228160324225
A_120h_weak,A,loose,120,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
A_120h_medium,A,loose,120,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-07-09T00:00:00+00:00,2025-07-09T00:00:00+00:00,2025-07-09T02:00:00+00:00,2025,2,40.96,45.1180453609019,10.151477931889408,55.68375302213756,75.98684976489416,48.428971427948134,0.4942339373970533,51.89456342668861,15.41286341981056,False,True,1.5117719950433761,-0.4859086491739495,-3.8271894810988583,8.691406250000005,8.691406250000005,1.5380859375000062,7.006835937499993,False,False,False,0.8561715159422455,-0.690228160324225
A_120h_medium,A,loose,120,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
A_168h_weak,A,loose,168,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-07-09T00:00:00+00:00,2025-07-09T00:00:00+00:00,2025-07-09T02:00:00+00:00,2025,2,40.96,45.1180453609019,10.151477931889408,55.68375302213756,75.98684976489416,48.428971427948134,0.4942339373970533,51.89456342668861,15.41286341981056,False,True,1.5117719950433761,-0.4859086491739495,-3.8271894810988583,8.691406250000005,8.691406250000005,1.5380859375000062,7.006835937499993,False,False,False,0.8561715159422455,-0.690228160324225
A_168h_weak,A,loose,168,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
A_168h_medium,A,loose,168,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-07-09T00:00:00+00:00,2025-07-09T00:00:00+00:00,2025-07-09T02:00:00+00:00,2025,2,40.96,45.1180453609019,10.151477931889408,55.68375302213756,75.98684976489416,48.428971427948134,0.4942339373970533,51.89456342668861,15.41286341981056,False,True,1.5117719950433761,-0.4859086491739495,-3.8271894810988583,8.691406250000005,8.691406250000005,1.5380859375000062,7.006835937499993,False,False,False,0.8561715159422455,-0.690228160324225
A_168h_medium,A,loose,168,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
B_24h_weak,B,medium,24,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
B_24h_medium,B,medium,24,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
B_72h_weak,B,medium,72,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
B_72h_medium,B,medium,72,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
B_120h_weak,B,medium,120,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
B_120h_medium,B,medium,120,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
B_168h_weak,B,medium,168,weak,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
B_168h_medium,B,medium,168,medium,ZEC/USDT:USDT,short,extreme_overbought_reversal_short,2025-10-26T19:00:00+00:00,2025-10-26T19:00:00+00:00,2025-10-26T23:00:00+00:00,2025,4,324.24,365.069050718015,12.592231284855343,67.14367694673032,79.74432429331375,53.55858472959665,0.12360939431408946,13.514627111660587,1.2766112791795459,False,False,-7.571265678449257,-5.065292498682439,-7.650242096268878,0.0,5.243029854428817,15.648902047865782,15.648902047865782,False,False,True,0.41637019967498545,-1.242742584206398
A_24h_weak,A,loose,24,weak,BTC/USDT:USDT,short,extreme_overbought_reversal_short,2023-09-18T12:00:00+00:00,2023-09-18T12:00:00+00:00,2023-09-18T17:00:00+00:00,2023,5,26747.8,27448.740814482313,2.62055501567349,50.84751315050873,77.104979949535,46.08229214766383,18.318896374719355,4.3150465190890905,4.254952652254201,False,False,-0.007850496637373805,-1.3826006164555316,0.41973269259647505,0.5106962067908335,1.449465002729199,2.7374213954044846,2.7374213954044846,False,False,True,0.5531137465384152,-1.044596041308814
A_24h_medium,A,loose,24,medium,BTC/USDT:USDT,short,extreme_overbought_reversal_short,2023-09-18T12:00:00+00:00,2023-09-18T12:00:00+00:00,2023-09-18T17:00:00+00:00,2023,5,26747.8,27448.740814482313,2.62055501567349,50.84751315050873,77.104979949535,46.08229214766383,18.318896374719355,4.3150465190890905,4.254952652254201,False,False,-0.007850496637373805,-1.3826006164555316,0.41973269259647505,0.5106962067908335,1.449465002729199,2.7374213954044846,2.7374213954044846,False,False,True,0.5531137465384152,-1.044596041308814
A_72h_weak,A,loose,72,weak,BTC/USDT:USDT,short,extreme_overbought_reversal_short,2023-09-18T12:00:00+00:00,2023-09-18T12:00:00+00:00,2023-09-18T17:00:00+00:00,2023,5,26747.8,27448.740814482313,2.62055501567349,50.84751315050873,77.104979949535,46.08229214766383,18.318896374719355,4.3150465190890905,4.254952652254201,False,False,-0.007850496637373805,-1.3826006164555316,0.41973269259647505,0.5106962067908335,1.449465002729199,2.7374213954044846,2.7374213954044846,False,False,True,0.5531137465384152,-1.044596041308814
A_72h_medium,A,loose,72,medium,BTC/USDT:USDT,short,extreme_overbought_reversal_short,2023-09-18T12:00:00+00:00,2023-09-18T12:00:00+00:00,2023-09-18T17:00:00+00:00,2023,5,26747.8,27448.740814482313,2.62055501567349,50.84751315050873,77.104979949535,46.08229214766383,18.318896374719355,4.3150465190890905,4.254952652254201,False,False,-0.007850496637373805,-1.3826006164555316,0.41973269259647505,0.5106962067908335,1.449465002729199,2.7374213954044846,2.7374213954044846,False,False,True,0.5531137465384152,-1.044596041308814
