variant,pair,open_date,enter_tag,baseline_profit_abs,baseline_profit_ratio,variant_profit_abs,variant_profit_ratio,delta_profit_abs,bucket,baseline_exit_reason,variant_exit_reason,baseline_partials,variant_partials,baseline_exit_orders,variant_exit_orders
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2024-07-04 02:00:00+00:00,short_compression_breakdown,13.6541672,0.07945101207642458,13.6541672,0.07945101207642458,0.0,same,trailing_stop_loss,trailing_stop_loss,1,1,2,2
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2024-08-03 16:00:00+00:00,short_pullback_restart,34.53755669,0.11806252204027752,34.91014289,0.11933616356750634,0.37258620000000064,bigwin_more_profit,trailing_stop_loss,trailing_stop_loss,2,2,3,3
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2024-08-31 17:00:00+00:00,short_pullback_restart,-0.01505543,-3.923185656970638e-05,-0.01505543,-3.923185656970638e-05,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2024-11-24 00:00:00+00:00,long_1d_center_compression,-0.20770461,-0.0004981743507325784,-0.21094999,-0.0004981743400316891,-0.003245379999999992,loss_to_less_loss,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2025-01-28 22:00:00+00:00,short_pullback_restart,-9.80077175,-0.02697160292525803,-9.80077175,-0.02697160292525803,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2025-05-22 00:00:00+00:00,long_1d_center_compression,0.0044311,9.006912983775932e-06,0.0046132,9.00691298377593e-06,0.00018209999999999928,profit_to_less_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2025-07-11 00:00:00+00:00,long_1d_center_compression,-0.05479269,-0.0001139970178520989,-0.05870645,-0.00011399701091704864,-0.003913760000000002,loss_to_less_loss,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2025-08-14 00:00:00+00:00,long_1d_center_compression,-0.12023959,-0.00021795793755197116,-0.12578911,-0.00021795793835169042,-0.005549520000000016,loss_to_more_loss,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2025-10-03 00:00:00+00:00,long_1d_center_compression,61.12492776,0.11429211330535909,65.13129798,0.11700745717722828,4.006370220000001,bigwin_more_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2025-11-20 17:00:00+00:00,short_pullback_restart,13.82823198,0.049097027434339476,14.69249648,0.04909702743851652,0.8642645000000009,profit_to_more_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2025-11-25 15:00:00+00:00,short_pullback_restart,-12.6922725,-0.03015297005961308,-13.1999634,-0.03015297005961308,-0.5076909000000001,other,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2025-12-17 16:00:00+00:00,short_pullback_restart,0.0042076,7.356016590511494e-06,0.004396,7.356016590511493e-06,0.00018840000000000003,profit_to_less_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BNB/USDT:USDT,2026-01-31 09:00:00+00:00,short_pullback_restart,70.98423771,0.17691318913136336,74.16777206,0.17745357573505346,3.183534350000002,bigwin_more_profit,trailing_stop_loss,trailing_stop_loss,3,3,4,4
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2023-08-17 14:00:00+00:00,short_compression_breakdown,15.34289383,0.049148967124105276,15.34289383,0.049148967124105276,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2023-09-04 22:00:00+00:00,short_pullback_restart,-4.44146419,-0.013319072265917425,-4.44146419,-0.013319072265917425,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2023-10-24 00:00:00+00:00,long_1d_center_compression,31.33409579,0.09469201358080105,31.33409579,0.09469201358080105,0.0,same,swing_exit_long_1d,swing_exit_long_1d,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2024-01-03 00:00:00+00:00,long_1d_center_compression,-6.72809798,-0.021358001854785612,-6.72809798,-0.021358001854785612,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2024-01-19 17:00:00+00:00,short_compression_breakdown,-6.367124,-0.0315294722142182,-6.367124,-0.0315294722142182,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2024-01-22 02:00:00+00:00,short_pullback_restart,0.41660114,0.0012595812555525052,0.41660114,0.0012595812555525052,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2024-02-08 00:00:00+00:00,long_1d_center_compression,41.15192068,0.13256030522511064,41.15192068,0.13256030522511064,0.0,same,structure_exit_long_1d,structure_exit_long_1d,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2024-02-27 00:00:00+00:00,long_1d_center_compression,52.757755700000004,0.16122346213442101,52.757755700000004,0.16122346213442101,0.0,same,swing_exit_long_1d,swing_exit_long_1d,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2024-04-09 00:00:00+00:00,long_1d_center_compression,-7.59676278,-0.02118623431875916,-7.59676278,-0.02118623431875916,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2024-04-25 11:00:00+00:00,short_compression_breakdown,-8.59375245,-0.022588977327449064,-8.59375245,-0.022588977327449064,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2024-05-08 23:00:00+00:00,short_compression_breakdown,-8.63036954,-0.028205579528708738,-8.63036954,-0.028205579528708738,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2024-06-21 09:00:00+00:00,short_compression_breakdown,2.05461284,0.006462896802979756,2.05461284,0.006462896802979756,0.0,same,stale_flat_120h,stale_flat_120h,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2024-10-29 00:00:00+00:00,long_1d_center_compression,-0.32275572,-0.0009224903747034402,-0.32275572,-0.0009224903747034402,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2024-11-22 00:00:00+00:00,long_1d_center_compression,-8.59833651,-0.02184181931875102,-8.59833651,-0.02184181931875102,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-01-12 10:00:00+00:00,short_pullback_restart,-5.1458204,-0.013713093875017578,-5.1458204,-0.013713093875017578,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-02-09 14:00:00+00:00,short_pullback_restart,-6.53732393,-0.01706203397257164,-6.53732393,-0.01706203397257164,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-03-13 14:00:00+00:00,short_pullback_restart,0.02118621,8.645001317012255e-05,0.02118621,8.645001317012255e-05,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-04-03 13:00:00+00:00,short_pullback_restart,-8.74925839,-0.02671648582570567,-10.93657299,-0.02671648583181281,-2.1873146000000006,loss_to_more_loss,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-04-08 15:00:00+00:00,short_pullback_restart,0.05361599,0.00017096678307894548,0.05361599,0.00017096678307894548,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-05-09 00:00:00+00:00,long_1d_center_compression,-0.36050498,-0.0008726431239373145,-0.45063123,-0.0008726431336197675,-0.09012625000000002,loss_to_more_loss,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-05-22 00:00:00+00:00,long_1d_center_compression,-0.20637944,-0.00047047955162931774,-0.20637944,-0.00047047955162931774,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-07-10 00:00:00+00:00,long_1d_center_compression,33.42199527,0.0751019620172162,33.42199527,0.0751019620172162,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-08-11 00:00:00+00:00,long_1d_center_compression,-0.09637531,-0.0002019347283239961,-0.09637531,-0.0002019347283239961,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-08-21 17:00:00+00:00,short_pullback_restart,-9.18356549,-0.016356197854906048,-9.18356549,-0.016356197854906048,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-08-29 02:00:00+00:00,short_pullback_restart,0.34474146,0.0007738701300392175,0.43092683,0.0007738701390183536,0.08618536999999998,profit_to_more_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2025-11-04 06:00:00+00:00,short_pullback_restart,0.07719916,0.00024716650806928646,0.07719916,0.00024716650806928646,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2026-03-27 09:00:00+00:00,short_compression_breakdown,-0.11586883,-0.00021348782681814663,-0.11586883,-0.00021348782681814663,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,BTC/USDT:USDT,2026-04-18 00:00:00+00:00,long_1d_center_compression,-12.81344285,-0.02078238928804727,-12.81344285,-0.02078238928804727,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2023-09-04 22:00:00+00:00,short_pullback_restart,-7.42540546,-0.021052578539344193,-7.42540546,-0.021052578539344193,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2023-11-07 00:00:00+00:00,long_1d_center_compression,-7.04014738,-0.020967051464674365,-7.04014738,-0.020967051464674365,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2024-06-14 16:05:00+00:00,short_pullback_restart,-0.29352868,-0.0010724784448696634,-0.29352868,-0.0010724784448696634,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2024-06-19 15:00:00+00:00,short_pullback_restart,-8.56581869,-0.04324826871187089,-8.57108672,-0.04324826870594374,-0.005268029999999868,loss_to_less_loss,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2024-06-27 06:00:00+00:00,short_compression_breakdown,-8.36503545,-0.031770294398113255,-8.36887615,-0.03177029441406166,-0.003840699999999586,loss_to_more_loss,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2024-07-10 01:00:00+00:00,short_pullback_restart,-8.42115874,-0.03357716022323605,-8.42115874,-0.03357716022323605,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2024-08-03 16:00:00+00:00,short_pullback_restart,14.97797356,0.07498119795834615,14.98341142,0.07496695639185773,0.005437859999998906,profit_to_less_profit,trailing_stop_loss,trailing_stop_loss,1,1,2,2
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2024-10-29 00:00:00+00:00,long_1d_center_compression,30.146365239999998,0.0748498573398035,30.154229909999998,0.07483937661540808,0.007864670000000018,profit_to_less_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2025-02-01 20:00:00+00:00,short_compression_breakdown,42.05665764,0.19760980713130613,33.27030038,0.15632572843923273,-8.786357259999996,bigwin_less_profit,partial_exit,trailing_stop_loss,3,3,4,4
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2025-03-09 03:00:00+00:00,short_compression_breakdown,20.12009392,0.07502447220626055,20.88920306,0.07502514869116175,0.7691091400000012,profit_to_more_profit,trailing_stop_loss,trailing_stop_loss,1,1,2,2
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2025-06-04 14:00:00+00:00,short_pullback_restart,0.05630761,0.00015984660467614585,0.0583908,0.0001598465834372003,0.0020831899999999987,profit_to_less_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2025-06-12 16:00:00+00:00,short_compression_breakdown,33.29047293,0.11654985770049031,34.91146697,0.11785703984778957,1.6209940399999994,bigwin_more_profit,trailing_stop_loss,trailing_stop_loss,2,2,3,3
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2025-09-01 00:00:00+00:00,short_pullback_restart,0.06122437,0.00012953983148285053,0.06349193,0.00012953981259158814,0.002267560000000002,profit_to_less_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2025-11-06 06:00:00+00:00,short_pullback_restart,0.03140484,8.855775809487462e-05,0.0326077,8.85577529564337e-05,0.00120286,profit_to_less_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2025-11-19 06:00:00+00:00,short_pullback_restart,0.03308753,0.00012205847524852616,0.03434692,0.00012205848606946672,0.001259390000000006,profit_to_more_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,DOGE/USDT:USDT,2025-12-07 14:00:00+00:00,short_pullback_restart,0.0081216,1.361126326242939e-05,0.0084318,1.3611263262429391e-05,0.00031020000000000006,profit_to_more_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2023-08-02 15:00:00+00:00,short_pullback_restart,-0.11730039,-0.0003464629838291412,-0.11730039,-0.0003464629838291412,0.0,same,stale_loss_72h,stale_loss_72h,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2023-08-17 15:00:00+00:00,short_pullback_restart,15.36835732,0.049122786869939934,15.36835732,0.049122786869939934,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2023-08-24 15:00:00+00:00,short_pullback_restart,-3.25691529,-0.009128082323787043,-3.25691529,-0.009128082323787043,0.0,same,stale_loss_72h,stale_loss_72h,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2023-09-01 15:00:00+00:00,short_compression_breakdown,-0.18283509,-0.0005148530379058603,-0.18283509,-0.0005148530379058603,0.0,same,stale_loss_72h,stale_loss_72h,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2023-10-12 10:00:00+00:00,short_pullback_restart,-6.86649557,-0.019902485915930454,-6.86649557,-0.019902485915930454,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2023-11-10 00:00:00+00:00,long_1d_center_compression,-7.3152735,-0.021661210467422,-7.3152735,-0.021661210467422,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2023-12-05 00:00:00+00:00,long_1d_center_compression,-7.14616422,-0.021082396203979042,-7.14616422,-0.021082396203979042,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2024-01-29 14:00:00+00:00,short_pullback_restart,-5.77264479,-0.01716158049161727,-5.77264479,-0.01716158049161727,0.0,same,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2024-05-10 15:00:00+00:00,short_pullback_restart,0.11183251,0.0005525718415154928,0.11183251,0.0005525718415154928,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2024-06-21 09:00:00+00:00,short_compression_breakdown,-8.40251765,-0.02480836696361732,-8.40251765,-0.02480836696361732,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2024-07-04 02:00:00+00:00,short_compression_breakdown,16.90032815,0.08105640029151072,16.90032815,0.08105640029151072,0.0,same,trailing_stop_loss,trailing_stop_loss,1,1,2,2
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2024-07-07 08:00:00+00:00,short_pullback_restart,0.08301306,0.00027657389424387384,0.08301306,0.00027657389424387384,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2024-09-03 09:00:00+00:00,short_pullback_restart,22.68290909,0.07506437065288481,22.68290909,0.07506437065288481,0.0,same,trailing_stop_loss,trailing_stop_loss,1,1,2,2
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-01-28 17:00:00+00:00,short_pullback_restart,0.0371712,9.840413203702896e-05,0.0371712,9.840413203702896e-05,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-02-01 20:00:00+00:00,short_compression_breakdown,53.66044341,0.19767748352399467,53.66044341,0.19767748352399467,0.0,same,partial_exit,partial_exit,3,3,4,4
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-04-05 13:00:00+00:00,short_pullback_restart,55.53036949,0.11622736286697803,58.14817199,0.11772340904094847,2.6178025000000034,bigwin_more_profit,trailing_stop_loss,trailing_stop_loss,2,2,3,3
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-06-11 00:00:00+00:00,long_1d_center_compression,-10.20155989,-0.021176824122746612,-10.55950936,-0.02117682412309845,-0.35794946999999944,loss_to_more_loss,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-07-10 00:00:00+00:00,long_1d_center_compression,86.09980334,0.17370590849409467,89.38202319999999,0.17354124112495706,3.282219859999998,bigwin_less_profit,swing_exit_long_1d,swing_exit_long_1d,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-08-08 00:00:00+00:00,long_1d_center_compression,68.58375439,0.12709429940228129,71.36484686,0.12762395619988928,2.7810924700000044,bigwin_more_profit,swing_exit_long_1d,swing_exit_long_1d,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-09-13 00:00:00+00:00,long_1d_center_compression,-11.53015671,-0.021272756377397284,-11.93120564,-0.02127275637910272,-0.40104892999999997,loss_to_more_loss,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-10-21 05:00:00+00:00,short_compression_breakdown,-12.13432881,-0.042621478136970224,-12.62626106,-0.04262147814016338,-0.4919322499999996,loss_to_more_loss,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-10-29 16:00:00+00:00,short_compression_breakdown,0.0216322,4.214559173819359e-05,0.0224642,4.214557730648676e-05,0.0008319999999999994,profit_to_less_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-10-30 13:00:00+00:00,short_compression_breakdown,-0.00945179,-2.950409583740978e-05,-0.00990187,-2.9504080229733438e-05,-0.00045008000000000027,loss_to_less_loss,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-11-06 13:00:00+00:00,short_pullback_restart,0.00063221,1.834304598996675e-06,0.00065677,1.834327376472915e-06,2.4559999999999968e-05,profit_to_more_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2025-11-20 16:00:00+00:00,short_pullback_restart,23.757568199999998,0.07887367566312894,24.68923754,0.07887367565937053,0.9316693400000027,profit_to_less_profit,trailing_stop_loss,trailing_stop_loss,1,1,2,2
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,ETH/USDT:USDT,2026-01-25 04:00:00+00:00,short_pullback_restart,0.02708182,4.5375795554163364e-05,0.02814908,4.537578936034376e-05,0.0010672600000000004,profit_to_less_profit,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2023-06-19 11:00:00+00:00,short_compression_breakdown,-6.9212246,-0.025567502156155036,-6.9212246,-0.025567502156155036,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2023-08-21 11:00:00+00:00,short_pullback_restart,0.05106105,0.0001414494731068272,0.05106105,0.0001414494731068272,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-02-12 00:00:00+00:00,long_1d_center_compression,-0.02061304,-5.845147012627458e-05,-0.02061304,-5.845147012627458e-05,0.0,same,trailing_stop_loss,trailing_stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-04-27 17:00:00+00:00,short_compression_breakdown,-8.81015779,-0.03309540787113439,-8.8147488,-0.033095407852351856,-0.004591010000000395,loss_to_less_loss,stop_loss,stop_loss,0,0,1,1
DualTrendCombinedShortPullbackShapePartialLadderA1FourStepPostTp1LooseA1Roi50Strategy,LINK/USDT:USDT,2024-04-28 23:00:00+00:00,short_pullback_restart,22.29406587,0.07467317949873753,22.29406587,0.07467317949873753,0.0,same,trailing_stop_loss,trailing_stop_loss,1,1,2,2
