pair,open_date,close_date,side,entry_tag,profit_abs,profit_ratio,duration,open_rate,close_rate,is_short,stake_amount,max_open_trades_config
SOL/USDT:USDT,2023-09-01 15:00:00+00:00,2023-09-04 03:00:00+00:00,short,short_compression_breakdown,-7.84673411,-0.03148533335723555,3600,19.374,19.96,True,249.34338,3
XRP/USDT:USDT,2023-09-01 15:00:00+00:00,2023-09-04 03:00:00+00:00,short,short_compression_breakdown,-7.39109693,-0.020992223483958305,3600,0.5013,0.5112,True,352.26351,3
ETH/USDT:USDT,2023-09-01 15:00:00+00:00,2023-09-04 18:00:00+00:00,short,short_compression_breakdown,-0.36357009,-0.0010332719025842809,4500,1629.81,1629.76,True,352.03896,3
DOGE/USDT:USDT,2023-09-04 22:00:00+00:00,2023-09-05 02:00:00+00:00,short,short_pullback_restart,-7.29830747,-0.021052578549672095,240,0.06227,0.06352,True,346.8439,3
BTC/USDT:USDT,2023-09-04 22:00:00+00:00,2023-09-06 17:00:00+00:00,short,short_pullback_restart,-4.44146419,-0.013319072265917425,2580,25664.1,25981.6,True,333.6333,3
XRP/USDT:USDT,2023-09-06 15:00:00+00:00,2023-09-07 21:00:00+00:00,short,short_pullback_restart,-4.99553516,-0.014516404810934108,1800,0.4987,0.5056,True,344.30248,3
SUI/USDT:USDT,2023-09-11 09:00:00+00:00,2023-09-14 10:00:00+00:00,short,short_compression_breakdown,-0.32414622,-0.0021336766482857672,4380,0.4379,0.438,True,151.99509,3
SUI/USDT:USDT,2023-09-17 17:00:00+00:00,2023-09-18 22:00:00+00:00,short,short_compression_breakdown,-6.15958576,-0.02490075160268316,1740,0.4392,0.4498,True,247.4892,3
ADA/USDT:USDT,2023-09-26 16:00:00+00:00,2023-09-27 11:00:00+00:00,short,short_pullback_restart,-3.5698265,-0.0105471633884907,1140,0.2445,0.2469,True,338.6325,3
XRP/USDT:USDT,2023-10-12 09:00:00+00:00,2023-10-13 20:00:00+00:00,short,short_pullback_restart,-7.3982703,-0.02818383273452098,2100,0.4763,0.4894,True,262.63182,3
ETH/USDT:USDT,2023-10-12 10:00:00+00:00,2023-10-13 21:00:00+00:00,short,short_pullback_restart,-6.71322558,-0.019902485917121612,2100,1540.98,1570.34,True,337.47462,3
SUI/USDT:USDT,2023-10-09 09:00:00+00:00,2023-10-17 13:00:00+00:00,short,short_pullback_restart,28.83655931,0.10000254695332346,11760,0.429,0.3855,True,288.5025,3
ADA/USDT:USDT,2023-11-03 00:00:00+00:00,2023-11-03 01:00:00+00:00,long,long_1d_center_compression,-7.15081025,-0.020875481253971623,60,0.3233,0.3169,False,342.3747,3
DOGE/USDT:USDT,2023-11-07 00:00:00+00:00,2023-11-07 00:00:00+00:00,long,long_1d_center_compression,-7.13634616,-0.020967051464794807,0,0.07643,0.07491,False,340.18993,3
BTC/USDT:USDT,2023-10-24 00:00:00+00:00,2023-11-09 02:00:00+00:00,long,long_1d_center_compression,33.0904137,0.09999962738592003,23160,33074.0,36587.2,False,330.74,3
ETH/USDT:USDT,2023-11-10 00:00:00+00:00,2023-11-10 12:00:00+00:00,long,long_1d_center_compression,-7.54531354,-0.02166121044683879,720,2122.92,2080.47,False,348.15888,3
BTC/USDT:USDT,2023-11-10 00:00:00+00:00,2023-11-14 01:00:00+00:00,long,long_1d_center_compression,-5.10566745,-0.015441695358742631,5820,36719.6,36270.3,False,330.4764,3
NEAR/USDT:USDT,2023-12-03 00:00:00+00:00,2023-12-03 04:00:00+00:00,long,long_1d_center_compression,-7.21483345,-0.02097012581701798,240,2.011,1.971,False,343.881,3
ETH/USDT:USDT,2023-12-05 00:00:00+00:00,2023-12-05 07:00:00+00:00,long,long_1d_center_compression,-7.19348981,-0.021082396201455873,420,2243.67,2198.79,False,341.03784,3
BTC/USDT:USDT,2024-01-03 00:00:00+00:00,2024-01-03 11:00:00+00:00,long,long_1d_center_compression,-6.72809798,-0.021358001854785612,660,44979.7,44080.3,False,314.8579,3
ZEC/USDT:USDT,2023-12-31 21:00:00+00:00,2024-01-03 12:00:00+00:00,short,short_pullback_restart,17.82267256,0.0999092848145256,3780,27.77,25.05,True,178.47779,3
BTC/USDT:USDT,2024-01-19 17:00:00+00:00,2024-01-19 18:00:00+00:00,short,short_compression_breakdown,-6.367124,-0.0315294722142182,60,40408.6,41641.0,True,202.043,3
XRP/USDT:USDT,2024-01-19 15:00:00+00:00,2024-01-20 23:00:00+00:00,short,short_compression_breakdown,-5.6993406,-0.016593796089844803,1920,0.5445,0.5532,True,343.63395,3
ADA/USDT:USDT,2024-01-18 11:00:00+00:00,2024-01-21 12:00:00+00:00,short,short_pullback_restart,-0.76910499,-0.0028302623070878647,4380,0.5159,0.5173,True,271.8793,3
NEAR/USDT:USDT,2024-01-21 16:00:00+00:00,2024-01-22 15:00:00+00:00,short,short_pullback_restart,23.98115651,0.09997022156616073,1380,2.963,2.665,True,240.003,3
ADA/USDT:USDT,2024-01-22 20:00:00+00:00,2024-01-26 12:00:00+00:00,short,short_compression_breakdown,-0.4115386,-0.0022064272184663856,5280,0.4822,0.4833,True,186.6114,3
BTC/USDT:USDT,2024-01-22 02:00:00+00:00,2024-01-26 15:00:00+00:00,short,short_pullback_restart,-1.65323326,-0.004998501985260918,6540,41363.9,41581.1,True,330.9112,3
ETH/USDT:USDT,2024-01-29 14:00:00+00:00,2024-01-29 16:00:00+00:00,short,short_pullback_restart,-5.92658198,-0.01716158047887621,120,2243.59,2280.04,True,345.51286,3
XRP/USDT:USDT,2024-01-22 00:00:00+00:00,2024-01-31 14:00:00+00:00,short,short_pullback_restart,33.92511114,0.10006139861597263,13800,0.5465,0.4928,True,339.21255,3
ZEC/USDT:USDT,2024-02-04 23:00:00+00:00,2024-02-06 23:00:00+00:00,short,short_compression_breakdown,29.68355745,0.10016427368009344,2880,21.4,19.25,True,296.497,3
BTC/USDT:USDT,2024-02-08 00:00:00+00:00,2024-02-12 15:00:00+00:00,long,long_1d_center_compression,35.47862313,0.09999958456846775,6660,44326.3,48864.2,False,354.6104,3
SOL/USDT:USDT,2024-02-09 00:00:00+00:00,2024-02-13 00:00:00+00:00,long,long_1d_center_compression,32.68852836,0.10000072313964938,5760,102.742,113.259,False,326.71956,3
BNB/USDT:USDT,2024-02-09 00:00:00+00:00,2024-02-15 10:00:00+00:00,long,long_1d_center_compression,36.64814827,0.09999381240312004,9240,318.54,347.22,False,366.321,3
BTC/USDT:USDT,2024-02-27 00:00:00+00:00,2024-02-28 13:00:00+00:00,long,long_1d_center_compression,38.17695437,0.09999917562201942,2220,54511.7,60123.8,False,381.5819,3
NEAR/USDT:USDT,2024-03-26 00:00:00+00:00,2024-03-27 15:00:00+00:00,long,long_1d_center_compression,-9.51303171,-0.023173964346123305,2340,7.46,7.311,False,410.3,3
SUI/USDT:USDT,2024-03-28 00:00:00+00:00,2024-03-28 00:00:00+00:00,long,long_1d_center_compression,-8.86558658,-0.02146291834938216,0,2.0778,2.0363,False,412.85886,3
BTC/USDT:USDT,2024-04-09 00:00:00+00:00,2024-04-09 07:00:00+00:00,long,long_1d_center_compression,-7.59676278,-0.02118623431875916,420,71678.3,70244.9,False,358.3915,3
ZEC/USDT:USDT,2024-04-12 14:00:00+00:00,2024-04-12 18:00:00+00:00,short,short_pullback_restart,26.83225,0.09981288234837228,240,26.24,23.6,True,268.96,3
BTC/USDT:USDT,2024-04-25 11:00:00+00:00,2024-04-25 17:00:00+00:00,short,short_compression_breakdown,-8.59375245,-0.022588977327449064,360,63438.4,64807.3,True,380.6304,3
XRP/USDT:USDT,2024-04-25 11:00:00+00:00,2024-04-25 20:00:00+00:00,short,short_compression_breakdown,-8.39189055,-0.029559887959127614,540,0.5169,0.5317,True,284.03655,3
LINK/USDT:USDT,2024-04-27 17:00:00+00:00,2024-04-27 18:00:00+00:00,short,short_compression_breakdown,-9.05807259,-0.0330954078340834,60,13.879,14.324,True,273.83267,3
ADA/USDT:USDT,2024-04-25 11:00:00+00:00,2024-04-28 12:00:00+00:00,short,short_compression_breakdown,-1.96062422,-0.008594529162049816,4380,0.4639,0.4676,True,228.2388,3
LINK/USDT:USDT,2024-04-28 23:00:00+00:00,2024-05-01 08:00:00+00:00,short,short_pullback_restart,30.65228594,0.10002311685222857,3420,13.861,12.464,True,306.60532,3
XRP/USDT:USDT,2024-04-30 09:00:00+00:00,2024-05-01 19:00:00+00:00,short,short_pullback_restart,-8.92712687,-0.03981931525635797,2040,0.5009,0.5204,True,224.30302,3
SUI/USDT:USDT,2024-05-05 02:00:00+00:00,2024-05-05 14:00:00+00:00,short,short_compression_breakdown,-7.41760552,-0.030794884466379444,720,1.0687,1.1006,True,240.99185,3
ADA/USDT:USDT,2024-05-08 00:00:00+00:00,2024-05-08 14:00:00+00:00,short,short_compression_breakdown,-8.96616751,-0.03481574549337039,840,0.4412,0.4561,True,257.6608,3
BTC/USDT:USDT,2024-05-08 23:00:00+00:00,2024-05-09 22:00:00+00:00,short,short_compression_breakdown,-8.63036954,-0.028205579528708738,1380,61226.8,62900.8,True,306.134,3
LINK/USDT:USDT,2024-05-11 21:00:00+00:00,2024-05-13 08:00:00+00:00,short,short_pullback_restart,-8.96322414,-0.022643723059352947,2100,13.357,13.649,True,396.03505,3
ETH/USDT:USDT,2024-05-10 15:00:00+00:00,2024-05-13 16:00:00+00:00,short,short_pullback_restart,-1.8453505,-0.008987741956741629,4380,2934.59,2960.21,True,205.4213,3
XRP/USDT:USDT,2024-05-10 15:00:00+00:00,2024-05-13 16:00:00+00:00,short,short_pullback_restart,-4.00427664,-0.017930055557315666,4380,0.5002,0.509,True,223.43934,3
SUI/USDT:USDT,2024-06-02 10:00:00+00:00,2024-06-02 14:00:00+00:00,short,short_pullback_restart,-9.00028322,-0.0224773747239221,240,1.0114,1.0331,True,400.61554,3
ADA/USDT:USDT,2024-06-02 18:00:00+00:00,2024-06-03 06:00:00+00:00,short,short_pullback_restart,-8.5213754,-0.022944595893452345,720,0.445,0.4548,True,371.575,3
BNB/USDT:USDT,2024-06-04 00:00:00+00:00,2024-06-05 00:00:00+00:00,long,long_1d_center_compression,38.88295192,0.09999536903316386,1440,626.86,690.63,False,388.6532,3
SOL/USDT:USDT,2024-06-06 00:00:00+00:00,2024-06-06 19:00:00+00:00,long,long_1d_center_compression,-8.75853905,-0.021541771658136716,1140,173.667,170.195,False,406.38078,3
ADA/USDT:USDT,2024-06-10 07:00:00+00:00,2024-06-10 09:00:00+00:00,short,short_pullback_restart,-8.31480664,-0.020555274177838888,120,0.438,0.4466,True,404.712,3
TAO/USDT:USDT,2024-06-10 05:00:00+00:00,2024-06-11 15:00:00+00:00,short,short_pullback_restart,24.68889812,0.10000405155596895,2040,356.94,321.06,True,247.00248,3
XRP/USDT:USDT,2024-06-13 16:00:00+00:00,2024-06-15 19:00:00+00:00,short,short_compression_breakdown,-8.24831509,-0.020094414128684124,3060,0.4805,0.49,True,410.68335,3
SOL/USDT:USDT,2024-06-13 16:00:00+00:00,2024-06-16 17:00:00+00:00,short,short_compression_breakdown,-1.94855483,-0.009764568017447626,4380,146.804,148.222,True,199.65344,3
LINK/USDT:USDT,2024-06-13 16:00:00+00:00,2024-06-16 20:00:00+00:00,short,short_compression_breakdown,-0.12476053,-0.0005518304382476209,4560,15.1,15.105,True,226.198,3
DOGE/USDT:USDT,2024-06-19 15:00:00+00:00,2024-06-20 11:00:00+00:00,short,short_pullback_restart,-8.91350875,-0.043248268723866584,1200,0.12187,0.12701,True,206.20404,3
ETH/USDT:USDT,2024-06-21 09:00:00+00:00,2024-06-21 20:00:00+00:00,short,short_compression_breakdown,-8.74547755,-0.02480836695203892,660,3457.82,3540.41,True,352.69764,3
SOL/USDT:USDT,2024-06-21 09:00:00+00:00,2024-06-21 23:00:00+00:00,short,short_compression_breakdown,-8.82572362,-0.03968386919352621,840,130.124,135.158,True,222.51204,3
TAO/USDT:USDT,2024-06-22 20:00:00+00:00,2024-06-23 04:00:00+00:00,short,short_pullback_restart,-8.73634064,-0.033857752666837444,480,277.89,287.03,True,258.15981,3
DOGE/USDT:USDT,2024-06-27 06:00:00+00:00,2024-06-27 13:00:00+00:00,short,short_compression_breakdown,-8.70685738,-0.03177029441233686,420,0.12095,0.12468,True,274.19365,3
XRP/USDT:USDT,2024-06-26 11:00:00+00:00,2024-06-28 07:00:00+00:00,short,short_pullback_restart,-6.58935732,-0.016693072749775374,2640,0.471,0.4786,True,394.9335,3
SUI/USDT:USDT,2024-06-29 23:00:00+00:00,2024-06-30 13:00:00+00:00,short,short_pullback_restart,-8.57780859,-0.029192905273727626,840,0.7829,0.8051,True,293.97895,3
XRP/USDT:USDT,2024-06-29 23:00:00+00:00,2024-06-30 22:00:00+00:00,short,short_pullback_restart,-4.58774529,-0.011781398280441936,1380,0.4719,0.4771,True,389.60064,3
BTC/USDT:USDT,2024-06-21 09:00:00+00:00,2024-07-01 02:00:00+00:00,short,short_compression_breakdown,0.39378284,0.0012386654109025664,13980,63613.6,63631.9,True,318.068,3
ETH/USDT:USDT,2024-07-04 02:00:00+00:00,2024-07-05 02:00:00+00:00,short,short_compression_breakdown,21.81235975,0.09999983222384455,1440,3209.31,2886.43,True,218.23308,3
BNB/USDT:USDT,2024-07-04 02:00:00+00:00,2024-07-05 02:00:00+00:00,short,short_compression_breakdown,17.7242307,0.1000086695622061,1440,537.32,483.1,True,177.3156,3
ADA/USDT:USDT,2024-07-07 14:00:00+00:00,2024-07-08 08:00:00+00:00,short,short_pullback_restart,-8.70460822,-0.04562781449403507,1080,0.3561,0.372,True,190.8696,3
ETH/USDT:USDT,2024-07-07 08:00:00+00:00,2024-07-08 09:00:00+00:00,short,short_pullback_restart,-8.71854665,-0.027930294702300927,1500,3002.98,3084.59,True,312.30992,3
DOGE/USDT:USDT,2024-07-10 01:00:00+00:00,2024-07-10 04:00:00+00:00,short,short_pullback_restart,-8.67375793,-0.03357716024317224,180,0.10601,0.10946,True,258.45238,3
LINK/USDT:USDT,2024-07-11 04:00:00+00:00,2024-07-11 12:00:00+00:00,short,short_pullback_restart,-8.58815285,-0.0350167375273137,480,12.616,13.046,True,245.3812,3
LINK/USDT:USDT,2024-07-25 19:00:00+00:00,2024-07-26 02:00:00+00:00,short,short_compression_breakdown,-8.37687506,-0.04491318892879746,420,12.583,13.134,True,186.60589,3
SUI/USDT:USDT,2024-07-30 15:00:00+00:00,2024-08-02 15:00:00+00:00,short,short_compression_breakdown,23.04315778,0.10004388939399775,4320,0.7249,0.6518,True,230.44571,3
LINK/USDT:USDT,2024-07-31 17:00:00+00:00,2024-08-03 01:00:00+00:00,short,short_compression_breakdown,24.52354035,0.1000349907247035,3360,12.998,11.687,True,245.27226,3
DOGE/USDT:USDT,2024-08-03 16:00:00+00:00,2024-08-04 17:00:00+00:00,short,short_pullback_restart,21.46038155,0.1000197937983048,1500,0.11054,0.0994,True,214.66868,3
BNB/USDT:USDT,2024-08-03 16:00:00+00:00,2024-08-05 00:00:00+00:00,short,short_pullback_restart,31.910817,0.0999930482952648,1920,532.15,478.46,True,319.29,3
BNB/USDT:USDT,2024-08-07 15:00:00+00:00,2024-08-08 15:00:00+00:00,short,short_pullback_restart,-9.15032465,-0.04681628999844298,1440,476.95,498.78,True,195.5495,3
NEAR/USDT:USDT,2024-08-19 00:00:00+00:00,2024-08-20 00:00:00+00:00,short,short_pullback_restart,-8.92058454,-0.045804706510299026,1440,3.897,4.071,True,194.85,3
ZEC/USDT:USDT,2024-08-31 16:00:00+00:00,2024-09-01 22:00:00+00:00,short,short_pullback_restart,41.22620402,0.09994976546399197,1800,32.53,29.26,True,412.67558,3
ADA/USDT:USDT,2024-08-30 12:00:00+00:00,2024-09-04 00:00:00+00:00,short,short_pullback_restart,27.19536634,0.10012449181646425,6480,0.3511,0.3157,True,271.7514,3
ETH/USDT:USDT,2024-09-03 09:00:00+00:00,2024-09-06 17:00:00+00:00,short,short_pullback_restart,32.71503941,0.09999922128164683,4800,2498.6,2247.47,True,327.3166,3
BNB/USDT:USDT,2024-08-31 17:00:00+00:00,2024-09-06 18:00:00+00:00,short,short_pullback_restart,41.03771571,0.09999324135741443,8700,533.26,479.43,True,410.6102,3
BTC/USDT:USDT,2024-09-05 04:00:00+00:00,2024-09-09 20:00:00+00:00,short,short_pullback_restart,-0.18688405,-0.000545721290209123,6720,57104.1,57060.1,True,342.6246,3
XRP/USDT:USDT,2024-09-29 00:00:00+00:00,2024-10-01 15:00:00+00:00,long,long_1d_center_compression,-10.09390662,-0.021843481165581713,3780,0.6137,0.6014,False,461.87062,3
ZEC/USDT:USDT,2024-09-30 16:00:00+00:00,2024-10-03 08:00:00+00:00,short,short_compression_breakdown,23.25568688,0.09995844197180329,3840,27.89,25.1,True,232.76994,3
XRP/USDT:USDT,2024-10-09 21:00:00+00:00,2024-10-10 12:00:00+00:00,short,short_pullback_restart,-10.28070083,-0.02455980255174623,900,0.5224,0.5348,True,418.80808,3
ADA/USDT:USDT,2024-10-09 13:00:00+00:00,2024-10-11 13:00:00+00:00,short,short_compression_breakdown,-10.06876069,-0.025505622512226177,2880,0.3399,0.3483,True,394.9638,3
LINK/USDT:USDT,2024-10-09 21:00:00+00:00,2024-10-11 15:00:00+00:00,short,short_compression_breakdown,-10.10717399,-0.039410126243025735,2520,10.422,10.825,True,256.58964,3
LINK/USDT:USDT,2024-10-13 15:00:00+00:00,2024-10-14 13:00:00+00:00,short,short_pullback_restart,-9.95521175,-0.03514096918451434,1320,10.724,11.093,True,283.43532,3
SOL/USDT:USDT,2024-10-21 00:00:00+00:00,2024-10-21 13:00:00+00:00,long,long_1d_center_compression,-9.57786093,-0.021177775107190162,780,167.42,164.072,False,452.034,3
XRP/USDT:USDT,2024-10-23 08:00:00+00:00,2024-10-29 02:00:00+00:00,short,short_compression_breakdown,4.40601916,0.009815148066825076,8280,0.5264,0.5216,True,449.12448,3
DOGE/USDT:USDT,2024-10-29 00:00:00+00:00,2024-10-29 16:00:00+00:00,long,long_1d_center_compression,41.47454494,0.100008998849374,960,0.16141,0.17778,False,414.50088,3
BTC/USDT:USDT,2024-10-29 00:00:00+00:00,2024-11-02 00:00:00+00:00,long,long_1d_center_compression,-3.6398606,-0.008669447099605983,5760,69939.9,69495.4,False,419.6394,3
XRP/USDT:USDT,2024-11-03 03:00:00+00:00,2024-11-04 10:00:00+00:00,short,short_pullback_restart,-10.28080009,-0.024463074778489188,1860,0.5002,0.5121,True,420.46812,3
TAO/USDT:USDT,2024-11-02 13:00:00+00:00,2024-11-04 21:00:00+00:00,short,short_pullback_restart,27.07376043,0.10000776838288446,3360,451.42,406.17,True,270.852,3
NEAR/USDT:USDT,2024-11-02 13:00:00+00:00,2024-11-05 15:00:00+00:00,short,short_compression_breakdown,-4.81512932,-0.016404932470594016,4440,3.864,3.924,True,293.664,3
XRP/USDT:USDT,2024-11-23 00:00:00+00:00,2024-11-23 01:00:00+00:00,long,long_1d_center_compression,46.79668642,0.09998228741136511,60,1.4739,1.6232,False,467.81586,3
BNB/USDT:USDT,2024-11-24 00:00:00+00:00,2024-11-24 12:00:00+00:00,long,long_1d_center_compression,-10.35829685,-0.02148680462334518,720,651.13,638.11,False,481.8362,3
BTC/USDT:USDT,2024-11-22 00:00:00+00:00,2024-11-24 15:00:00+00:00,long,long_1d_center_compression,-8.59833651,-0.02184181931875102,3780,98366.8,96399.5,False,393.4672,3
XRP/USDT:USDT,2024-11-30 00:00:00+00:00,2024-11-30 00:00:00+00:00,long,long_1d_center_compression,-10.06827231,-0.021074695137638096,0,1.8019,1.7659,False,477.5035,3
ADA/USDT:USDT,2024-12-03 00:00:00+00:00,2024-12-03 03:00:00+00:00,long,long_1d_center_compression,47.32611587,0.10000208162129634,180,1.2036,1.3258,False,473.0148,3
SOL/USDT:USDT,2024-12-18 20:00:00+00:00,2024-12-19 19:00:00+00:00,short,short_compression_breakdown,28.12139137,0.10000227156082668,1380,211.54,190.187,True,281.3482,3
NEAR/USDT:USDT,2024-12-30 14:00:00+00:00,2025-01-01 20:00:00+00:00,short,short_pullback_restart,-10.10359501,-0.04656067899545999,3240,5.049,5.281,True,217.107,3
BTC/USDT:USDT,2025-01-12 10:00:00+00:00,2025-01-12 15:00:00+00:00,short,short_pullback_restart,-6.4322755,-0.013713093875017578,300,93859.1,95051.1,True,469.2955,3
TAO/USDT:USDT,2025-01-15 10:00:00+00:00,2025-01-15 13:00:00+00:00,short,short_pullback_restart,-10.81308283,-0.049952368146327926,180,404.06,423.84,True,216.57616,3
NEAR/USDT:USDT,2025-01-15 10:00:00+00:00,2025-01-15 13:00:00+00:00,short,short_pullback_restart,-10.658898,-0.04270885442721361,180,4.896,5.1,True,249.696,3
SUI/USDT:USDT,2025-01-26 21:00:00+00:00,2025-01-27 05:00:00+00:00,short,short_pullback_restart,39.37516336,0.10000595745271601,480,4.0779,3.6667,True,393.92514,3
ZEC/USDT:USDT,2025-01-26 22:00:00+00:00,2025-01-27 07:00:00+00:00,short,short_pullback_restart,38.36141897,0.10004747689544032,540,45.91,41.28,True,383.62396,3
NEAR/USDT:USDT,2025-01-26 22:00:00+00:00,2025-01-27 07:00:00+00:00,short,short_pullback_restart,30.86964998,0.10008974355021204,540,4.898,4.403,True,308.574,3
BNB/USDT:USDT,2025-01-28 22:00:00+00:00,2025-01-29 04:00:00+00:00,short,short_pullback_restart,-11.58273025,-0.02697160292525803,360,661.01,678.16,True,429.6565,3
ETH/USDT:USDT,2025-01-28 17:00:00+00:00,2025-01-30 09:00:00+00:00,short,short_pullback_restart,-11.39184825,-0.025485540357887193,2400,3149.41,3227.62,True,447.21622,3
DOGE/USDT:USDT,2025-02-01 20:00:00+00:00,2025-02-02 16:00:00+00:00,short,short_compression_breakdown,24.96705573,0.10000335687011892,1200,0.31499,0.28323,True,249.78707,3
ETH/USDT:USDT,2025-02-01 20:00:00+00:00,2025-02-02 22:00:00+00:00,short,short_compression_breakdown,31.93629056,0.10000146061676235,1560,3195.18,2873.41,True,319.518,3
SOL/USDT:USDT,2025-02-05 16:00:00+00:00,2025-02-09 02:00:00+00:00,short,short_compression_breakdown,-0.58536089,-0.002016980609207379,4920,201.64,201.82,True,290.3616,3
BTC/USDT:USDT,2025-02-09 14:00:00+00:00,2025-02-10 05:00:00+00:00,short,short_pullback_restart,-8.17165491,-0.017062033967351755,900,95835.5,97377.7,True,479.1775,3
LINK/USDT:USDT,2025-02-06 15:00:00+00:00,2025-02-11 02:00:00+00:00,short,short_pullback_restart,-1.13585986,-0.004498424141821385,6420,19.124,19.192,True,252.62804,3
DOGE/USDT:USDT,2025-02-09 14:00:00+00:00,2025-02-11 02:00:00+00:00,short,short_pullback_restart,-11.64792486,-0.04566127800336434,2160,0.24924,0.26045,True,255.22176,3
SOL/USDT:USDT,2025-02-16 14:00:00+00:00,2025-02-18 06:00:00+00:00,short,short_pullback_restart,36.37930759,0.10000150106814303,2400,190.56,171.252,True,363.9696,3
SUI/USDT:USDT,2025-02-16 14:00:00+00:00,2025-02-18 16:00:00+00:00,short,short_compression_breakdown,38.49815827,0.09999103597216065,3000,3.3265,2.99,True,385.2087,3
DOGE/USDT:USDT,2025-02-18 06:00:00+00:00,2025-02-21 07:00:00+00:00,short,short_compression_breakdown,-1.80172436,-0.005914310948414196,4380,0.25231,0.25354,True,304.79048,3
DOGE/USDT:USDT,2025-02-23 16:00:00+00:00,2025-02-24 22:00:00+00:00,short,short_pullback_restart,39.83197612,0.10000896918695187,1800,0.24063,0.21634,True,398.48328,3
SOL/USDT:USDT,2025-02-24 02:00:00+00:00,2025-02-24 22:00:00+00:00,short,short_compression_breakdown,29.25545254,0.10000002590970676,1200,163.52,147.02,True,292.7008,3
LINK/USDT:USDT,2025-02-24 03:00:00+00:00,2025-02-24 22:00:00+00:00,short,short_pullback_restart,38.50096673,0.09998937513607434,1140,17.26,15.515,True,385.2432,3
ETH/USDT:USDT,2025-02-26 13:00:00+00:00,2025-02-28 01:00:00+00:00,short,short_pullback_restart,37.67575454,0.09999875803631737,2160,2431.94,2187.29,True,376.9507,3
BTC/USDT:USDT,2025-02-26 14:00:00+00:00,2025-02-28 08:00:00+00:00,short,short_pullback_restart,43.55340217,0.10000043549026377,2520,87150.0,78396.2,True,435.75,3
LINK/USDT:USDT,2025-03-02 14:00:00+00:00,2025-03-02 15:00:00+00:00,short,short_pullback_restart,-13.77269187,-0.02492033418283945,60,14.605,14.954,True,552.9453,3
