window,pair,open_date,is_short,enter_tag,baseline_profit_ratio,candidate_profit_ratio,profit_delta_ratio,baseline_exit_reason,candidate_exit_reason,baseline_trade_duration_min,candidate_trade_duration_min,baseline_mfe_ratio,candidate_mfe_ratio
3y,ETH/USDT:USDT,2024-07-04 02:00:00+00:00,True,short_compression_breakdown,0.09999983224045524,0.09999983222384455,-1.6610685049656126e-11,roi,roi,1495,1495,0.11364772017489067,0.11364772017489067
3y,ETH/USDT:USDT,2024-07-07 08:00:00+00:00,True,short_pullback_restart,0.00027657391435974613,0.05378359281301932,0.053507018898659574,trailing_stop_loss,partial_exit,1465,1030,0.06441093695724587,0.05920737041112911
3y,ETH/USDT:USDT,2024-09-03 09:00:00+00:00,True,short_pullback_restart,0.09999922126706882,0.0734806221979327,-0.02651859906913613,roi,partial_exit,4835,965,0.12434076714005426,0.08405246282870626
3y,ETH/USDT:USDT,2025-01-28 17:00:00+00:00,True,short_pullback_restart,9.840413203702896e-05,9.840413203702896e-05,0.0,trailing_stop_loss,trailing_stop_loss,815,815,0.03667215273206059,0.03667215273206059
3y,ETH/USDT:USDT,2025-02-01 20:00:00+00:00,True,short_compression_breakdown,0.10000146062059656,0.10000146062059656,0.0,roi,roi,1590,1590,0.12267177315929079,0.12267177315929079
3y,ETH/USDT:USDT,2025-02-09 22:00:00+00:00,True,short_pullback_restart,-0.04898326403058519,-0.04898326403058519,0.0,stop_loss,stop_loss,950,950,0.010198019801980207,0.010198019801980207
3y,ETH/USDT:USDT,2025-02-26 13:00:00+00:00,True,short_pullback_restart,3.817792511805629e-06,3.817792511805628e-06,-8.470329472543003e-22,trailing_stop_loss,trailing_stop_loss,105,105,0.02687593157932522,0.02687593157932522
3y,ETH/USDT:USDT,2025-04-05 13:00:00+00:00,True,short_pullback_restart,0.10000228228819703,0.053724446766322674,-0.04627783552187436,roi,partial_exit,1785,1710,0.11686761963952774,0.07057793240675103
3y,ETH/USDT:USDT,2025-06-11 00:00:00+00:00,False,long_1d_center_compression,-0.021176824141699947,-0.021176824141699947,0.0,stop_loss,stop_loss,590,590,0.006566657432859557,0.006566657432859557
3y,ETH/USDT:USDT,2025-06-22 14:00:00+00:00,True,short_pullback_restart,4.763595738172571e-05,4.7635941086947655e-05,-1.6294778053997996e-11,trailing_stop_loss,trailing_stop_loss,485,485,0.0416390336333492,0.0416390336333492
3y,ETH/USDT:USDT,2025-07-10 00:00:00+00:00,False,long_1d_center_compression,0.10000094532180981,0.10000094531822183,-3.5879771376201575e-12,roi,roi,5980,5980,0.10269213676387157,0.10269213676387157
3y,ETH/USDT:USDT,2025-08-08 00:00:00+00:00,False,long_1d_center_compression,0.0999988695420999,0.09999886954286523,7.653322420253517e-13,roi,roi,2780,2780,0.10665233855286038,0.10665233855286038
3y,ETH/USDT:USDT,2025-09-13 00:00:00+00:00,False,long_1d_center_compression,-0.021272756369197437,-0.021272756381331404,-1.2133967441929627e-11,stop_loss,stop_loss,1005,1005,0.012138014188612711,0.012138014188612711
3y,ETH/USDT:USDT,2025-10-29 16:00:00+00:00,True,short_compression_breakdown,4.214557791168737e-05,4.21455892563077e-05,1.1344620331847893e-11,trailing_stop_loss,trailing_stop_loss,155,155,0.026007116698267607,0.026007116698267607
3y,ETH/USDT:USDT,2025-10-30 13:00:00+00:00,True,short_compression_breakdown,-2.9504089965214722e-05,-2.95040866564237e-05,3.3087910226113886e-12,trailing_stop_loss,trailing_stop_loss,670,670,0.03751257579465439,0.03751257579465439
3y,ETH/USDT:USDT,2025-11-06 13:00:00+00:00,True,short_pullback_restart,1.8343162046631403e-06,1.8343162046631403e-06,0.0,trailing_stop_loss,trailing_stop_loss,345,345,0.03170416024653311,0.03170416024653311
3y,ETH/USDT:USDT,2025-11-20 16:00:00+00:00,True,short_pullback_restart,0.09999836122729004,0.05191730744811367,-0.048081053779176375,roi,partial_exit,930,185,0.11801411461979439,0.05972360213916006
3y,ETH/USDT:USDT,2026-01-25 04:00:00+00:00,True,short_pullback_restart,4.53757861871523e-05,0.051458903034278185,0.051413527248091034,trailing_stop_loss,partial_exit,2110,995,0.05653071853168834,0.05653071853168834
3y,ETH/USDT:USDT,2026-02-17 15:00:00+00:00,True,short_pullback_restart,-0.032092697142960605,-0.032092697138305794,4.654811258664182e-12,trailing_stop_loss,trailing_stop_loss,95,95,0.0038865779042376314,0.0038865779042376314
3y,ETH/USDT:USDT,2026-06-05 03:00:00+00:00,True,short_pullback_restart,0.10000165664567723,0.051465325729148866,-0.04853633091652836,roi,partial_exit,790,205,0.11870633893919802,0.06608478034407739
3y,ETH/USDT:USDT,2026-06-09 15:00:00+00:00,True,short_pullback_restart,-0.00013437307833726817,-0.00013437306881685239,9.520415787103373e-12,trailing_stop_loss,trailing_stop_loss,1290,1290,0.024866043613707145,0.024866043613707145
3y,LINK/USDT:USDT,2023-06-19 11:00:00+00:00,True,short_compression_breakdown,-0.025567502156155036,-0.025567502156155036,0.0,trailing_stop_loss,trailing_stop_loss,1865,1865,0.02012072434607659,0.02012072434607659
3y,LINK/USDT:USDT,2023-08-21 11:00:00+00:00,True,short_pullback_restart,0.00014144945961120167,0.00014144947310682721,1.349562554265639e-11,trailing_stop_loss,trailing_stop_loss,275,275,0.022666666666666613,0.022666666666666613
3y,LINK/USDT:USDT,2024-02-12 00:00:00+00:00,False,long_1d_center_compression,-5.845146430717799e-05,-5.845147979223916e-05,-1.548506117034004e-11,trailing_stop_loss,trailing_stop_loss,95,95,0.02416513670421283,0.02416513670421283
3y,LINK/USDT:USDT,2024-04-27 17:00:00+00:00,True,short_compression_breakdown,-0.03309540787063885,-0.033095407852351856,1.8286996916749843e-11,stop_loss,stop_loss,60,60,0.0009375450742823421,0.0009375450742823421
3y,LINK/USDT:USDT,2024-04-28 23:00:00+00:00,True,short_pullback_restart,0.10002311685222857,0.05164104259743167,-0.0483820742547969,roi,partial_exit,3440,2235,0.11845396594851931,0.06919160752854059
3y,LINK/USDT:USDT,2024-05-11 21:00:00+00:00,True,short_pullback_restart,0.00019772341035723484,0.00019772340708286158,-3.2743732584269297e-12,trailing_stop_loss,trailing_stop_loss,2025,2025,0.022428046540110103,0.022428046540110103
3y,LINK/USDT:USDT,2024-06-13 16:00:00+00:00,True,short_compression_breakdown,0.00046287526561414636,0.0004628752855806392,1.9966492814573605e-11,trailing_stop_loss,trailing_stop_loss,1445,1445,0.035452238908317835,0.035452238908317835
3y,LINK/USDT:USDT,2024-06-15 21:00:00+00:00,True,short_pullback_restart,-0.019680802586125864,-0.019680802593095476,-6.969612387219826e-12,trailing_stop_loss,trailing_stop_loss,975,975,0.015383558821509435,0.015383558821509435
3y,LINK/USDT:USDT,2024-07-11 04:00:00+00:00,True,short_pullback_restart,-0.03501673752123116,-0.03501673752512266,-3.8914982347648674e-12,stop_loss,stop_loss,510,510,0.0019855452307204757,0.0019855452307204757
3y,LINK/USDT:USDT,2024-07-25 19:00:00+00:00,True,short_compression_breakdown,-0.044913188911531406,-0.04491318894779136,-3.625995337319665e-11,trailing_stop_loss,trailing_stop_loss,445,445,0.009709516931471818,0.009709516931471818
3y,LINK/USDT:USDT,2024-07-31 17:00:00+00:00,True,short_compression_breakdown,-5.798297368839349e-05,-5.798298456922711e-05,-1.0880833621531184e-11,trailing_stop_loss,trailing_stop_loss,1055,1055,0.029463012830666768,0.029463012830666768
3y,LINK/USDT:USDT,2024-10-09 21:00:00+00:00,True,short_compression_breakdown,-0.039410126257144185,-0.03941012624658487,1.0559317309422056e-11,trailing_stop_loss,trailing_stop_loss,2530,2530,0.01747534901884218,0.01747534901884218
3y,LINK/USDT:USDT,2024-10-13 15:00:00+00:00,True,short_pullback_restart,-0.03514096916195636,-0.03514096917781969,-1.58633314817358e-11,stop_loss,stop_loss,1365,1365,0.011698113207547323,0.011698113207547323
3y,LINK/USDT:USDT,2025-02-06 15:00:00+00:00,True,short_pullback_restart,1.3599616936110533e-05,1.359963127117629e-05,1.4335065756028204e-11,trailing_stop_loss,trailing_stop_loss,1100,1100,0.03968685440904651,0.03968685440904651
3y,LINK/USDT:USDT,2025-02-24 03:00:00+00:00,True,short_pullback_restart,0.09998937513612287,0.053653181528465835,-0.046336193607657034,roi,partial_exit,1140,710,0.12523632570571763,0.05831136182475927
3y,LINK/USDT:USDT,2025-03-02 14:00:00+00:00,True,short_pullback_restart,-0.024920334182839454,-0.024920334182839454,0.0,stop_loss,stop_loss,85,85,0.014095264546590824,0.014095264546590824
3y,LINK/USDT:USDT,2025-06-01 10:00:00+00:00,True,short_pullback_restart,-0.03894757597521578,-0.038947575953271994,2.1943787065215048e-11,trailing_stop_loss,trailing_stop_loss,2295,2295,0.006038291605301893,0.006038291605301893
3y,LINK/USDT:USDT,2025-07-01 19:00:00+00:00,True,short_compression_breakdown,-0.03452560028250528,-0.034525600290758025,-8.252745709036446e-12,stop_loss,stop_loss,1210,1210,0.010380622837370401,0.010380622837370401
3y,LINK/USDT:USDT,2026-01-31 09:00:00+00:00,True,short_pullback_restart,0.09995938129709975,0.05651666767017387,-0.04344271362692588,roi,partial_exit,490,490,0.11798653414555949,0.06224614134849715
3y,LINK/USDT:USDT,2026-02-19 14:00:00+00:00,True,short_compression_breakdown,-0.04489717551599378,-0.04489717551939675,-3.402972348354183e-12,stop_loss,stop_loss,1500,1500,0.006836171743823449,0.006836171743823449
3y,LINK/USDT:USDT,2026-02-24 14:00:00+00:00,True,short_compression_breakdown,-0.029624361221815405,-0.029624361220543117,1.2722878306448138e-12,trailing_stop_loss,trailing_stop_loss,670,670,0.0053416149068321594,0.0053416149068321594
3y,LINK/USDT:USDT,2026-06-05 03:00:00+00:00,True,short_pullback_restart,0.09998612579681805,0.05239988550315168,-0.04758624029366637,roi,partial_exit,1530,205,0.11256955343130248,0.06370208702769053
3y,LINK/USDT:USDT,2026-06-07 20:00:00+00:00,True,short_pullback_restart,-0.037000123026377674,-0.0370001230360932,-9.715526994025225e-12,stop_loss,stop_loss,130,130,0.0033042558815754575,0.0033042558815754575
3y,NEAR/USDT:USDT,2023-07-05 11:00:00+00:00,True,short_compression_breakdown,4.069214291639856e-05,4.069214291639856e-05,0.0,trailing_stop_loss,trailing_stop_loss,2705,2705,0.05607476635514019,0.05607476635514019
3y,NEAR/USDT:USDT,2023-07-10 01:00:00+00:00,True,short_compression_breakdown,-0.0397528692566336,-0.0397528692566336,0.0,stop_loss,stop_loss,1130,1130,0.010124610591900174,0.010124610591900174
3y,NEAR/USDT:USDT,2023-07-27 19:00:00+00:00,True,short_pullback_restart,-0.027591380964883075,-0.027591380964883075,0.0,stop_loss,stop_loss,515,515,0.0014792899408284654,0.0014792899408284654
3y,NEAR/USDT:USDT,2023-07-31 20:00:00+00:00,True,short_compression_breakdown,0.0005711158297738142,0.0005711158297738142,0.0,trailing_stop_loss,trailing_stop_loss,565,565,0.03340926347760065,0.03340926347760065
3y,NEAR/USDT:USDT,2023-08-06 14:00:00+00:00,True,short_pullback_restart,0.000857083255307107,0.000857083255307107,0.0,trailing_stop_loss,trailing_stop_loss,2050,2050,0.03384615384615386,0.03384615384615386
3y,NEAR/USDT:USDT,2023-08-21 11:00:00+00:00,True,short_pullback_restart,0.0007587273425816599,0.0007587273425816599,0.0,trailing_stop_loss,trailing_stop_loss,265,265,0.02893309222423124,0.02893309222423124
3y,NEAR/USDT:USDT,2023-08-22 18:00:00+00:00,True,short_pullback_restart,-0.03373076183868501,-0.03373076183868501,0.0,stop_loss,stop_loss,165,165,0.008241758241758212,0.008241758241758212
3y,NEAR/USDT:USDT,2023-12-03 00:00:00+00:00,False,long_1d_center_compression,-0.02097012580148308,-0.020970125814554815,-1.3071734666914026e-11,stop_loss,stop_loss,285,285,0.001491795126802531,0.001491795126802531
3y,NEAR/USDT:USDT,2024-01-21 16:00:00+00:00,True,short_pullback_restart,0.09997022156361883,0.05267353913042856,-0.04729668243319027,roi,partial_exit,1400,1100,0.11307287753568751,0.05859235441229016
3y,NEAR/USDT:USDT,2024-03-26 00:00:00+00:00,False,long_1d_center_compression,-0.002149423004712518,-0.002149422997494672,7.21784567878081e-12,trailing_stop_loss,trailing_stop_loss,1975,1975,0.08713136729222515,0.08713136729222515
3y,NEAR/USDT:USDT,2024-08-19 00:00:00+00:00,True,short_pullback_restart,-0.045804706510299026,-0.045804706510299026,0.0,stop_loss,stop_loss,1470,1470,0.01749347258485634,0.01749347258485634
3y,NEAR/USDT:USDT,2024-11-02 13:00:00+00:00,True,short_compression_breakdown,0.00017478594511527296,0.00017478594235140213,-2.763870837925453e-12,trailing_stop_loss,trailing_stop_loss,4410,4410,0.10336950314106219,0.10336950314106219
3y,NEAR/USDT:USDT,2024-12-30 14:00:00+00:00,True,short_pullback_restart,0.0003488424743169763,0.0003488424973586159,2.3041639614102688e-11,trailing_stop_loss,trailing_stop_loss,1100,1100,0.025802519301097337,0.025802519301097337
3y,NEAR/USDT:USDT,2025-01-15 10:00:00+00:00,True,short_pullback_restart,-0.0427088544272136,-0.0427088544272136,0.0,stop_loss,stop_loss,225,225,0.007822149032523651,0.007822149032523651
3y,NEAR/USDT:USDT,2025-01-26 22:00:00+00:00,True,short_pullback_restart,0.10008974354436521,0.05206297395711943,-0.048026769587245784,roi,partial_exit,565,195,0.1257182256952425,0.058111903218837746
3y,NEAR/USDT:USDT,2025-05-06 11:00:00+00:00,True,short_compression_breakdown,-0.03486457809383037,-0.03486457810323743,-9.407065404420933e-12,stop_loss,stop_loss,800,800,0.020637056976222423,0.020637056976222423
3y,NEAR/USDT:USDT,2025-06-01 10:00:00+00:00,True,short_pullback_restart,-0.03658799216648093,-0.03658799215362522,1.2855709552450634e-11,trailing_stop_loss,trailing_stop_loss,370,370,0.002119542178889322,0.002119542178889322
3y,NEAR/USDT:USDT,2025-06-02 10:00:00+00:00,True,short_pullback_restart,-0.04424089979278109,-0.0442408998087067,-1.5925608054523366e-11,stop_loss,stop_loss,720,720,0.003372681281618828,0.003372681281618828
3y,NEAR/USDT:USDT,2025-06-21 14:00:00+00:00,True,short_pullback_restart,0.10024518384446449,0.0579083437784535,-0.04233684006601099,roi,partial_exit,1405,455,0.11555312157721787,0.07097791798107256
3y,NEAR/USDT:USDT,2025-08-21 12:00:00+00:00,True,short_pullback_restart,0.00040741854199973827,0.00040741854199973827,0.0,trailing_stop_loss,trailing_stop_loss,855,855,0.023514851485148425,0.023514851485148425
3y,NEAR/USDT:USDT,2025-08-22 12:00:00+00:00,True,short_compression_breakdown,-0.03465805131706576,-0.03465805131706575,6.938893903907228e-18,stop_loss,stop_loss,120,120,0.017743979721166037,0.017743979721166037
3y,NEAR/USDT:USDT,2025-08-31 23:00:00+00:00,True,short_pullback_restart,9.099070209625488e-05,9.09906971498653e-05,-4.946389584275894e-12,trailing_stop_loss,trailing_stop_loss,530,530,0.03753235547886091,0.03753235547886091
3y,NEAR/USDT:USDT,2025-11-02 15:00:00+00:00,True,short_pullback_restart,-0.039081609411235965,-0.03908160942463553,-1.3399566178851074e-11,stop_loss,stop_loss,545,545,0.009519276534983412,0.009519276534983412
3y,NEAR/USDT:USDT,2025-11-28 02:00:00+00:00,True,short_pullback_restart,-0.04095474260053483,-0.040954742601078405,-5.435721317503805e-13,stop_loss,stop_loss,810,810,0.006970509383378065,0.006970509383378065
3y,NEAR/USDT:USDT,2025-11-29 15:00:00+00:00,True,short_compression_breakdown,0.10004915535414133,0.10004915534926549,-4.875835846185339e-12,roi,roi,2195,2195,0.11570743405275774,0.11570743405275774
3y,NEAR/USDT:USDT,2025-12-14 18:00:00+00:00,True,short_compression_breakdown,-0.03199821743833978,-0.03199821744868805,-1.0348270851334718e-11,trailing_stop_loss,trailing_stop_loss,495,495,0.014659018483110353,0.014659018483110353
3y,NEAR/USDT:USDT,2025-12-31 11:00:00+00:00,True,short_compression_breakdown,0.00043475070868767714,0.00043475070868767714,0.0,trailing_stop_loss,trailing_stop_loss,590,590,0.02249488752556239,0.02249488752556239
3y,NEAR/USDT:USDT,2026-01-20 07:00:00+00:00,True,short_pullback_restart,0.00044115013841776544,0.0004411501178264742,-2.0591291258892364e-11,trailing_stop_loss,trailing_stop_loss,1935,1935,0.049764626765299136,0.049764626765299136
3y,NEAR/USDT:USDT,2026-01-25 09:00:00+00:00,True,short_pullback_restart,0.00036674260467058523,0.050176494392294345,0.04980975178762376,trailing_stop_loss,partial_exit,1810,695,0.05539772727272729,0.05539772727272729
3y,NEAR/USDT:USDT,2026-02-04 14:00:00+00:00,True,short_pullback_restart,0.0008009293784508508,0.0008009293781944364,-2.5641435589390804e-13,trailing_stop_loss,trailing_stop_loss,130,130,0.024756852343059244,0.024756852343059244
3y,NEAR/USDT:USDT,2026-02-24 14:00:00+00:00,True,short_compression_breakdown,-0.02599357521084194,-0.025993575209476327,1.365612484205414e-12,trailing_stop_loss,trailing_stop_loss,130,130,0.013669821240799074,0.013669821240799074
3y,NEAR/USDT:USDT,2026-03-29 11:00:00+00:00,True,short_pullback_restart,0.0008284372077120453,0.000828437213784181,6.0721357412682475e-12,trailing_stop_loss,trailing_stop_loss,715,715,0.025686448184233823,0.025686448184233823
3y,NEAR/USDT:USDT,2026-04-02 02:00:00+00:00,True,short_pullback_restart,0.0007652792962594923,0.0007652792771890782,-1.907041408469312e-11,trailing_stop_loss,trailing_stop_loss,755,755,0.02811950790861162,0.02811950790861162
3y,PAXG/USDT:USDT,2025-06-14 00:00:00+00:00,False,long_1d_center_compression,-0.020690681339677983,-0.020690681339677983,0.0,stop_loss,stop_loss,5195,5195,0.010203403254105181,0.010203403254105181
3y,PAXG/USDT:USDT,2025-09-23 00:00:00+00:00,False,long_1d_center_compression,-0.0023782830717591404,-0.0023782830754640848,-3.704944337434846e-12,trailing_stop_loss,trailing_stop_loss,25755,25755,0.08505324813631532,0.08505324813631532
3y,PAXG/USDT:USDT,2025-11-11 00:00:00+00:00,False,long_1d_center_compression,-0.00024251959231477686,-0.00024251959231477686,0.0,trailing_stop_loss,trailing_stop_loss,5035,5035,0.030194111953619318,0.030194111953619318
3y,PAXG/USDT:USDT,2025-12-12 00:00:00+00:00,False,long_1d_center_compression,0.04296294593850629,0.04296294593882743,3.2113894876673044e-13,swing_exit_long_1d,swing_exit_long_1d,25020,25020,0.06851822879572955,0.06851822879572955
3y,PAXG/USDT:USDT,2026-01-07 00:00:00+00:00,False,long_1d_center_compression,0.0999996085471351,0.0999996085472201,8.500145032286355e-14,roi,roi,22985,22985,0.1047738208536042,0.1047738208536042
3y,SOL/USDT:USDT,2023-08-24 15:00:00+00:00,True,short_pullback_restart,-0.0012217794339895065,0.05021675600044371,0.05143853543443321,trailing_stop_loss,partial_exit,7165,7040,0.06128467883029254,0.06128467883029254
3y,SOL/USDT:USDT,2023-09-01 15:00:00+00:00,True,short_compression_breakdown,-0.03148533335910045,-0.031485333349529354,9.571093917415396e-12,stop_loss,stop_loss,3610,3610,0.019201430901151895,0.019201430901151895
3y,SOL/USDT:USDT,2024-02-09 00:00:00+00:00,False,long_1d_center_compression,0.10000072313353098,0.10000072311217155,-2.13594281150975e-11,roi,roi,5765,5765,0.10308345175293443,0.10308345175293443
3y,SOL/USDT:USDT,2024-06-06 00:00:00+00:00,False,long_1d_center_compression,-0.021541771661912738,-0.021541771677127917,-1.521517981051268e-11,stop_loss,stop_loss,1170,1170,0.00473895443578809,0.00473895443578809
3y,SOL/USDT:USDT,2024-06-13 16:00:00+00:00,True,short_compression_breakdown,0.000874277018764838,0.0008742770282751153,9.510277331273298e-12,trailing_stop_loss,trailing_stop_loss,4210,4210,0.05235842293906812,0.05235842293906812
3y,SOL/USDT:USDT,2024-10-21 00:00:00+00:00,False,long_1d_center_compression,-0.00019769054437002986,-0.00019769052911618214,1.525384771836405e-11,trailing_stop_loss,trailing_stop_loss,525,525,0.026938239159001398,0.026938239159001398
3y,SOL/USDT:USDT,2024-12-18 20:00:00+00:00,True,short_compression_breakdown,2.676955382295478e-06,2.676955382295478e-06,0.0,trailing_stop_loss,trailing_stop_loss,10,10,0.02784121276905882,0.02784121276905882
3y,SOL/USDT:USDT,2025-02-05 16:00:00+00:00,True,short_compression_breakdown,-0.00015045484505439975,-0.00015045486091475936,-1.5860359602265853e-11,trailing_stop_loss,trailing_stop_loss,735,735,0.03378620866444493,0.03378620866444493
3y,SOL/USDT:USDT,2025-02-06 15:00:00+00:00,True,short_pullback_restart,9.814683605495448e-05,9.814683605495448e-05,0.0,trailing_stop_loss,trailing_stop_loss,685,685,0.04285103654627065,0.04285103654627065
3y,SOL/USDT:USDT,2025-02-16 14:00:00+00:00,True,short_pullback_restart,0.1000015010569712,0.05031888317521928,-0.04968261788175192,roi,partial_exit,2400,1085,0.11896652965355248,0.05573407202216063
3y,SOL/USDT:USDT,2025-02-24 02:00:00+00:00,True,short_compression_breakdown,0.100000025896988,0.10000002590530911,8.32110769177774e-12,roi,roi,1200,1200,0.12772413793103454,0.12772413793103454
3y,SOL/USDT:USDT,2025-03-18 14:00:00+00:00,True,short_compression_breakdown,-0.032859432368630224,-0.0328594323599586,8.671625917333614e-12,trailing_stop_loss,trailing_stop_loss,630,630,0.003940886699507429,0.003940886699507429
3y,SOL/USDT:USDT,2025-03-30 14:00:00+00:00,True,short_pullback_restart,-0.028364240603470196,-0.028364240613079853,-9.609656820286361e-12,stop_loss,stop_loss,285,285,0.004559889259832195,0.004559889259832195
3y,SOL/USDT:USDT,2025-04-05 14:00:00+00:00,True,short_pullback_restart,0.09996890807128275,0.05161426976270235,-0.0483546383085804,roi,partial_exit,1835,1665,0.11903857115713468,0.06645540968764152
3y,SOL/USDT:USDT,2025-05-09 00:00:00+00:00,False,long_1d_center_compression,-0.021017484503689506,-0.021017484504800087,-1.1105803776612078e-12,stop_loss,stop_loss,240,240,0.00012164710175777138,0.00012164710175777138
3y,SOL/USDT:USDT,2025-06-05 14:00:00+00:00,True,short_pullback_restart,-0.00011454301159812611,0.0526208406110674,0.05273538362266553,trailing_stop_loss,partial_exit,1345,405,0.062433712790779694,0.06040931545518702
3y,SOL/USDT:USDT,2025-06-19 15:00:00+00:00,True,short_pullback_restart,-0.030930916497886547,-0.030930916497886547,0.0,stop_loss,stop_loss,455,455,0.0018203458657144456,0.0018203458657144456
3y,SOL/USDT:USDT,2025-06-21 18:00:00+00:00,True,short_pullback_restart,8.916302012018682e-05,0.054767856730575076,0.05467869371045489,trailing_stop_loss,partial_exit,2880,1160,0.10132718747516511,0.06224130001533035
3y,SOL/USDT:USDT,2025-09-11 00:00:00+00:00,False,long_1d_center_compression,-3.1562382759177344e-06,-3.156233255818481e-06,5.020099253201987e-12,trailing_stop_loss,trailing_stop_loss,750,750,0.02259533803697411,0.02259533803697411
3y,SOL/USDT:USDT,2025-10-19 09:00:00+00:00,True,short_pullback_restart,-0.022915059224527516,-0.022915059224527516,0.0,stop_loss,stop_loss,45,45,0.005571943625040987,0.005571943625040987
3y,SOL/USDT:USDT,2025-10-20 17:00:00+00:00,True,short_pullback_restart,-7.751329158327941e-05,-7.751329014275853e-05,1.4405208796641755e-12,trailing_stop_loss,trailing_stop_loss,1160,1160,0.026170271010128587,0.026170271010128587
3y,SOL/USDT:USDT,2025-12-21 02:00:00+00:00,True,short_pullback_restart,-0.014726264840422288,-0.014726264841607316,-1.1850277703562284e-12,stop_loss,stop_loss,1330,1330,0.014274128142741427,0.014274128142741427
3y,SOL/USDT:USDT,2026-01-27 14:00:00+00:00,True,short_pullback_restart,-0.018535842356306623,-0.018535842348017306,8.28931714935699e-12,stop_loss,stop_loss,120,120,8.12215724494969e-05,8.12215724494969e-05
3y,SOL/USDT:USDT,2026-02-03 15:00:00+00:00,True,short_pullback_restart,-7.498079891692965e-05,-7.498078271126038e-05,1.6205669266374997e-11,trailing_stop_loss,trailing_stop_loss,330,330,0.043271221532091175,0.043271221532091175
3y,SOL/USDT:USDT,2026-02-10 19:00:00+00:00,True,short_compression_breakdown,3.237068723352068e-05,3.237068789716607e-05,6.636453946063867e-13,trailing_stop_loss,trailing_stop_loss,1150,1150,0.03315468029415425,0.03315468029415425
3y,SOL/USDT:USDT,2026-03-07 20:00:00+00:00,True,short_compression_breakdown,-0.0003831070731122598,-0.0003831070786592927,-5.547032939316049e-12,trailing_stop_loss,trailing_stop_loss,1605,1605,0.028560738338737846,0.028560738338737846
3y,SOL/USDT:USDT,2026-05-23 08:00:00+00:00,True,short_compression_breakdown,-0.04063374515003555,-0.040633745154853025,-4.817472809559575e-12,trailing_stop_loss,trailing_stop_loss,750,750,0.006860222957246087,0.006860222957246087
3y,SOL/USDT:USDT,2026-05-31 15:00:00+00:00,True,short_pullback_restart,0.09997453461533012,0.05113838793569819,-0.04883614667963193,roi,partial_exit,3350,2845,0.11805650334379703,0.059630060794205075
3y,SOL/USDT:USDT,2026-06-10 09:00:00+00:00,True,short_compression_breakdown,-0.03558841445792439,-0.03558841445341488,4.509510820316365e-12,trailing_stop_loss,trailing_stop_loss,1610,1610,0.020709584202921905,0.020709584202921905
3y,SUI/USDT:USDT,2023-07-30 20:00:00+00:00,True,short_pullback_restart,-0.0018114209405415607,-0.0018114209405415607,0.0,trailing_stop_loss,trailing_stop_loss,0,0,0.04592441958990001,0.04592441958990001
3y,SUI/USDT:USDT,2023-09-11 09:00:00+00:00,True,short_compression_breakdown,-7.036394542839215e-05,-7.036394747697627e-05,-2.0485841213495337e-12,trailing_stop_loss,trailing_stop_loss,960,960,0.04961649089165876,0.04961649089165876
3y,SUI/USDT:USDT,2023-09-17 17:00:00+00:00,True,short_compression_breakdown,0.0001390722877289663,0.00013907228737384075,-3.551255426878508e-13,trailing_stop_loss,trailing_stop_loss,180,180,0.04001894387875904,0.04001894387875904
3y,SUI/USDT:USDT,2023-10-09 09:00:00+00:00,True,short_pullback_restart,-0.003333834749542603,-0.0033338347495426037,-8.673617379884035e-19,trailing_stop_loss,trailing_stop_loss,0,0,0.08033240997229907,0.08033240997229907
3y,SUI/USDT:USDT,2024-03-28 00:00:00+00:00,False,long_1d_center_compression,-0.001942550536014357,-0.001942550525090806,1.0923550909300306e-11,trailing_stop_loss,trailing_stop_loss,0,0,0.04321878910386001,0.04321878910386001
3y,SUI/USDT:USDT,2024-05-05 02:00:00+00:00,True,short_compression_breakdown,-0.030794884448947134,-0.03079488445804656,-9.099426073744254e-12,trailing_stop_loss,trailing_stop_loss,765,765,0.015295458863765932,0.015295458863765932
3y,SUI/USDT:USDT,2024-06-02 10:00:00+00:00,True,short_pullback_restart,-0.022477374736409136,-0.02247737473640914,-3.469446951953614e-18,stop_loss,stop_loss,290,290,0.003671727696735072,0.003671727696735072
3y,SUI/USDT:USDT,2024-06-29 23:00:00+00:00,True,short_pullback_restart,-0.029192905282935628,-0.02919290527072734,1.2208286465087426e-11,stop_loss,stop_loss,895,895,0.013987825411216237,0.013987825411216237
3y,SUI/USDT:USDT,2024-07-30 15:00:00+00:00,True,short_compression_breakdown,6.969891734537972e-05,6.969888868317719e-05,-2.8662202534892982e-11,trailing_stop_loss,trailing_stop_loss,1355,1355,0.04542832419959608,0.04542832419959608
3y,SUI/USDT:USDT,2025-01-26 21:00:00+00:00,True,short_pullback_restart,0.10000595744109766,0.05042109733713662,-0.04958486010396104,roi,partial_exit,495,180,0.11928745917162997,0.05645077720207259
3y,SUI/USDT:USDT,2025-02-16 14:00:00+00:00,True,short_compression_breakdown,-7.798873852788772e-05,-7.79887388521774e-05,-3.242896809375548e-13,trailing_stop_loss,trailing_stop_loss,720,720,0.02316067913385833,0.02316067913385833
3y,SUI/USDT:USDT,2025-04-19 17:00:00+00:00,True,short_pullback_restart,-0.020154341474630237,-0.020154341474630237,0.0,trailing_stop_loss,trailing_stop_loss,65,65,0.0007074470593784188,0.0007074470593784188
