pair,open_date,close_date,side,entry_tag,profit_abs,profit_ratio,duration,open_rate,close_rate,is_short,stake_amount,max_open_trades_config
SOL/USDT:USDT,2025-06-19 15:00:00+00:00,2025-06-19 22:00:00+00:00,short,short_pullback_restart,-7.65298697,-0.03093091650426101,420,143.09,147.37,True,247.5457,3
NEAR/USDT:USDT,2025-06-21 14:00:00+00:00,2025-06-22 13:00:00+00:00,short,short_pullback_restart,20.61383132,0.10024518385947033,1380,2.037,1.831,True,205.737,3
ETH/USDT:USDT,2025-06-22 14:00:00+00:00,2025-06-23 14:00:00+00:00,short,short_pullback_restart,-7.56770416,-0.049190113920287916,1440,2198.9,2304.88,True,153.923,3
SOL/USDT:USDT,2025-06-21 18:00:00+00:00,2025-06-23 22:00:00+00:00,short,short_pullback_restart,-7.59469369,-0.03133205342543032,3120,138.58,142.79,True,242.515,3
BNB/USDT:USDT,2025-06-22 14:00:00+00:00,2025-06-23 22:00:00+00:00,short,short_pullback_restart,-7.6094681,-0.03339460239078251,1920,616.16,636.1,True,227.9792,3
LINK/USDT:USDT,2025-07-01 19:00:00+00:00,2025-07-02 15:00:00+00:00,short,short_compression_breakdown,-7.5593412,-0.03452560030284477,1200,12.848,13.278,True,219.0584,3
ETH/USDT:USDT,2025-07-10 00:00:00+00:00,2025-07-14 03:00:00+00:00,long,long_1d_center_compression,34.05993027,0.10000094533236327,5940,2767.69,3049.98,False,340.42587,3
BTC/USDT:USDT,2025-07-10 00:00:00+00:00,2025-07-14 05:00:00+00:00,long,long_1d_center_compression,33.37662783,0.10000002354941873,6060,111199.8,122580.2,False,333.5994,3
BNB/USDT:USDT,2025-07-11 00:00:00+00:00,2025-07-15 08:00:00+00:00,long,long_1d_center_compression,-3.39457707,-0.011497042210454975,6240,686.3,679.17,False,295.109,3
ETH/USDT:USDT,2025-08-08 00:00:00+00:00,2025-08-09 22:00:00+00:00,long,long_1d_center_compression,35.97485195,0.09999886952862781,2760,3908.4,4305.73,False,359.5728,3
BNB/USDT:USDT,2025-08-14 00:00:00+00:00,2025-08-14 13:00:00+00:00,long,long_1d_center_compression,-7.90947695,-0.02118037513946787,780,848.29,831.34,False,373.2476,3
BTC/USDT:USDT,2025-08-11 00:00:00+00:00,2025-08-15 14:00:00+00:00,long,long_1d_center_compression,-5.39706489,-0.015077925834035404,6600,119255.3,117723.2,False,357.7659,3
BTC/USDT:USDT,2025-08-21 17:00:00+00:00,2025-08-22 14:00:00+00:00,short,short_pullback_restart,-5.5101393,-0.01635619787271634,1260,112350.8,114093.8,True,337.0524,3
XRP/USDT:USDT,2025-08-22 04:00:00+00:00,2025-08-22 14:00:00+00:00,short,short_compression_breakdown,-8.15723606,-0.03371264982198041,600,2.8314,2.9241,True,242.0847,3
NEAR/USDT:USDT,2025-08-21 12:00:00+00:00,2025-08-22 15:00:00+00:00,short,short_pullback_restart,-7.8677194,-0.038226207017253086,1620,2.481,2.574,True,205.923,3
BTC/USDT:USDT,2025-08-29 02:00:00+00:00,2025-09-03 03:00:00+00:00,short,short_pullback_restart,0.23901839,0.0007153928920185169,7260,111425.0,111327.9,True,334.275,3
SUI/USDT:USDT,2025-08-29 08:00:00+00:00,2025-09-03 10:00:00+00:00,short,short_compression_breakdown,0.85422026,0.004965662281671451,7320,3.355,3.339,True,172.1115,3
TAO/USDT:USDT,2025-08-28 17:00:00+00:00,2025-09-03 16:00:00+00:00,short,short_pullback_restart,1.78526579,0.007787005835308652,8580,328.15,325.84,True,229.37685,3
TAO/USDT:USDT,2025-09-04 16:00:00+00:00,2025-09-05 12:00:00+00:00,short,short_compression_breakdown,-7.34844783,-0.0308831797543248,1200,313.24,322.66,True,238.0624,3
XRP/USDT:USDT,2025-09-04 20:00:00+00:00,2025-09-05 12:00:00+00:00,short,short_pullback_restart,-8.04976367,-0.02806808966340328,960,2.7831,2.8587,True,286.93761,3
ETH/USDT:USDT,2025-09-13 00:00:00+00:00,2025-09-13 16:00:00+00:00,long,long_1d_center_compression,-7.61992965,-0.02127275637229935,960,4710.82,4616.62,False,358.02232,3
SOL/USDT:USDT,2025-09-11 00:00:00+00:00,2025-09-14 02:00:00+00:00,long,long_1d_center_compression,35.8418551,0.09998197934836278,4440,223.94,246.64,False,358.304,3
SUI/USDT:USDT,2025-09-24 04:00:00+00:00,2025-09-24 14:00:00+00:00,short,short_pullback_restart,-8.06092198,-0.04699583041331283,600,3.275,3.4257,True,171.61,3
TAO/USDT:USDT,2025-09-23 18:00:00+00:00,2025-09-28 23:00:00+00:00,short,short_pullback_restart,1.85830156,0.009022927643360176,7500,308.93,306.06,True,206.05631,3
SUI/USDT:USDT,2025-09-25 01:00:00+00:00,2025-10-01 09:00:00+00:00,short,short_pullback_restart,-3.00588077,-0.01205157680846564,9120,3.3406,3.3811,True,249.54282,3
BNB/USDT:USDT,2025-10-03 00:00:00+00:00,2025-10-06 06:00:00+00:00,long,long_1d_center_compression,36.01913501,0.10000306789405067,4680,1090.91,1201.83,False,360.0003,3
XRP/USDT:USDT,2025-10-09 17:00:00+00:00,2025-10-10 20:00:00+00:00,short,short_compression_breakdown,29.97442268,0.09999992460244123,1620,2.7768,2.4969,True,299.8944,3
PAXG/USDT:USDT,2025-09-23 00:00:00+00:00,2025-10-10 21:00:00+00:00,long,long_1d_center_compression,-8.60223005,-0.023358357470109784,25740,3756.0,3680.88,False,368.088,3
SOL/USDT:USDT,2025-10-19 09:00:00+00:00,2025-10-19 09:00:00+00:00,short,short_pullback_restart,-8.6008338,-0.02291505922452752,0,184.08,188.11,True,375.5232,3
XRP/USDT:USDT,2025-10-19 09:00:00+00:00,2025-10-19 09:00:00+00:00,short,short_pullback_restart,-7.94165158,-0.020795508439921062,0,2.3312,2.3773,True,382.08368,3
ETH/USDT:USDT,2025-10-21 05:00:00+00:00,2025-10-21 14:00:00+00:00,short,short_compression_breakdown,-8.19887082,-0.04262147814961512,540,3849.22,4009.27,True,192.461,3
SOL/USDT:USDT,2025-10-20 17:00:00+00:00,2025-10-21 15:00:00+00:00,short,short_pullback_restart,-8.2930645,-0.04061314686071559,1320,187.43,194.83,True,204.2987,3
NEAR/USDT:USDT,2025-11-02 15:00:00+00:00,2025-11-03 00:00:00+00:00,short,short_pullback_restart,-8.11936346,-0.03908160942848624,540,2.121,2.202,True,207.858,3
ADA/USDT:USDT,2025-11-02 15:00:00+00:00,2025-11-03 15:00:00+00:00,short,short_pullback_restart,24.10796037,0.10003342897130758,1440,0.5998,0.5392,True,241.1196,3
ETH/USDT:USDT,2025-10-29 16:00:00+00:00,2025-11-04 05:00:00+00:00,short,short_compression_breakdown,34.35006724,0.10000072705044213,7980,3950.23,3554.12,True,343.67001,3
DOGE/USDT:USDT,2025-11-06 06:00:00+00:00,2025-11-07 15:00:00+00:00,short,short_pullback_restart,-8.60915722,-0.03447426733210595,1980,0.16373,0.16923,True,249.85198,3
ETH/USDT:USDT,2025-11-06 13:00:00+00:00,2025-11-07 20:00:00+00:00,short,short_pullback_restart,-8.47932981,-0.0351946256362148,1860,3347.88,3462.93,True,241.04736,3
BTC/USDT:USDT,2025-11-04 06:00:00+00:00,2025-11-09 16:00:00+00:00,short,short_pullback_restart,0.86337649,0.004146374497774663,7800,104164.3,103715.8,True,208.3286,3
ADA/USDT:USDT,2025-11-11 20:00:00+00:00,2025-11-14 12:00:00+00:00,short,short_compression_breakdown,19.66074274,0.09998514768096428,3840,0.5621,0.5055,True,196.735,3
PAXG/USDT:USDT,2025-11-11 00:00:00+00:00,2025-11-14 13:00:00+00:00,long,long_1d_center_compression,-8.12161514,-0.0212267214674943,5100,4112.06,4029.82,False,382.42158,3
DOGE/USDT:USDT,2025-11-19 06:00:00+00:00,2025-11-21 07:00:00+00:00,short,short_pullback_restart,18.90459792,0.10002160737267067,2940,0.15641,0.14066,True,189.09969,3
SUI/USDT:USDT,2025-11-19 06:00:00+00:00,2025-11-21 07:00:00+00:00,short,short_pullback_restart,16.74242181,0.10002090611286922,2940,1.6228,1.4599,True,167.47296,3
ETH/USDT:USDT,2025-11-20 16:00:00+00:00,2025-11-21 07:00:00+00:00,short,short_pullback_restart,20.96625986,0.09999836123194321,900,2954.52,2656.71,True,209.77092,3
BNB/USDT:USDT,2025-11-25 15:00:00+00:00,2025-11-25 23:00:00+00:00,short,short_pullback_restart,-8.88459075,-0.03015297005961308,480,842.28,866.81,True,294.798,3
NEAR/USDT:USDT,2025-11-28 02:00:00+00:00,2025-11-28 15:00:00+00:00,short,short_pullback_restart,-8.76369871,-0.040954742593724607,780,1.878,1.953,True,214.092,3
NEAR/USDT:USDT,2025-11-29 15:00:00+00:00,2025-12-01 03:00:00+00:00,short,short_compression_breakdown,34.24210235,0.10004915533368862,2160,1.861,1.673,True,342.424,3
TAO/USDT:USDT,2025-11-29 18:00:00+00:00,2025-12-01 11:00:00+00:00,short,short_compression_breakdown,32.87029989,0.10000055725387762,2460,293.63,263.93,True,328.8656,3
DOGE/USDT:USDT,2025-12-07 14:00:00+00:00,2025-12-07 17:00:00+00:00,short,short_pullback_restart,-9.13549038,-0.021439629744744837,180,0.13819,0.14101,True,426.31615,3
XRP/USDT:USDT,2025-12-05 10:00:00+00:00,2025-12-08 09:00:00+00:00,short,short_compression_breakdown,-9.61251105,-0.030014890879056365,4260,2.0566,2.1153,True,320.41828,3
SUI/USDT:USDT,2025-12-11 15:00:00+00:00,2025-12-11 18:00:00+00:00,short,short_compression_breakdown,-9.32328279,-0.02898567417567616,180,1.5259,1.5685,True,321.81231,3
NEAR/USDT:USDT,2025-12-14 18:00:00+00:00,2025-12-15 02:00:00+00:00,short,short_compression_breakdown,-8.40108911,-0.031998217435198484,480,1.592,1.641,True,262.68,3
ADA/USDT:USDT,2025-12-15 15:00:00+00:00,2025-12-18 17:00:00+00:00,short,short_pullback_restart,21.64713274,0.10001386158580035,4440,0.3923,0.3528,True,216.5496,3
XRP/USDT:USDT,2025-12-14 11:00:00+00:00,2025-12-18 19:00:00+00:00,short,short_pullback_restart,41.63346062,0.10001010025378328,6240,2.0053,1.8008,True,416.50081,3
SOL/USDT:USDT,2025-12-21 02:00:00+00:00,2025-12-22 00:00:00+00:00,short,short_pullback_restart,-6.40579555,-0.01472626484120958,1320,125.06,126.79,True,435.2088,3
ADA/USDT:USDT,2025-12-21 02:00:00+00:00,2025-12-22 15:00:00+00:00,short,short_pullback_restart,-9.52837865,-0.028690925290399946,2220,0.3696,0.3798,True,332.2704,3
ADA/USDT:USDT,2025-12-23 14:00:00+00:00,2025-12-27 21:00:00+00:00,short,short_compression_breakdown,-0.47907789,-0.0017341790403730439,6180,0.3613,0.3617,True,276.3945,3
XRP/USDT:USDT,2025-12-28 19:00:00+00:00,2025-12-29 01:00:00+00:00,short,short_pullback_restart,-6.07312105,-0.014136308435481033,360,1.8559,1.8803,True,429.82644,3
PAXG/USDT:USDT,2025-12-12 00:00:00+00:00,2025-12-29 09:00:00+00:00,long,long_1d_center_compression,17.8558803,0.04296294593203375,25020,4282.51,4473.2,False,415.40347,3
NEAR/USDT:USDT,2025-12-31 11:00:00+00:00,2026-01-01 11:00:00+00:00,short,short_compression_breakdown,-9.41166575,-0.022744864582049478,1440,1.5,1.533,True,414.0,3
ADA/USDT:USDT,2026-01-20 09:00:00+00:00,2026-01-21 22:00:00+00:00,short,short_pullback_restart,-9.358507,-0.03500375188061336,2220,0.3605,0.3728,True,267.491,3
PAXG/USDT:USDT,2026-01-07 00:00:00+00:00,2026-01-22 23:00:00+00:00,long,long_1d_center_compression,42.8444889,0.09999960853344798,22980,4507.71,4971.15,False,428.23245,3
