pair,open_date,close_date,side,entry_tag,profit_abs,profit_ratio,duration,open_rate,close_rate,is_short,stake_amount,max_open_trades_config
ZEC/USDT:USDT,2026-01-29 12:00:00+00:00,2026-01-30 01:00:00+00:00,short,short_compression_breakdown,41.49523955,0.10000210416997524,780,361.63,325.18,True,415.15124,5
XRP/USDT:USDT,2026-01-29 03:00:00+00:00,2026-01-31 08:00:00+00:00,short,short_pullback_restart,55.46779674,0.10000445913743126,3180,1.8735,1.683,True,554.9307,5
XRP/USDT:USDT,2026-02-03 18:00:00+00:00,2026-02-03 20:00:00+00:00,short,short_compression_breakdown,-21.78785221,-0.04681596801528766,120,1.5578,1.6291,True,465.62642,5
BNB/USDT:USDT,2026-02-03 18:00:00+00:00,2026-02-05 11:00:00+00:00,short,short_pullback_restart,46.5598889,0.10000420875675889,2460,751.31,675.5,True,465.8122,5
TAO/USDT:USDT,2026-02-10 19:00:00+00:00,2026-02-12 11:00:00+00:00,short,short_compression_breakdown,-23.11471807,-0.04090818608488567,2400,153.62,159.74,True,565.3216,5
SOL/USDT:USDT,2026-02-10 19:00:00+00:00,2026-02-13 18:00:00+00:00,short,short_compression_breakdown,-18.0826727,-0.0321445913632181,4260,82.89,85.42,True,562.8231,5
SUI/USDT:USDT,2026-02-22 13:00:00+00:00,2026-02-25 15:00:00+00:00,short,short_compression_breakdown,-8.40013393,-0.014913684289626266,4440,0.9261,0.9386,True,563.53185,5
LINK/USDT:USDT,2026-03-22 00:00:00+00:00,2026-03-23 11:00:00+00:00,short,short_pullback_restart,-22.19638301,-0.0382638070886421,2100,8.819,9.149,True,580.37839,5
ETH/USDT:USDT,2026-03-27 11:00:00+00:00,2026-03-30 11:00:00+00:00,short,short_pullback_restart,-10.99570558,-0.0468568273819827,4320,1989.69,2080.02,True,234.78342,5
BNB/USDT:USDT,2026-06-05 06:00:00+00:00,2026-06-08 07:00:00+00:00,short,short_pullback_restart,-9.28783614,-0.02037112094361402,4380,584.82,596.2,True,456.1596,5
SOL/USDT:USDT,2026-06-10 09:00:00+00:00,2026-06-11 11:00:00+00:00,short,short_compression_breakdown,-22.52533715,-0.03558841445165115,1560,63.58,65.77,True,633.2568,5
